D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
170074391,1,1,3,3,3,3,3
170074398,3,2,3,3,3,3,4
170074405,4,1,3,4,2,3,4
170074406,4,4,4,4,4,4,4
170074408,4,3,4,4,1,4,4
170074409,3,1,3,3,1,3,3
170074410,2,2,3,3,3,3,3
170074411,4,3,3,3,4,4,3
170074412,4,3,4,4,4,4,4
170074414,4,3,3,3,4,4,4
170074416,4,3,3,4,4,4,4
170074417,4,3,4,3,4,3,4
170074419,3,1,2,3,1,1,3
170074421,1,2,3,4,3,3,3
170074424,3,3,3,4,4,4,4
170074432,3,3,3,3,4,3,3
170074435,3,4,4,3,4,4,4
170074439,3,1,4,4,3,3,3
170074442,3,4,3,4,4,3,3
170074448,3,1,3,3,3,3,3
170074451,4,4,3,4,4,4,4
170074453,3,4,3,3,3,3,4
170074454,1,1,3,4,1,3,4
170074455,4,4,4,4,4,4,4
170074476,3,1,3,3,2,2,2
170074477,4,2,2,4,4,4,4
170074479,4,4,4,4,4,4,4
170074480,3,3,3,3,1,1,1
170074494,4,1,4,4,1,3,4
170074495,3,1,4,4,1,1,1
170074497,4,3,4,4,4,4,3
170074498,3,1,4,4,3,3,4
170074508,1,1,4,4,1,1,3
170074517,2,2,4,2,3,2,3
170074518,3,1,3,3,1,3,3
170074526,3,4,4,4,1,1,1
170074529,1,2,3,3,3,3,3
170074532,3,2,3,3,3,3,3
170074533,3,1,2,4,4,4,4
170074534,2,1,4,4,2,2,3
170074535,4,4,3,4,2,4,4
170074539,2,2,3,3,2,3,3
170074540,3,1,4,4,2,3,4
170074543,3,2,4,4,2,1,4
170074545,4,3,4,1,1,1,4
170074551,2,3,4,4,3,3,4
170074566,3,3,3,3,3,3,3
170074574,3,3,3,3,1,3,3
170074575,3,3,4,4,3,3,4
170074576,3,3,4,4,3,4,4
170074577,3,3,4,4,4,4,4
170074578,3,3,3,3,3,3,4
170074579,2,4,4,4,3,2,3
170074580,3,2,3,1,2,1,1
170074581,3,3,3,3,3,3,3
170074582,3,3,3,3,3,3,3
170074592,3,3,3,4,1,1,3
170074593,3,3,3,4,2,3,4
170074594,4,3,4,4,3,3,4
170074596,4,4,4,4,3,3,4
170074597,3,2,3,3,2,2,3
170074599,3,1,3,3,3,3,3
170074600,3,1,4,4,3,4,4
170074601,3,3,3,4,2,3,3
170074602,4,4,3,4,2,1,4
170074603,3,1,3,4,2,3,3
170074604,4,3,2,4,4,2,4
170074606,3,1,3,3,1,3,3
170074608,3,1,2,4,4,4,3
170074610,4,1,3,4,4,4,4
170074611,4,3,3,4,2,3,4
170074623,3,1,3,3,2,3,3
170074624,1,1,3,3,1,1,1
170074626,1,1,3,3,1,1,3
170074627,1,1,3,3,1,1,1
170074631,1,1,4,4,1,1,3
170074632,3,2,3,3,3,3,3
170074634,4,3,4,4,3,4,4
170074635,3,1,4,3,4,3,3
170074636,3,1,3,3,3,3,3
