D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
604070311,1,1,5,5,5,5,5,1
604070312,2,1,5,5,5,5,5,1
604070313,5,1,5,5,5,5,1,1
604070314,2,1,5,5,5,5,5,1
604070315,1,1,5,5,5,5,1,1
604070316,5,1,1,5,5,5,5,1
604070317,5,1,5,5,5,5,5,1
604070318,1,1,5,5,5,1,1,1
604070319,1,1,3,5,5,5,5,2
604070320,1,2,2,1,1,1,1,1
604070321,5,2,2,5,5,5,5,5
604070322,1,1,5,1,5,5,5,1
604070323,4,2,2,2,2,2,2,2
604070324,1,1,1,1,5,2,3,1
604070325,1,1,5,5,5,2,2,3
604070326,4,1,1,1,4,1,1,1
604070327,2,2,4,4,4,1,1,2
604070328,1,1,4,2,5,5,5,2
604070329,1,1,2,2,5,2,2,2
604070330,1,1,1,1,1,1,1,1
604070331,1,1,1,5,5,5,5,4
604070332,1,1,1,3,5,5,3,3
604070333,2,1,4,5,5,5,5,5
604070334,1,1,2,5,5,5,5,4
604070335,1,1,2,5,5,5,5,3
604070336,2,1,1,1,1,1,1,1
604070337,1,1,4,2,3,1,1,2
604070338,2,4,1,1,2,1,1,1
604070339,2,1,1,2,5,5,5,2
604070340,1,1,1,2,5,5,5,5
604070341,2,1,1,2,2,1,1,2
604070342,1,1,1,4,4,3,2,2
604070343,1,1,1,2,2,3,2,1
604070344,1,1,1,5,5,5,5,2
604070345,1,1,1,5,5,5,5,2
604070346,1,1,5,5,5,5,5,5
604070347,5,5,1,5,5,5,5,5
604070348,5,1,5,3,1,1,1,1
604070349,2,1,5,5,5,1,1,5
604070350,2,5,5,1,3,1,2,2
604070351,3,1,5,5,5,5,5,5
604070352,1,1,5,5,5,5,5,5
604070353,2,2,1,3,1,1,1,3
604070354,5,1,1,-1,-1,2,-1,-1
604070355,1,1,5,5,5,5,5,5
604070356,1,1,2,1,1,1,1,1
604070357,2,1,3,1,2,2,1,2
604070358,2,1,2,5,5,5,5,2
604070359,2,1,2,2,5,1,1,2
604070360,1,1,1,1,5,3,3,2
604070361,2,2,2,4,4,5,5,3
604070362,1,1,5,4,5,5,5,2
604070363,4,4,4,3,5,5,5,3
604070364,1,1,1,5,5,5,5,5
604070365,3,1,5,1,3,1,1,2
604070366,3,2,2,5,2,1,1,3
604070367,1,1,5,1,2,1,1,4
604070368,1,1,3,2,1,1,1,1
604070369,1,1,4,4,4,4,5,2
604070370,2,1,1,5,5,2,1,5
604070371,2,1,1,5,5,5,5,3
604070372,2,2,2,2,2,2,1,2
604070373,2,1,5,1,3,1,1,1
604070374,5,4,5,1,5,3,4,1
604070375,2,1,5,1,1,1,1,1
604070376,1,1,4,1,3,1,1,2
604070377,1,1,1,1,1,1,1,2
604070378,1,1,3,2,5,5,5,5
604070379,2,1,1,2,2,1,1,3
604070380,1,1,3,2,4,3,2,3
604070381,1,1,5,5,5,5,5,2
604070382,2,1,5,5,5,5,1,3
604070383,2,1,5,5,5,5,1,2
604070384,1,1,5,5,5,5,5,5
604070385,1,1,1,1,5,5,1,1
604070386,2,2,5,1,1,1,1,2
604070387,2,1,2,2,5,5,5,2
604070388,2,1,2,5,5,5,5,4
604070389,2,2,3,1,1,1,1,1
604070390,1,1,5,1,1,1,1,1
604070391,2,1,1,1,5,5,5,1
604070392,2,2,4,1,1,1,1,1
604070393,2,1,1,1,5,5,5,5
604070394,2,1,3,2,1,1,1,1
604070395,1,1,3,1,1,1,1,1
604070396,2,1,2,1,1,1,1,1
604070397,2,1,4,1,1,1,1,1
604070398,2,1,1,1,2,2,2,2
604070399,2,1,1,5,5,5,5,2
604070400,5,1,4,1,1,1,1,1
604070401,1,2,1,1,1,1,1,1
604070402,5,1,5,5,5,2,5,5
604070403,4,1,1,1,3,1,3,1
604070404,-1,1,5,-1,-1,1,1,1
604070405,1,1,1,5,5,5,5,-2
604070406,2,1,1,5,5,2,3,1
604070407,1,2,1,1,3,5,-1,1
604070408,2,1,1,1,1,1,2,1
604070409,5,1,1,5,5,5,5,5
604070410,1,1,1,-2,4,1,1,3
604070411,2,1,1,1,1,1,1,2
604070412,2,1,2,5,5,3,5,3
604070413,2,2,1,1,5,5,5,1
604070414,3,2,3,5,5,5,5,5
604070415,1,1,1,1,5,5,5,1
604070416,2,1,1,1,5,5,5,1
604070417,5,3,5,5,5,5,-1,5
604070418,1,1,1,1,1,1,1,4
604070419,1,1,1,1,5,3,2,2
604070420,2,2,1,1,2,2,2,1
604070421,2,1,1,2,3,3,2,2
604070422,3,2,2,4,5,5,5,3
604070423,3,1,2,3,3,2,1,2
604070424,3,2,2,5,5,5,5,5
604070425,2,1,2,5,5,5,5,1
604070426,2,1,1,2,5,5,5,3
604070427,2,2,2,2,2,2,2,2
604070428,1,1,1,1,1,1,1,2
604070429,2,1,3,1,4,4,3,1
604070430,1,2,1,5,5,5,5,5
604070431,5,3,1,1,5,5,5,5
604070432,5,2,5,1,2,1,1,2
604070433,5,2,4,4,-1,5,5,2
604070434,4,5,2,5,5,5,5,5
604070435,3,2,2,3,4,4,4,4
604070436,2,2,2,3,4,4,3,2
604070437,2,1,1,1,5,5,5,3
604070438,1,1,1,4,5,5,5,2
604070439,1,1,1,1,1,1,1,2
604070440,3,2,1,5,5,3,5,3
604070441,1,1,1,1,1,1,1,1
604070442,1,2,2,2,2,2,2,2
604070443,5,5,5,4,2,1,1,3
604070444,5,3,4,1,1,1,1,2
604070445,1,1,1,1,1,1,1,1
604070446,4,1,1,3,5,2,1,1
604070447,1,1,4,1,2,1,1,2
604070448,3,1,5,5,5,5,5,2
604070449,5,2,5,1,5,1,1,1
604070450,3,1,4,5,5,5,5,2
604070451,2,1,2,3,5,3,2,1
604070452,2,1,4,1,1,1,1,1
604070453,2,1,1,5,5,5,5,2
604070454,2,1,2,1,2,1,1,2
604070455,4,1,1,3,5,2,1,1
604070456,1,1,1,5,5,5,5,1
604070457,5,2,1,5,5,5,5,5
604070458,3,1,3,1,2,1,1,1
604070459,2,1,1,1,1,1,1,1
604070460,5,1,5,1,3,1,1,1
604070461,3,1,2,2,-1,-1,-1,2
604070462,2,1,1,1,2,1,1,2
604070463,2,1,2,1,3,1,1,1
604070464,2,1,1,5,5,5,5,1
604070465,2,1,3,5,5,5,5,5
604070466,2,1,1,5,5,5,5,2
604070467,1,1,1,4,4,4,4,1
604070468,1,1,1,1,5,1,1,1
604070469,1,1,4,1,1,1,1,1
604070470,2,1,1,1,3,2,1,1
604070471,5,5,1,5,5,5,5,3
604070472,1,1,1,1,5,5,5,5
604070473,5,4,1,5,5,5,5,5
604070474,-1,-1,-1,-1,-1,-1,-1,-1
604070475,1,1,1,5,5,5,5,2
604070476,3,1,1,5,5,5,5,1
604070477,4,3,1,5,5,5,5,2
604070478,3,2,1,5,5,5,5,1
604070479,3,2,1,1,5,2,2,2
604070480,3,3,1,5,5,5,5,2
604070481,3,3,1,5,5,5,5,2
604070482,2,1,2,5,5,5,5,2
604070483,5,5,1,5,5,5,5,1
604070484,3,2,1,2,5,2,2,2
604070485,4,1,4,1,5,1,1,2
604070486,1,1,1,5,5,5,5,1
604070487,1,1,4,2,2,1,1,1
604070488,4,1,1,5,5,5,5,2
604070489,4,2,1,5,5,5,5,2
604070490,5,3,2,5,-1,-1,-1,1
604070491,5,5,3,5,5,5,5,1
604070492,5,5,3,2,5,5,5,1
604070493,5,5,3,3,5,5,5,5
604070494,4,4,4,2,3,3,2,2
604070495,5,5,3,3,5,5,5,5
604070496,2,1,1,3,-1,-1,-1,2
604070497,1,1,3,3,3,1,4,2
604070498,1,1,1,2,5,2,1,1
604070499,1,1,1,4,4,4,4,1
604070500,1,1,1,1,1,3,3,1
604070501,2,1,1,4,-1,-1,-1,-1
604070502,2,1,1,1,5,5,5,4
604070503,1,1,2,1,3,1,3,2
604070504,4,3,1,5,4,5,5,2
604070505,2,2,2,3,1,1,1,1
604070506,4,1,1,5,5,5,5,5
604070507,2,1,1,3,4,4,4,2
604070508,5,1,3,4,5,5,5,5
604070509,3,1,1,3,5,5,3,5
604070510,5,2,1,3,2,2,4,5
604070511,2,1,1,3,3,3,2,3
604070512,3,3,3,3,5,5,5,5
604070513,1,1,1,2,3,3,2,3
604070514,1,1,2,3,4,4,4,4
604070515,1,1,2,2,3,2,3,2
604070516,1,1,1,2,5,2,2,5
604070517,2,1,1,5,5,5,5,2
604070518,2,1,1,1,3,1,1,1
604070519,1,1,2,4,4,4,4,3
604070520,1,1,2,3,3,3,2,3
604070521,2,1,2,5,5,5,5,4
604070522,1,1,1,3,5,3,3,3
604070523,3,1,1,5,5,5,5,5
604070524,1,1,2,5,5,5,5,3
604070525,3,1,3,5,5,5,5,5
604070526,2,1,1,3,4,4,4,3
604070527,1,1,1,2,4,4,3,4
604070528,2,1,1,5,5,5,5,4
604070529,1,1,1,4,5,5,5,3
604070530,2,1,2,4,4,4,4,4
604070531,1,2,2,2,5,5,3,3
604070532,2,2,1,3,5,3,5,5
604070533,2,1,5,5,5,5,4,5
604070534,5,1,4,2,5,2,2,2
604070535,3,1,2,3,5,5,5,5
604070536,1,2,2,3,5,5,5,5
604070537,2,2,3,4,5,5,5,3
604070538,1,2,3,5,5,5,5,4
604070539,2,2,2,5,5,5,5,5
604070540,1,1,2,5,5,5,5,3
604070541,1,1,2,1,5,1,3,3
604070542,1,1,2,5,5,5,5,5
604070543,1,1,2,5,5,5,5,5
