D_INTERVIEW,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104
170074232,2,2,1,1,1,1,1,1,1,1,1
170074236,0,0,0,0,0,0,0,0,0,0,0
170074237,2,1,0,1,0,0,1,0,0,0,0
170074238,1,1,1,0,0,0,0,0,0,0,0
170074239,1,1,1,1,1,1,1,1,1,1,1
170074240,1,2,2,1,1,2,1,1,1,2,1
170074241,2,2,2,1,1,2,1,2,1,2,2
170074242,1,0,0,0,0,0,0,0,0,0,0
170074245,0,1,0,0,1,0,0,0,0,0,0
170074248,0,0,0,0,0,0,0,0,0,0,0
170074249,0,0,0,0,0,0,0,0,0,0,0
170074252,2,0,0,0,0,0,0,0,0,0,0
170074255,0,0,0,0,0,0,0,2,0,0,0
170074256,0,0,0,0,0,2,0,2,0,1,0
170074257,2,0,1,1,1,1,1,1,1,1,1
170074258,2,2,2,2,2,2,2,0,0,0,1
170074261,2,2,2,0,0,2,1,0,2,0,0
170074264,0,0,0,0,0,0,0,0,0,0,0
170074271,2,2,0,0,0,0,0,0,0,0,0
170074274,0,0,0,0,0,0,0,0,0,0,0
170074275,2,1,2,0,0,1,0,0,0,0,2
170074283,0,1,0,0,0,0,0,0,0,0,0
170074287,0,0,0,0,0,0,0,0,0,0,0
170074290,0,0,0,0,0,0,0,0,0,0,0
170074294,1,1,0,0,2,1,1,1,1,1,1
170074296,2,2,0,0,0,0,0,0,0,0,0
170074297,1,1,2,1,1,1,1,1,1,1,1
170074298,1,0,0,0,0,0,0,0,0,0,0
170074304,1,0,0,0,0,0,0,0,0,0,0
170074305,1,2,0,0,0,2,1,1,0,0,0
170074306,1,2,1,1,0,0,0,0,0,0,0
170074307,2,2,1,1,1,2,2,2,1,2,2
170074310,2,0,0,0,0,0,0,0,0,0,0
170074311,0,0,0,0,0,0,0,0,0,0,0
170074312,2,0,0,0,0,0,0,0,2,1,2
170074313,2,2,2,2,1,2,2,2,2,2,2
170074314,2,2,1,0,0,0,0,0,0,0,0
170074315,1,2,2,1,1,1,1,1,1,1,1
170074320,0,0,0,0,0,0,2,0,0,0,0
170074321,2,0,0,0,0,0,0,0,0,0,0
170074331,2,0,0,0,0,0,1,0,0,0,0
170074336,1,1,1,0,0,1,0,0,0,0,0
170074339,1,0,0,0,0,0,0,0,0,0,0
170074344,0,0,2,0,0,0,0,0,0,0,0
170074348,1,0,0,0,0,0,0,0,0,0,0
170074351,1,1,1,1,1,0,0,0,0,0,0
170074355,1,1,1,0,0,0,1,1,1,1,1
170074356,2,0,0,0,0,0,0,0,0,0,0
170074362,0,0,0,0,0,0,0,0,0,0,0
170074363,1,1,1,1,1,2,1,1,1,1,1
170074376,0,0,0,0,0,0,0,0,0,0,0
170074382,0,2,2,0,2,2,1,1,0,0,0
170074385,1,1,1,1,1,1,1,1,1,1,1
170074386,1,0,0,0,0,0,0,0,0,0,0
170074389,2,1,2,0,0,0,0,0,0,0,0
170074391,2,0,0,0,0,0,2,1,1,1,1
170074398,0,1,1,0,0,0,0,0,0,0,0
170074405,2,0,0,0,0,0,0,0,0,0,0
170074406,2,1,1,0,0,0,0,0,0,0,0
170074408,1,1,2,0,0,2,0,0,2,2,1
170074409,1,1,1,1,1,1,1,1,1,1,1
170074410,0,0,0,0,0,0,0,0,0,0,0
170074411,2,2,2,0,0,1,0,0,0,0,0
170074412,1,2,0,0,0,0,0,0,0,0,0
170074414,2,0,0,0,0,0,0,0,0,0,0
170074416,2,1,1,1,0,0,0,0,0,0,0
170074417,0,0,0,0,0,0,0,0,0,0,0
170074419,1,1,1,1,1,1,2,1,1,1,1
170074421,0,0,0,0,0,0,0,0,0,0,0
170074424,0,0,0,0,0,0,0,0,1,0,0
170074432,1,0,0,0,0,0,0,0,0,0,0
170074435,0,0,0,0,0,0,0,0,0,0,0
170074439,2,2,2,0,2,0,0,0,2,2,2
170074442,2,2,1,1,1,1,0,1,1,1,1
170074448,2,1,1,1,1,1,1,1,1,1,1
170074451,0,0,0,0,0,0,0,0,0,0,0
170074453,1,1,1,1,1,1,1,2,1,2,1
170074454,0,0,0,0,0,2,0,2,0,2,2
170074455,1,1,1,1,1,1,1,1,1,1,1
170074476,2,0,0,0,0,0,0,0,0,2,0
170074477,1,1,1,1,1,1,1,1,1,1,1
170074479,1,1,1,1,1,1,1,1,1,2,2
170074480,1,1,1,1,1,1,1,1,1,1,1
170074494,2,1,1,1,1,1,1,1,1,1,1
170074495,1,1,1,1,1,1,1,1,1,1,1
170074497,1,2,1,1,2,2,1,1,1,2,2
170074498,2,2,2,1,1,2,2,1,1,2,1
170074508,2,1,1,1,1,2,1,2,2,2,2
170074517,0,1,1,1,1,0,0,0,0,0,0
170074518,0,0,0,0,0,0,0,0,0,0,0
170074526,1,0,1,2,2,0,0,2,1,0,2
170074529,1,0,1,2,0,1,0,1,0,1,0
170074532,2,1,1,1,0,1,1,0,0,0,0
170074533,2,1,1,1,1,1,1,1,1,1,1
170074534,2,2,2,2,1,1,1,1,1,1,1
170074535,0,0,0,0,0,0,0,0,2,0,0
170074539,0,2,2,2,0,1,0,0,0,0,0
170074540,2,0,2,0,0,0,0,0,0,0,0
170074543,2,0,0,0,0,0,0,0,0,0,0
170074545,2,2,2,2,2,2,2,2,0,2,2
170074551,0,0,0,0,0,0,0,0,0,0,0
170074566,2,1,1,1,1,0,0,2,1,1,0
170074574,0,0,0,0,0,0,0,0,0,0,2
170074575,2,1,1,1,2,1,0,0,0,0,0
170074576,2,2,2,2,1,2,2,2,2,2,2
170074577,2,0,0,0,0,0,0,0,0,0,0
170074578,1,1,1,1,1,1,1,1,1,1,1
170074579,2,2,0,0,0,0,0,0,0,0,0
170074580,2,1,2,1,2,1,1,1,1,1,1
170074581,2,1,1,1,1,1,1,1,1,1,1
170074582,2,0,1,0,0,2,0,2,2,2,2
170074592,2,2,0,0,0,2,0,2,0,0,2
170074593,0,0,0,0,0,0,0,0,0,0,0
170074594,0,1,0,0,0,0,0,0,0,0,0
170074596,1,2,2,1,0,0,0,0,0,0,0
170074597,0,0,0,0,0,0,0,0,0,0,0
170074599,0,0,0,0,0,0,0,0,0,0,0
170074600,0,0,0,0,0,0,0,0,0,0,0
170074601,1,1,1,0,0,0,0,0,0,0,0
170074602,0,0,0,0,0,0,0,0,0,0,0
170074603,1,0,0,0,1,0,0,0,0,0,0
170074604,1,0,0,0,0,0,0,0,0,0,0
170074606,2,1,1,1,0,0,0,0,0,0,0
170074608,2,2,2,1,1,2,2,0,1,2,2
170074610,2,1,1,1,1,1,1,1,1,1,1
170074611,1,1,1,1,2,1,1,1,1,2,1
170074623,2,1,1,0,0,0,0,0,0,0,0
170074624,0,0,0,0,0,0,0,0,0,0,0
170074626,0,2,1,0,0,0,0,0,0,0,0
170074627,0,0,2,0,0,0,0,0,0,0,0
170074631,0,2,0,0,2,2,0,2,0,0,0
170074632,1,1,1,1,1,1,2,1,1,2,1
170074634,2,2,0,0,0,0,0,0,0,0,0
170074635,0,0,2,1,0,0,0,1,0,0,0
170074636,2,2,2,2,2,2,2,2,2,2,2
170074637,2,1,1,1,1,1,1,1,1,1,2
170074638,2,1,1,1,1,2,1,1,2,1,1
170074639,2,2,2,1,1,1,1,1,1,1,1
170074640,1,1,1,1,1,1,1,1,1,1,1
170074651,2,1,1,1,1,1,1,1,1,1,1
170074666,0,2,2,1,0,2,0,0,0,0,2
170074669,0,0,0,0,0,0,0,0,0,0,0
170074674,2,2,0,0,0,0,0,0,0,0,0
170074675,2,2,1,1,1,2,1,2,1,2,1
170074676,1,1,1,1,1,1,1,1,1,1,1
170074681,1,1,1,1,1,1,1,1,1,1,1
170074682,0,0,0,0,0,0,0,0,0,0,0
170074683,0,0,0,0,0,0,0,0,0,0,0
170074684,0,0,0,0,0,2,2,0,0,0,0
170074700,2,0,0,0,0,0,0,0,0,0,0
170074709,1,2,0,0,0,0,0,0,0,0,0
170074710,0,0,0,0,0,0,0,0,0,0,0
170074713,1,2,1,1,1,1,1,1,1,1,1
170074722,1,0,0,0,0,0,0,0,0,0,0
170074723,1,1,0,0,0,0,0,0,0,0,0
170074724,2,0,0,0,0,0,0,0,0,0,0
170074726,1,2,1,1,1,1,1,1,1,1,1
170074731,1,1,2,1,1,1,1,1,1,2,1
170074732,2,1,1,1,1,1,1,1,1,1,1
170074734,1,2,2,1,0,0,0,0,0,0,0
170074735,0,0,0,0,0,0,0,0,0,0,0
170074736,1,0,2,0,0,2,0,1,0,0,1
170074738,2,1,1,1,1,1,1,1,1,1,1
170074739,0,0,2,0,0,0,0,0,0,0,0
170074748,0,0,0,0,0,2,0,0,0,2,2
170074755,0,0,2,0,0,2,1,0,0,0,0
170074775,0,0,0,0,0,1,0,0,0,0,0
170074787,1,2,1,1,1,1,1,1,1,1,1
170074789,0,0,0,0,0,0,0,0,0,0,0
170074790,0,0,0,0,0,0,0,0,0,0,0
170074791,0,0,0,0,0,0,0,0,0,0,0
170074792,1,2,2,0,0,0,0,0,0,0,0
170074794,1,0,0,0,0,2,0,0,0,0,0
170074795,0,0,0,0,0,0,0,0,0,0,0
170074797,0,0,0,0,0,0,0,0,0,0,0
170074798,0,0,2,0,0,0,0,0,0,0,0
170074799,2,0,0,0,0,0,0,0,0,0,0
170074800,1,0,0,0,0,0,1,0,0,0,0
170074802,0,0,0,0,0,0,0,0,0,0,0
170074803,2,0,2,0,0,1,0,1,0,0,0
170074804,0,2,2,0,0,0,2,2,0,0,0
170074806,0,0,0,0,1,0,0,0,0,0,1
170074807,1,0,0,0,0,1,0,0,0,0,0
170074808,2,1,1,1,1,1,2,1,1,1,1
170074810,0,2,0,0,0,0,0,0,0,0,0
170074814,2,2,1,1,1,1,1,1,1,2,1
170074980,2,2,1,0,0,1,0,0,0,0,0
170074981,1,1,1,0,2,0,0,0,0,0,0
170074982,0,0,0,0,0,0,0,0,2,1,1
170074983,1,0,2,1,1,1,2,1,1,2,2
170074986,2,2,0,0,0,0,0,1,2,1,1
170074987,2,1,2,0,0,0,1,0,2,2,1
170075002,2,0,0,0,0,0,0,0,2,2,2
170075003,2,0,0,0,0,2,0,2,2,2,0
170075015,2,2,1,0,0,1,1,1,1,1,1
170075017,2,1,1,1,1,2,0,2,0,2,1
170075018,2,2,2,0,0,2,0,0,0,0,0
170075019,1,2,1,2,2,2,1,1,1,1,1
170075023,0,0,0,0,0,0,0,0,0,0,0
170075024,1,1,1,1,1,1,1,1,1,1,1
170075025,0,0,0,0,0,0,0,0,0,0,0
170075026,2,2,2,0,2,2,2,2,2,2,2
170075027,2,1,1,1,1,0,1,1,2,1,2
170075029,1,2,2,1,0,2,2,2,1,2,2
170075030,0,0,0,0,0,0,0,0,0,0,0
170075035,1,1,1,2,2,2,2,2,1,2,2
170075037,2,2,0,0,0,0,0,0,0,0,0
170075042,2,1,2,0,0,0,0,2,0,0,0
170075043,1,2,0,0,0,0,0,0,0,0,2
170075084,2,0,0,0,0,0,0,0,0,0,0
170075086,2,2,2,2,1,2,1,2,1,2,2
170075087,2,1,0,0,0,0,0,0,0,0,0
170075094,1,1,1,1,1,1,1,1,1,1,1
170075095,1,2,2,1,1,2,1,2,2,2,1
170075120,0,1,1,1,1,1,1,1,1,1,1
170075127,1,0,0,0,0,0,0,0,0,0,0
170075128,2,0,0,0,0,0,0,0,0,0,0
170075129,1,0,0,0,0,0,0,0,0,0,0
170075136,2,0,0,0,0,0,0,0,2,0,0
170075137,0,0,0,0,0,0,0,0,0,0,0
170075139,2,2,2,2,0,2,2,2,2,2,2
170075140,1,0,0,0,0,0,0,0,0,0,0
170075141,0,0,0,0,0,0,0,0,0,0,0
170075142,1,1,0,0,0,0,0,0,0,0,0
170075144,2,2,1,2,2,2,0,2,0,2,0
170075146,0,0,0,0,0,0,0,0,0,0,0
170075148,2,0,0,0,0,0,0,0,0,0,0
170075150,0,0,0,0,0,0,0,0,0,0,0
170075151,0,0,0,0,0,0,0,0,0,0,0
170075153,2,1,1,1,1,1,1,1,1,1,1
170075155,1,1,1,1,1,1,1,1,1,1,1
170075163,0,0,0,0,0,0,0,0,0,0,0
170075164,1,0,2,0,0,2,2,2,1,2,1
170075165,2,2,1,0,2,0,0,0,0,0,0
170075167,0,0,0,0,0,0,0,0,0,0,0
170075168,2,1,1,1,1,1,1,1,1,1,1
170075169,0,0,0,0,0,0,0,0,0,0,1
170075181,2,1,1,1,0,1,1,1,1,2,1
170075185,1,1,0,0,0,0,0,0,0,0,0
170075186,2,0,0,0,0,0,0,0,0,0,0
170075187,1,1,1,1,1,1,1,1,1,1,1
170075193,2,0,0,0,0,0,0,0,0,1,0
170075195,0,0,0,0,0,0,0,0,0,0,0
170075196,2,0,0,0,0,0,0,0,0,0,0
170075201,0,0,0,0,0,0,0,0,0,0,0
170075202,0,0,0,0,0,0,0,0,0,0,0
170075214,0,0,0,0,0,0,0,0,0,0,0
170075215,2,0,0,0,0,0,0,0,0,0,0
170075226,2,2,2,0,0,2,2,2,0,0,0
170075227,0,0,0,0,0,0,0,0,0,0,2
170075228,0,0,0,0,0,0,0,0,2,0,0
170075229,0,0,0,0,0,0,0,0,0,0,0
170075230,2,0,0,0,0,0,0,0,0,0,0
170075247,0,0,2,0,0,0,0,0,0,0,0
170075248,1,0,2,2,0,0,2,0,0,0,0
170075253,0,0,0,0,0,0,0,0,0,0,0
170075255,1,0,0,0,0,0,0,0,0,0,0
170075271,2,2,0,0,0,0,0,0,0,0,0
170075318,0,0,0,0,0,0,0,0,0,0,0
170075319,0,0,0,0,0,0,2,1,1,1,1
170075332,2,0,0,0,0,0,2,0,0,0,0
170075342,0,0,0,0,0,0,0,0,0,0,0
170075356,0,0,0,0,1,0,0,0,0,0,2
170075357,2,0,0,0,0,0,2,0,2,2,0
170075365,0,0,0,0,0,0,0,0,0,0,0
170075366,2,2,0,1,2,2,2,2,0,0,1
170075367,2,0,0,0,0,0,0,0,0,0,0
170075368,2,2,0,0,0,1,0,0,0,1,0
170075370,2,2,2,1,0,2,0,0,0,2,1
170075381,1,1,1,1,1,1,1,1,1,1,1
170075385,2,2,0,0,0,0,0,0,0,0,0
170075386,1,1,1,1,1,2,1,1,1,1,1
170075390,0,0,0,0,0,0,0,0,0,0,0
170075413,0,0,2,0,0,0,0,0,0,0,2
170075472,2,2,2,0,0,0,0,2,0,0,0
170075521,2,0,0,0,0,0,0,0,0,0,0
170075524,1,0,0,0,0,0,0,0,0,0,0
170075526,1,2,0,0,0,0,0,0,0,0,0
170075529,2,0,0,0,0,0,0,0,0,0,0
170075531,0,0,0,0,0,0,0,0,0,0,0
170075532,1,1,1,1,1,1,1,1,1,1,1
170075533,0,0,0,0,0,0,0,0,0,0,0
170075534,0,0,0,0,0,0,0,0,0,0,0
170075537,0,0,0,0,0,0,0,0,0,0,0
170075542,0,0,0,0,0,0,0,0,0,0,0
170075554,0,0,0,0,0,0,0,0,0,0,0
170075559,0,0,0,0,0,0,0,0,0,0,0
170075576,1,1,1,1,1,1,1,1,1,1,1
170075578,2,0,0,0,0,0,0,0,0,0,0
170075579,0,0,0,0,0,0,0,0,0,0,0
170075580,0,0,0,0,0,0,0,0,0,0,0
170075581,2,0,0,0,0,2,2,2,1,0,2
170075582,0,2,1,0,0,0,0,0,0,1,1
170075583,1,0,0,0,0,0,0,0,0,0,0
170075584,1,1,1,1,1,2,1,2,2,2,2
170075585,0,0,0,0,0,0,0,0,0,0,0
170075586,0,2,0,0,0,2,0,0,0,0,0
170075588,2,0,0,0,0,0,0,0,0,0,0
170075589,2,0,0,0,0,0,0,0,0,0,0
170075599,2,1,1,1,0,0,0,0,0,0,0
170075606,1,2,1,1,1,1,1,1,1,1,1
170075608,2,0,0,0,0,0,0,0,0,0,0
170075609,0,0,0,0,0,0,0,0,0,0,0
170075610,0,0,0,0,0,0,0,0,0,0,0
170075611,2,0,0,0,0,0,0,0,0,0,0
170075612,1,1,1,1,1,1,1,1,1,1,1
170075613,1,1,1,1,1,1,2,2,2,2,1
170075657,1,0,0,0,0,0,0,0,0,0,0
170075658,2,1,1,0,2,2,1,2,1,1,1
170075659,2,0,0,0,0,0,0,0,0,0,0
170075660,0,0,0,0,0,0,0,0,0,0,0
170075661,0,0,0,0,0,0,0,0,0,0,0
170075662,2,0,0,0,0,0,0,0,0,0,0
170075663,2,2,1,0,0,0,0,0,0,0,0
170075664,2,0,0,0,0,1,0,0,2,0,0
170075665,2,1,1,1,1,1,1,1,1,1,1
170075666,1,1,0,0,0,0,2,2,1,2,2
170075667,2,0,2,0,0,0,0,0,0,2,0
170075668,1,0,0,0,0,0,0,0,0,0,0
170075672,1,2,0,0,1,0,0,0,0,0,2
170075673,1,1,2,1,1,1,1,1,1,1,1
170075674,2,2,2,0,0,2,0,0,0,0,0
170075687,2,2,2,2,0,0,0,0,0,0,0
170075688,1,1,1,1,2,1,2,2,2,2,1
170075689,0,0,0,0,0,0,0,0,0,0,0
170075696,0,2,1,0,2,2,1,2,0,1,2
170075697,2,1,1,1,1,0,1,1,1,2,2
170075698,2,1,0,0,0,1,0,0,0,0,0
170075699,2,0,0,0,0,0,0,0,0,0,0
170075700,2,1,1,0,0,0,0,0,0,0,0
170075701,2,1,2,1,1,2,0,2,2,1,2
170075708,0,0,0,0,0,0,0,0,0,0,0
170075709,2,2,2,2,2,2,2,2,2,2,2
170075711,2,1,1,0,0,0,0,0,0,1,1
170075712,2,1,1,1,0,1,1,1,1,1,1
170075713,0,2,0,0,0,0,0,0,0,0,0
170075714,0,0,0,0,0,0,1,2,2,2,2
170075715,0,0,0,0,2,2,1,1,1,1,1
170075722,0,2,0,0,0,0,0,0,0,0,0
170075729,0,0,0,0,0,0,0,0,0,0,0
170075734,0,0,0,0,0,0,0,0,0,0,0
170075736,1,2,1,0,0,0,0,0,0,0,0
170075737,1,1,1,1,1,1,1,1,1,1,1
170075739,0,0,0,0,0,0,0,0,0,0,0
170075740,2,2,2,0,0,0,0,0,0,0,0
170075742,2,1,1,1,1,1,1,1,1,1,1
170075743,1,1,1,1,1,1,1,1,1,1,1
170075744,1,1,0,0,0,0,0,0,0,0,0
170075745,2,0,0,0,0,0,0,0,0,0,0
170075754,2,1,0,0,0,0,0,0,0,0,0
170075756,0,2,2,0,0,2,2,2,2,0,2
170075759,0,0,0,0,0,0,0,0,0,0,0
170075760,1,0,0,0,0,2,0,0,0,0,0
170075761,0,0,0,0,0,0,0,0,0,0,0
170075763,2,1,1,1,1,1,1,1,1,1,1
170075764,1,1,1,1,1,1,1,2,2,2,1
170075765,1,1,0,0,0,0,0,0,0,0,0
170075766,0,0,0,0,0,0,0,0,0,0,0
170075767,0,0,1,0,0,1,0,0,0,0,0
170075768,1,0,0,0,0,0,0,0,0,0,0
170075769,0,0,0,0,0,0,0,0,0,0,0
170075770,1,1,1,1,1,1,1,1,1,1,1
170075771,1,1,1,1,1,1,1,1,1,1,1
170075772,2,2,2,1,1,1,2,1,1,2,1
170075773,1,2,1,1,1,1,1,1,1,1,1
170075774,1,1,1,1,1,1,1,1,1,1,1
170075775,1,0,0,0,0,0,0,0,0,0,2
170075777,2,1,1,0,0,0,0,0,0,0,0
170075778,2,0,2,0,0,1,2,1,0,1,0
170075780,2,1,1,0,0,0,0,0,0,0,0
170075782,1,0,0,0,0,0,0,0,0,2,2
170075783,2,0,0,0,0,0,0,0,0,0,0
170075796,0,0,0,0,0,0,0,0,0,0,0
170075798,1,0,0,2,2,2,2,0,0,0,0
170075802,0,0,0,0,0,0,0,0,0,0,0
170075823,2,2,2,0,0,0,0,0,0,0,0
170075838,2,2,2,2,1,2,1,2,2,2,2
170075847,2,2,1,1,1,1,1,1,1,1,1
170075849,1,0,1,1,1,1,1,1,2,1,1
170075850,2,1,2,1,1,0,0,1,1,2,1
170075853,2,0,0,0,0,0,0,0,0,0,0
170075854,0,0,0,0,0,0,0,0,0,0,0
170075856,2,0,0,0,0,0,0,0,0,0,0
170075860,2,2,2,1,1,1,1,1,1,2,2
170075862,0,0,0,0,0,0,0,0,0,0,0
170075881,2,0,0,0,0,0,0,0,0,0,0
170075882,2,0,0,0,0,0,0,0,0,0,0
170075883,0,1,0,0,0,0,0,0,0,0,0
170075884,1,2,2,0,0,0,0,0,0,0,0
170075886,0,0,0,0,0,0,0,0,0,0,0
170075887,0,0,0,0,0,0,0,0,0,0,0
170075889,2,2,2,1,1,2,1,2,1,2,2
170075890,0,2,2,0,0,0,0,2,0,2,0
170075891,1,1,1,1,1,1,1,1,1,1,1
170075892,2,0,0,0,0,0,0,0,0,0,0
170075893,2,0,0,0,0,0,0,0,0,0,0
170075894,1,1,1,1,1,1,1,1,1,1,1
170075895,0,0,2,0,0,2,2,2,0,0,2
170075939,0,2,0,0,0,0,0,0,0,0,0
170075940,2,2,1,0,0,0,0,0,0,0,0
170075941,1,1,1,0,0,1,0,1,0,0,1
170075942,0,0,0,0,0,0,0,0,0,0,0
170075943,2,0,0,0,0,0,0,0,0,0,0
170075947,0,0,0,0,0,0,0,0,0,0,0
170075949,0,0,0,0,0,0,0,0,0,0,0
170075950,1,0,0,0,0,0,0,0,0,0,0
170075951,1,0,0,0,0,0,0,0,0,0,0
170075952,2,0,2,0,2,1,1,1,0,1,0
170075954,1,0,0,0,0,0,0,0,0,0,0
170075955,1,0,0,0,0,0,0,0,0,0,0
170075977,0,0,0,0,0,0,0,0,0,0,0
170075983,0,0,0,0,0,0,0,0,0,0,0
170075984,1,1,1,1,1,1,1,1,1,1,1
170075985,0,2,0,0,2,2,1,1,2,2,2
170075986,0,2,0,0,0,0,0,0,0,0,0
170075987,2,2,1,1,1,2,1,1,1,1,2
170075988,1,1,1,1,1,0,0,0,0,0,0
170075989,0,0,0,0,0,0,0,0,0,0,0
170075990,0,0,0,0,0,0,0,0,0,0,2
170075992,1,0,0,0,0,0,0,0,0,0,0
170075993,2,1,1,1,1,1,1,1,1,1,1
170075995,2,0,0,2,0,0,0,0,0,0,0
170076001,2,2,0,0,0,0,0,0,0,0,0
170076007,2,0,0,0,0,0,0,0,0,0,0
170076012,1,1,0,0,0,0,0,0,0,1,0
170076015,0,0,0,0,0,0,0,0,0,0,0
170076017,2,1,1,1,1,1,1,1,1,1,1
170076019,2,2,2,2,2,2,2,2,2,2,2
170076020,0,0,0,0,0,0,0,0,0,0,0
170076021,0,0,0,0,0,0,0,0,2,2,0
170076022,2,0,0,0,0,0,2,0,0,0,0
170076025,0,1,2,0,0,0,0,0,0,0,0
170076045,0,0,0,0,0,0,0,0,0,0,0
170076047,0,0,0,0,0,0,0,0,0,0,0
170076048,2,1,1,1,1,1,1,1,1,1,1
170076050,1,1,1,1,1,1,1,1,1,1,1
170076053,2,2,0,0,0,0,0,0,0,0,0
170076055,1,1,1,2,1,1,2,1,1,1,1
170076056,1,1,1,1,1,1,1,1,1,1,1
170076057,0,2,0,0,0,0,0,0,0,0,0
170076060,0,0,0,0,0,0,0,0,0,0,0
170076061,0,0,0,0,0,0,0,0,0,0,0
170076062,0,0,0,0,0,0,0,0,0,0,0
170076063,0,0,0,0,0,0,0,0,0,0,0
170076065,0,0,0,0,0,0,0,0,0,0,0
170076067,0,0,0,0,0,0,0,0,0,0,0
170076070,2,0,0,0,0,0,0,0,0,0,0
170076079,2,2,1,0,0,0,0,0,0,0,0
170076089,2,0,0,0,0,0,0,0,0,0,0
170076094,0,0,0,0,2,0,0,0,0,0,0
170076097,1,0,0,0,0,0,0,0,0,0,0
170076098,2,0,0,0,0,0,0,0,0,0,0
170076113,2,0,0,0,0,0,0,0,0,0,0
170076114,0,0,0,0,0,0,0,0,0,0,0
170076115,2,2,0,0,0,0,0,0,0,0,0
170076128,0,0,0,0,0,0,0,0,0,0,0
170076130,1,0,0,0,0,0,0,0,2,2,0
170076131,2,2,2,0,0,0,0,0,2,0,0
170076132,1,1,1,1,1,1,1,1,1,1,1
170076134,2,1,1,1,1,0,0,0,0,2,2
170076182,1,1,1,1,1,1,1,1,1,1,1
170076184,2,2,0,0,0,0,0,0,0,0,0
170076204,2,0,0,0,0,0,0,0,0,0,0
170076205,0,0,0,0,0,0,0,0,0,0,0
170076206,2,2,2,0,0,0,0,0,0,0,0
170076209,1,1,1,1,1,1,1,1,1,1,1
170076211,2,0,0,0,0,0,0,0,0,0,0
170076212,0,0,0,0,0,0,0,0,0,0,0
170076213,2,0,0,0,0,0,0,0,0,0,0
170076214,0,0,0,0,0,0,0,0,0,0,0
170076215,0,2,0,0,0,0,0,0,0,0,0
170076216,1,1,1,0,0,0,0,0,0,0,0
170076217,2,0,0,0,0,0,0,0,0,0,0
170076218,2,0,0,0,0,0,0,0,0,0,0
170076219,2,1,1,1,1,1,1,1,1,1,1
170076223,2,2,2,0,0,0,0,0,0,2,1
170076231,2,0,0,0,0,0,0,0,0,0,0
170076233,0,0,0,0,0,2,0,0,2,0,2
170076236,1,1,1,1,1,1,1,1,1,1,1
170076262,0,0,0,2,0,0,0,2,0,0,0
170076265,2,2,1,0,0,0,0,0,0,0,0
170076266,0,0,0,0,0,0,0,0,0,0,0
170076273,0,0,0,0,0,0,0,0,0,0,0
170076274,2,2,2,0,2,2,2,2,2,2,2
170076275,2,1,1,1,1,1,1,1,1,1,1
170076276,0,2,2,0,0,2,2,2,0,2,0
170076288,2,0,0,0,0,0,0,0,0,0,0
170076289,1,0,0,0,0,0,0,0,0,0,2
170076290,2,1,0,0,0,0,0,0,0,0,0
170076293,0,0,0,0,0,0,0,0,0,0,0
170076294,2,0,0,0,0,0,0,0,0,0,0
170076295,2,0,0,0,0,0,0,0,0,0,0
170076297,2,1,0,0,0,0,0,0,0,0,0
170076299,0,0,0,0,0,0,0,0,0,0,0
170076315,0,0,0,0,0,0,0,0,0,0,0
170076318,2,0,0,0,0,0,0,0,0,0,0
170076320,1,2,2,1,1,2,1,1,1,2,2
170076329,2,0,2,0,0,0,0,0,0,0,0
170076330,0,0,1,1,0,1,1,1,0,0,0
170076331,1,2,2,1,1,2,2,2,2,2,1
170076333,2,0,0,0,0,0,0,0,0,0,0
170076335,1,2,2,0,0,0,0,0,0,0,0
170076343,2,0,0,0,0,0,0,0,0,0,0
170076345,0,0,0,0,0,0,0,0,0,0,0
170076347,0,0,0,0,0,0,0,0,0,0,0
170076349,0,2,0,0,0,0,0,0,0,0,0
170076350,1,1,1,1,0,0,0,0,1,0,0
170076354,1,1,1,1,1,1,1,2,1,1,1
170076357,1,1,2,1,1,2,1,2,1,2,2
170076360,1,1,2,2,1,2,2,2,2,1,2
170076361,1,1,1,1,1,1,1,1,1,1,1
170076362,1,2,2,0,0,0,0,0,0,0,0
170076363,1,0,0,0,0,0,0,0,0,0,0
170076367,0,2,2,0,0,0,2,0,0,0,0
170076368,2,0,0,0,0,0,0,0,0,0,0
170076379,1,1,1,1,1,2,0,1,1,2,2
170076381,2,0,0,0,2,0,0,0,0,0,0
170076382,2,1,1,0,0,0,0,0,0,0,0
170076383,0,0,0,0,0,0,0,0,0,0,0
170076384,0,0,0,0,0,0,0,0,0,0,0
170076390,1,2,2,0,0,1,0,0,0,0,0
170076392,0,0,0,0,0,0,0,0,0,0,0
170076393,0,0,0,0,0,0,0,0,0,0,0
170076394,2,0,0,0,0,0,0,0,0,0,0
170076397,2,0,0,0,0,0,0,0,0,0,0
170076398,2,1,2,1,1,1,1,1,2,1,1
170076399,2,2,1,1,1,1,1,1,1,1,1
170076400,2,2,1,1,1,1,1,1,1,1,1
170076402,2,1,1,0,0,0,0,0,0,0,0
170076404,2,2,2,0,0,2,0,2,2,2,2
170076405,0,0,0,0,0,0,0,0,0,0,0
170076406,0,0,0,0,0,0,0,0,0,0,0
170076407,0,0,0,0,0,0,0,0,0,0,0
170076454,0,0,0,0,0,0,0,0,0,0,0
170076456,1,0,0,0,0,0,0,0,0,0,0
170076458,2,1,1,1,1,1,1,1,1,1,1
