D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
300070244,4,3,3,3,5,4,4,4,3
300070245,3,3,2,4,2,2,3,2,2
300070246,3,1,4,-1,2,2,2,2,2
300070247,4,4,3,-1,4,2,2,3,2
300070248,5,2,3,3,2,2,4,3,2
300070249,4,2,4,4,1,1,2,1,2
300070250,4,2,3,3,2,2,3,2,2
300070251,5,1,4,5,1,1,1,2,2
300070252,1,1,4,4,2,1,2,1,1
300070253,5,5,5,-1,1,1,5,1,5
300070254,1,1,3,5,1,1,1,5,5
300070255,2,1,4,2,1,1,1,1,1
300070256,1,1,3,5,1,1,3,1,1
300070257,3,1,3,5,1,1,1,2,1
300070258,2,3,3,5,1,1,5,1,1
300070259,5,1,3,5,1,1,1,1,1
300070260,3,1,4,5,1,1,5,1,1
300070261,4,1,4,4,4,4,2,1,3
300070262,4,3,4,4,4,2,4,4,2
300070263,5,4,4,3,3,3,4,3,4
300070264,4,3,4,5,4,2,3,4,2
300070265,4,2,3,4,4,2,4,4,2
300070266,3,2,4,3,3,3,4,2,2
300070267,5,2,5,5,5,4,2,4,2
300070268,4,3,3,4,4,2,4,4,2
300070269,2,5,4,5,4,4,1,2,2
300070270,4,3,3,4,4,2,4,4,2
300070271,2,2,2,5,4,2,1,1,1
300070272,3,4,4,5,3,4,2,3,3
300070273,2,2,2,5,2,2,1,3,2
300070274,5,3,5,5,2,2,1,1,1
300070275,3,1,-2,4,1,2,2,4,2
300070276,4,3,4,5,4,3,2,3,2
300070277,1,1,4,4,4,2,2,2,2
300070278,3,3,4,5,4,2,1,1,1
300070279,2,1,3,5,4,2,1,2,2
300070280,3,4,4,5,4,4,3,3,2
300070281,5,1,3,3,5,2,3,4,4
300070282,2,2,3,3,4,2,3,4,4
300070283,5,2,2,3,5,2,2,3,3
300070284,4,2,4,3,4,2,3,4,3
300070285,2,2,4,3,4,2,4,4,3
300070286,5,2,4,3,4,1,4,4,3
300070287,4,3,2,3,4,2,3,4,3
300070288,4,2,3,3,4,2,3,4,3
300070289,4,2,4,3,4,3,4,4,3
300070290,4,2,3,3,4,3,4,4,3
