D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
840071088,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
840071089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071090,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
840071091,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
840071092,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
840071093,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
840071094,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0
840071095,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
840071096,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0
840071097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071098,-2.0,-2.0,1.0,1.0,1.0,2.0,1.0,2.0
840071099,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
840071100,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
840071101,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0
840071102,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
840071103,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
840071104,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
840071105,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
840071106,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0
840071107,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
840071108,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
840071109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071110,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
840071111,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0
840071112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071113,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0
840071114,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
