D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
840071624,4,2,4,3,4,2,1,1,1
840071625,4,2,3,1,4,3,2,2,3
840071626,4,2,4,3,4,2,3,2,4
840071627,4,4,4,2,4,2,4,4,2
840071628,4,3,4,5,3,2,3,2,4
840071629,3,2,3,4,3,3,2,2,2
840071630,3,3,3,3,3,3,3,3,3
840071631,3,2,4,3,4,2,1,1,2
840071632,4,3,4,2,4,3,3,2,4
840071633,4,2,4,1,5,3,3,2,4
840071634,4,3,4,1,5,3,3,4,3
840071635,4,2,4,2,3,3,3,2,2
840071636,4,3,3,2,5,3,4,3,4
840071637,4,4,4,2,3,3,3,2,3
840071638,4,4,4,2,4,3,3,3,2
840071639,4,2,3,5,5,3,3,3,2
840071640,4,4,4,3,3,4,4,4,4
840071641,4,2,4,2,4,2,1,2,3
840071642,4,3,3,1,3,3,3,3,2
840071643,4,4,4,3,3,3,4,3,3
840071644,4,2,4,1,3,1,3,2,3
840071645,3,2,3,3,2,3,2,2,2
840071646,3,2,3,3,3,3,3,2,3
840071647,3,2,3,4,3,2,2,2,2
840071648,4,3,2,2,5,3,3,3,4
840071649,3,2,4,3,2,1,3,2,1
840071650,3,2,3,2,4,2,2,2,4
840071651,2,3,4,5,3,3,3,3,3
840071652,3,2,3,3,3,2,2,2,2
840071653,4,2,4,3,3,3,3,2,4
840071654,4,4,4,4,4,2,3,3,3
840071655,4,2,2,2,4,4,3,2,3
840071656,4,3,4,3,3,3,3,2,3
840071657,4,3,3,5,4,4,2,2,4
840071658,4,2,4,4,5,5,2,2,4
840071659,4,2,4,3,3,2,1,1,3
840071660,3,3,3,3,3,3,3,3,3
840071661,4,3,3,3,3,2,4,3,3
840071662,4,3,4,3,3,3,3,2,2
840071663,4,2,4,1,4,1,4,3,4
840071664,3,2,4,3,3,2,4,2,3
840071665,3,2,3,3,3,3,2,2,3
840071666,3,3,3,3,3,3,3,3,3
840071667,4,4,3,3,3,3,3,3,3
840071668,4,3,4,2,4,2,4,3,4
840071669,4,2,4,3,4,4,4,2,2
840071670,3,2,3,4,4,4,4,3,4
840071671,4,2,4,4,5,4,4,4,4
840071672,4,2,4,1,3,3,5,3,1
840071673,3,2,2,3,4,3,1,2,3
840071674,4,3,3,2,3,2,3,2,3
840071675,4,2,3,3,2,2,2,2,4
840071676,4,3,4,1,5,3,5,3,-2
840071677,4,2,4,1,3,2,2,3,4
840071678,4,3,4,2,4,3,4,4,4
840071679,4,2,3,4,4,4,4,4,4
840071680,4,2,4,3,3,2,2,2,4
840071681,4,2,2,4,4,2,2,2,4
840071682,4,2,4,2,5,3,2,3,4
840071683,4,4,4,3,3,2,2,2,4
840071684,4,2,2,4,4,2,2,2,2
840071685,4,2,3,3,5,4,3,2,2
840071686,4,4,3,1,5,3,3,3,3
840071687,4,4,4,3,3,2,3,3,4
840071688,4,3,3,3,3,3,3,3,3
840071689,4,4,4,1,5,2,3,2,5
840071690,4,3,4,1,5,4,4,3,4
840071691,4,2,4,5,1,1,1,1,3
840071692,4,2,4,3,3,4,4,2,4
840071693,3,2,4,4,2,3,2,3,4
840071694,3,2,3,4,3,3,3,3,2
840071695,3,2,4,3,4,3,2,3,2
840071696,4,2,4,4,4,2,2,2,4
840071697,4,3,4,5,3,3,3,2,4
840071698,4,4,4,2,3,3,3,2,2
840071699,4,2,4,2,3,3,3,2,2
840071700,4,4,4,3,3,3,3,3,4
840071701,4,2,4,5,3,3,2,2,4
840071702,4,2,4,2,3,3,2,2,4
840071703,3,2,3,2,3,3,3,3,3
840071704,3,3,3,3,3,2,3,2,3
840071705,4,3,4,1,5,3,2,4,4
840071706,3,2,4,5,4,3,4,3,4
840071707,3,2,3,1,3,2,2,2,2
840071708,3,2,4,2,2,2,3,2,2
840071709,4,3,2,3,3,5,3,1,1
840071710,4,3,3,2,4,3,3,2,3
840071711,4,2,4,4,4,4,2,3,2
840071712,3,2,3,5,5,2,5,5,2
840071713,4,2,4,2,3,4,3,2,2
840071714,4,2,3,1,4,3,3,3,3
840071715,4,2,3,4,3,3,2,2,2
840071716,4,2,4,2,4,2,4,3,3
840071717,4,3,3,3,4,2,2,2,3
840071718,2,2,2,3,3,3,3,3,3
840071719,4,4,4,3,3,2,3,2,4
840071720,4,4,4,1,4,4,2,2,5
840071721,4,4,3,2,4,3,2,2,2
840071722,4,2,4,1,4,4,4,4,4
840071723,4,2,3,3,3,2,2,2,1
840071724,4,2,3,3,5,3,1,1,3
840071725,3,2,4,3,3,2,2,1,4
840071726,4,2,4,3,3,3,3,3,3
840071727,4,2,4,3,4,4,2,2,2
840071728,4,2,4,2,4,2,3,2,4
840071729,4,3,3,4,3,3,4,2,3
840071730,3,3,3,-2,-2,-2,-2,-2,-2
840071731,4,2,4,2,4,4,1,3,2
840071732,3,2,4,4,4,4,2,2,4
840071733,4,2,4,2,3,3,4,2,4
840071734,4,2,4,1,3,1,2,2,4
840071735,4,2,3,1,5,3,5,2,2
840071736,4,4,4,1,5,3,2,2,5
840071737,4,2,3,2,3,3,3,3,3
840071738,4,2,3,3,4,4,4,3,4
840071739,4,4,4,4,4,1,1,3,1
840071740,3,2,3,3,3,5,5,3,3
840071741,4,4,4,1,3,3,1,2,4
840071742,3,3,3,4,2,2,2,3,2
840071743,4,3,4,1,5,1,3,3,3
840071744,4,2,3,3,5,3,2,1,3
840071745,4,2,4,4,4,2,1,2,4
840071746,3,3,3,1,2,2,3,2,2
840071747,4,2,4,1,4,1,4,2,4
840071748,4,3,4,2,3,3,3,3,3
840071749,4,3,3,3,3,3,3,3,3
840071750,3,3,3,1,5,3,3,3,3
840071751,4,2,3,3,4,2,2,2,4
840071752,3,3,2,4,3,3,1,3,5
840071753,3,2,2,3,3,2,2,1,2
840071754,4,4,3,2,3,3,3,3,4
840071755,4,4,4,1,4,3,1,1,3
840071756,3,3,3,2,3,3,2,2,2
840071757,4,2,4,3,4,2,2,4,4
840071758,4,4,3,2,2,3,2,2,2
840071759,4,3,3,2,4,2,2,2,2
840071760,4,2,2,1,5,3,2,2,3
840071761,4,4,2,5,4,3,3,2,4
840071762,4,3,3,3,2,2,2,2,2
840071763,4,4,4,1,3,3,5,2,5
840071764,4,4,4,1,3,1,3,1,1
840071765,4,4,4,-2,-2,-2,-2,-2,-2
840071766,4,4,4,4,4,4,4,4,4
840071767,3,3,3,2,3,4,1,3,3
840071768,4,2,3,2,5,3,3,3,3
840071769,4,2,3,2,5,3,2,2,3
840071770,4,2,4,3,3,2,2,3,3
840071771,4,4,3,3,3,3,2,2,4
840071772,4,4,4,2,3,3,4,4,3
840071773,3,2,3,2,2,2,2,2,2
840071774,4,2,4,2,3,3,3,2,2
840071775,4,2,4,1,5,4,2,4,3
840071776,4,3,4,2,3,1,3,2,2
840071777,2,2,3,2,3,3,4,2,1
840071778,4,4,4,3,3,2,1,3,4
840071779,3,3,3,3,4,2,2,2,3
840071780,4,4,2,3,4,3,4,3,3
840071781,3,2,4,5,4,3,1,2,2
840071782,4,2,4,2,5,2,3,3,4
840071783,4,4,4,1,5,2,2,3,5
840071784,4,4,4,5,3,3,1,1,2
840071785,4,4,4,3,5,5,4,3,4
840071786,4,2,4,3,4,3,3,2,3
840071787,3,2,4,3,5,3,2,5,3
840071788,2,3,4,3,5,5,2,3,4
840071789,4,2,2,2,4,2,4,2,2
840071790,2,4,4,4,2,1,-2,1,3
840071791,4,2,4,2,5,1,1,3,5
840071792,3,3,4,4,2,2,2,2,3
840071793,4,2,4,3,4,3,3,4,2
840071794,2,2,2,2,2,2,2,2,2
840071795,4,4,2,1,5,2,3,3,4
840071796,4,2,4,1,3,1,3,2,4
840071797,4,2,4,2,3,2,4,4,5
840071798,3,2,4,1,2,1,1,1,2
840071799,4,3,4,1,3,4,2,2,2
840071800,3,2,4,1,4,3,3,2,4
840071801,4,2,4,2,3,3,3,3,3
840071802,3,3,4,1,5,3,3,2,4
840071803,4,3,4,2,4,4,3,3,3
840071804,4,2,4,3,3,3,3,2,4
840071805,4,3,4,1,3,1,4,2,2
840071806,4,2,4,4,3,1,2,2,4
840071807,4,4,4,4,4,2,3,4,5
840071808,4,2,4,2,1,4,3,3,4
840071809,4,2,3,3,5,3,2,2,3
840071810,4,4,4,1,5,2,2,5,4
840071811,3,2,3,1,4,3,3,3,3
840071812,4,4,2,3,2,2,2,2,2
840071813,2,2,2,3,2,3,-2,4,1
840071814,4,4,3,3,5,3,3,5,5
840071815,4,2,4,3,3,2,4,1,4
840071816,4,4,4,4,5,2,4,2,4
840071817,3,4,3,2,2,2,2,2,2
840071818,4,2,4,4,2,2,2,2,4
840071819,2,3,4,5,3,3,3,2,2
840071820,4,2,3,4,3,3,2,4,4
840071821,3,3,4,2,3,3,3,3,3
840071822,4,3,4,3,4,3,2,2,3
840071823,4,4,4,1,3,2,4,2,2
840071824,3,3,3,-1,3,3,2,3,2
840071825,3,2,3,3,3,3,2,1,2
840071826,3,2,3,3,3,3,1,1,1
840071827,3,3,4,4,2,2,2,2,4
840071828,2,2,3,3,5,5,2,4,4
840071829,4,3,3,3,3,4,2,1,2
840071830,4,2,3,2,2,2,2,2,3
840071831,4,2,2,3,3,2,2,1,1
840071832,4,2,4,3,5,4,3,3,5
840071833,4,2,4,1,3,2,4,3,3
840071834,4,4,4,1,5,3,3,3,3
840071835,4,2,4,3,3,3,2,2,3
840071836,4,3,3,1,5,3,3,2,3
840071837,3,2,-2,1,4,1,2,1,3
840071838,4,3,4,2,5,2,3,4,5
840071839,3,3,4,3,2,2,2,2,4
840071840,3,2,3,5,1,1,2,2,3
840071841,4,2,4,3,4,2,2,3,4
840071842,3,2,4,3,3,3,2,2,2
840071843,4,4,4,3,4,4,3,3,4
840071844,4,3,3,2,4,3,2,2,3
840071845,2,2,2,5,1,1,1,1,1
840071846,4,4,3,4,5,4,2,3,3
840071847,4,4,3,3,1,1,1,1,2
840071848,4,2,3,3,3,3,2,3,3
840071849,4,4,4,1,3,3,2,2,3
840071850,4,4,4,2,3,2,2,3,3
840071851,4,4,4,3,2,2,2,2,3
840071852,4,2,3,3,3,2,1,2,3
840071853,4,4,4,1,3,2,5,3,2
840071854,4,4,4,3,2,2,2,2,2
840071855,4,2,4,2,4,3,4,2,5
840071856,4,4,4,1,5,3,3,2,3
840071857,4,4,3,3,4,3,2,3,2
840071858,4,2,2,2,3,2,4,2,3
840071859,4,4,4,3,4,4,4,3,4
840071860,2,3,4,2,2,3,3,2,1
840071861,3,3,4,3,3,3,2,2,2
840071862,4,4,4,1,2,3,4,3,4
840071863,4,2,4,3,4,3,3,2,3
840071864,4,2,4,5,4,2,2,2,2
840071865,4,4,4,2,3,3,2,2,4
840071866,4,2,4,1,1,5,2,2,4
840071867,4,4,4,1,3,2,3,4,4
840071868,3,3,4,2,3,4,2,3,3
840071869,4,2,3,4,3,3,1,1,4
840071870,4,4,4,2,4,3,4,2,2
840071871,4,2,4,2,3,2,3,2,3
840071872,4,4,4,1,4,2,4,3,4
840071873,4,2,4,1,5,3,4,2,5
840071874,4,3,3,3,4,2,2,3,3
840071875,4,3,4,2,3,3,5,3,3
840071876,4,4,2,3,3,2,4,4,5
840071877,4,2,3,4,3,3,3,2,3
840071878,4,4,4,1,4,2,3,2,5
840071879,4,3,4,3,3,4,2,3,4
840071880,4,2,4,5,4,2,2,3,3
840071881,4,4,4,5,5,2,3,2,3
840071882,4,2,4,1,5,2,1,1,2
840071883,4,2,3,2,3,4,2,2,4
840071884,4,2,4,1,4,2,5,4,4
840071885,4,2,4,3,4,4,4,4,4
840071886,4,3,2,3,3,1,4,3,4
840071887,4,2,4,2,3,2,1,1,1
840071888,4,4,4,1,5,3,3,5,5
840071889,2,2,3,4,4,2,4,3,4
840071890,4,2,4,1,3,2,2,2,2
840071891,4,2,4,-2,-2,-2,-2,-2,-2
840071892,4,4,4,3,3,3,3,3,4
840071893,4,2,3,2,3,3,2,3,3
840071894,4,2,2,2,5,2,3,3,3
840071895,4,2,3,1,4,2,2,2,4
840071896,3,2,3,5,3,2,3,3,4
840071897,4,2,4,3,4,4,4,2,3
840071898,4,4,4,1,3,2,2,1,1
840071899,3,3,3,3,4,3,2,2,2
840071900,4,4,4,3,2,2,2,2,3
840071901,4,4,4,2,3,2,2,3,4
840071902,3,2,4,3,4,3,2,1,3
840071903,4,2,4,2,4,4,3,2,4
840071904,4,2,4,2,5,1,3,4,4
840071905,3,2,4,4,2,3,2,1,2
840071906,4,3,3,3,4,3,2,2,3
840071907,4,2,4,2,3,4,2,1,3
840071908,3,3,3,5,5,2,4,4,2
840071909,4,2,4,3,4,2,2,1,1
840071910,4,4,4,1,4,3,3,2,4
840071911,3,3,3,3,3,3,3,3,3
840071912,4,4,4,2,2,2,4,2,4
840071913,4,3,4,3,3,3,3,2,2
840071914,4,3,3,1,3,1,2,1,4
840071915,4,2,4,5,5,4,2,3,3
840071916,4,3,2,3,4,2,2,1,3
840071917,3,3,3,3,3,3,3,3,3
840071918,3,3,4,2,4,3,3,2,4
840071919,4,2,2,2,2,3,1,2,2
840071920,4,2,4,2,5,2,1,2,4
840071921,4,2,4,2,4,4,2,2,4
840071922,4,2,4,3,3,2,2,3,4
840071923,4,3,3,5,4,3,4,2,3
840071924,3,2,3,2,3,2,3,2,2
840071925,3,3,4,3,3,3,3,2,3
840071926,4,4,3,1,5,5,1,1,3
840071927,4,2,4,3,-2,4,2,2,3
840071928,4,4,3,2,4,2,3,3,2
840071929,4,2,4,3,4,3,3,2,4
840071930,4,3,4,2,3,2,3,2,4
840071931,4,4,4,1,3,3,5,3,4
840071932,4,4,4,1,5,2,3,2,5
840071933,3,2,4,4,3,2,2,1,4
840071934,4,2,3,3,3,3,2,3,4
840071935,4,4,4,1,5,2,5,4,4
840071936,3,2,4,3,2,3,2,2,3
840071937,4,4,4,3,4,2,4,3,4
840071938,4,2,4,2,3,3,1,1,3
840071939,4,2,4,5,3,3,2,2,3
840071940,4,2,4,1,4,3,4,2,4
840071941,4,3,3,2,4,3,3,3,3
840071942,4,4,2,3,3,3,4,2,2
840071943,4,3,2,1,3,5,2,2,4
840071944,3,2,4,3,3,2,4,2,5
840071945,4,2,4,4,2,3,3,2,4
840071946,4,2,4,5,4,2,2,3,4
840071947,4,2,2,1,5,2,2,5,4
840071948,4,2,4,3,2,1,2,2,2
840071949,3,2,3,3,4,4,1,1,1
840071950,4,3,4,2,4,2,3,2,4
840071951,4,2,3,2,5,3,3,4,4
840071952,4,4,4,2,3,2,3,2,4
840071953,4,2,2,2,3,2,2,2,4
840071954,4,2,4,1,3,3,3,2,3
840071955,4,4,4,3,3,2,3,3,4
840071956,4,3,3,3,3,4,3,4,4
840071957,4,2,3,4,4,2,3,3,4
840071958,4,4,4,1,4,2,3,2,4
840071959,4,2,4,3,2,3,2,2,2
840071960,4,2,4,1,5,2,3,4,5
840071961,4,2,2,1,3,2,2,2,4
840071962,4,2,4,4,4,3,3,2,2
840071963,4,2,2,2,5,3,3,3,5
840071964,4,2,4,3,2,3,1,2,3
840071965,4,2,4,2,4,3,2,2,3
840071966,4,2,4,4,4,2,1,1,1
840071967,2,2,4,4,2,4,1,1,2
840071968,-2,2,4,1,5,5,5,2,2
840071969,3,2,2,-2,-2,-2,-2,-2,-2
840071970,4,3,3,4,1,1,1,1,2
840071971,4,2,4,3,2,2,2,2,2
840071972,4,2,4,1,3,2,3,1,4
840071973,4,4,3,5,1,1,2,1,5
840071974,4,4,4,1,3,2,2,3,3
840071975,4,4,4,3,5,3,4,3,4
840071976,4,2,4,3,3,2,2,2,2
840071977,4,2,4,5,3,4,2,2,2
840071978,4,3,3,3,3,3,3,4,4
840071979,4,2,4,1,4,4,4,4,4
840071980,4,4,4,3,4,3,4,4,4
840071981,4,2,4,1,-2,3,3,2,3
840071982,4,3,4,1,5,2,3,4,5
840071983,4,2,3,2,4,3,2,3,3
840071984,2,2,3,3,2,2,2,1,4
840071985,4,3,4,1,4,2,4,3,3
840071986,2,2,3,4,4,2,1,2,3
840071987,4,2,4,4,5,5,2,3,5
840071988,4,2,4,5,3,3,1,1,1
840071989,4,3,4,2,5,5,3,3,3
840071990,4,3,4,3,3,2,3,3,4
840071991,4,2,3,3,4,2,2,3,2
840071992,4,2,4,3,3,2,1,2,5
840071993,4,2,3,1,3,3,3,2,3
840071994,3,3,3,4,4,3,2,2,4
840071995,4,2,4,3,3,2,2,2,3
840071996,4,3,4,3,3,3,2,2,3
840071997,4,2,4,2,5,2,1,5,5
840071998,4,2,4,4,4,4,2,2,4
840071999,4,2,2,2,5,4,1,2,4
840072000,4,4,4,3,4,4,4,3,4
840072001,4,2,4,3,4,3,2,4,4
840072002,4,4,4,2,4,4,4,2,3
840072003,4,4,3,3,4,3,-2,2,3
840072004,4,2,4,2,5,3,3,2,2
840072005,4,2,4,2,5,5,3,4,3
840072006,4,3,4,1,3,3,3,3,4
840072007,4,4,2,3,4,2,2,3,4
840072008,4,3,4,2,3,2,2,2,3
840072009,4,4,3,4,2,2,2,2,4
840072010,4,4,4,2,4,2,3,2,3
840072011,4,4,4,1,5,5,3,2,5
840072012,4,2,4,4,2,2,2,2,4
840072013,4,4,4,1,5,2,4,2,3
840072014,3,3,2,2,4,2,2,2,4
840072015,4,3,4,2,3,3,3,2,4
840072016,4,4,3,1,3,2,3,1,5
840072017,4,2,4,1,4,4,4,4,4
840072018,4,4,4,1,4,1,1,2,4
840072019,4,4,4,2,4,4,4,4,4
840072020,4,2,4,1,5,3,3,2,5
840072021,4,3,4,3,3,2,2,2,-2
840072022,3,3,3,4,3,2,2,2,2
840072023,4,3,4,1,4,3,3,2,3
840072024,4,2,4,2,3,2,2,2,3
840072025,3,2,4,4,1,2,2,3,5
840072026,3,4,3,5,3,2,1,2,3
840072027,4,3,2,2,4,3,2,2,2
840072028,4,4,4,2,3,3,3,1,4
840072029,4,4,3,3,5,2,2,2,2
840072030,2,2,3,4,3,3,2,2,3
840072031,4,3,4,3,4,3,3,2,4
840072032,4,3,4,2,4,3,2,2,4
840072033,4,3,3,2,4,3,3,3,3
840072034,4,4,4,1,5,5,3,5,5
840072035,4,2,3,4,3,3,2,2,3
840072036,4,4,4,2,4,2,4,2,4
840072037,4,2,3,1,3,3,1,2,3
840072038,4,4,4,1,3,3,2,2,3
840072039,3,2,4,5,1,4,1,2,4
840072040,4,2,3,2,5,3,2,2,3
840072041,4,2,4,3,4,3,2,2,3
840072042,4,3,4,2,5,3,4,3,2
840072043,4,3,4,2,3,3,2,2,4
840072044,4,2,4,3,5,3,4,3,3
840072045,4,2,4,1,4,4,2,1,2
840072046,3,3,4,2,3,3,3,2,4
840072047,3,3,4,3,3,3,2,3,3
840072048,3,2,4,2,4,3,2,2,4
840072049,4,2,4,5,3,4,2,3,5
840072050,4,3,4,1,3,3,3,3,5
840072051,4,4,3,3,5,3,2,2,2
840072052,4,4,4,2,3,2,2,2,2
840072053,4,2,4,2,4,2,3,2,3
840072054,2,2,2,3,3,1,3,1,3
840072055,3,3,4,3,1,2,1,1,2
840072056,3,3,4,4,3,3,3,2,3
840072057,4,4,4,3,3,1,2,1,5
840072058,4,2,3,1,4,3,2,2,-2
840072059,3,2,3,3,-2,3,2,2,2
840072060,4,2,3,2,4,3,3,2,4
840072061,4,4,3,3,3,2,2,1,2
840072062,4,4,4,1,3,2,3,3,4
840072063,4,4,2,-2,-2,-2,-2,-2,-2
840072064,4,3,4,1,5,3,2,3,3
840072065,4,2,4,3,3,3,3,2,3
840072066,2,2,4,4,2,2,2,2,2
840072067,4,2,4,3,4,2,3,1,4
840072068,4,2,4,2,4,2,2,2,2
840072069,4,4,4,1,3,3,3,3,5
840072070,3,3,4,5,2,3,3,3,3
840072071,4,3,4,3,5,4,3,1,4
840072072,4,2,4,3,5,3,3,2,4
840072073,4,2,4,1,4,3,4,2,4
840072074,4,4,4,2,4,2,2,3,4
840072075,4,2,4,2,4,3,2,4,2
840072076,4,4,4,2,4,3,3,2,4
840072077,4,4,4,3,4,2,2,2,4
840072078,4,2,4,3,5,5,3,2,4
840072079,4,2,4,4,3,3,3,2,3
840072080,4,2,4,4,4,2,4,4,4
840072081,4,2,4,2,3,3,2,2,3
840072082,3,2,4,5,4,3,2,2,2
840072083,4,3,4,4,3,2,2,2,4
840072084,4,4,4,3,2,4,1,1,4
840072085,4,4,4,2,3,3,2,2,4
840072086,4,4,2,4,3,2,2,2,2
840072087,4,2,4,3,4,4,2,2,4
840072088,4,2,4,4,3,2,2,3,4
840072089,4,2,3,3,2,1,2,1,2
840072090,4,4,4,1,5,2,4,3,4
840072091,4,2,3,3,2,2,3,2,4
840072092,4,3,4,1,5,3,4,4,5
840072093,2,2,4,3,4,2,2,2,4
840072094,4,2,4,2,3,3,2,2,2
840072095,3,2,3,4,4,3,1,1,2
840072096,4,3,2,1,5,3,2,2,4
840072097,4,4,4,1,5,2,2,3,4
840072098,3,3,4,1,4,2,3,5,4
840072099,4,2,4,2,4,2,3,2,3
840072100,4,3,4,3,4,4,3,2,4
840072101,3,2,3,3,3,3,2,2,3
840072102,4,4,4,2,4,3,2,2,3
840072103,4,3,3,3,3,2,3,3,3
840072104,4,3,4,3,4,2,5,5,4
840072105,4,3,4,2,3,5,2,2,2
840072106,4,4,4,3,3,2,2,2,4
840072107,4,3,4,3,3,3,2,2,2
840072108,4,2,4,5,5,4,2,4,5
840072109,4,2,3,4,4,4,1,1,3
840072110,2,2,4,2,4,3,2,4,4
840072111,2,2,3,4,3,3,2,2,2
840072112,4,3,4,3,3,2,3,2,3
840072113,4,4,4,2,4,3,3,2,3
840072114,4,2,4,4,2,4,2,1,3
840072115,4,3,4,3,5,3,5,5,5
840072116,4,2,4,4,4,2,4,4,2
840072117,4,3,4,1,4,2,3,3,3
840072118,4,3,4,3,3,3,3,3,3
840072119,4,2,4,1,5,2,1,2,5
840072120,4,2,4,5,4,3,4,2,4
840072121,4,4,4,3,4,2,3,3,4
840072122,4,4,3,2,5,2,3,4,5
840072123,4,4,4,2,2,3,4,4,3
840072124,4,2,4,1,3,2,4,3,4
840072125,4,3,4,1,3,3,3,3,3
840072126,4,2,4,2,4,2,3,2,3
840072127,4,2,3,4,4,4,2,4,4
840072128,4,2,4,2,3,3,2,2,4
840072129,3,2,3,5,4,1,1,4,2
840072130,3,2,3,4,2,3,2,2,3
840072131,4,3,4,2,4,3,4,4,4
840072132,4,2,4,4,2,3,2,2,3
840072133,4,2,3,1,3,2,2,2,3
840072134,2,2,3,2,4,2,2,2,3
840072135,3,3,4,3,3,3,2,3,3
840072136,4,4,4,2,4,2,4,2,3
840072137,4,3,2,2,3,4,1,1,4
840072138,4,2,4,2,4,3,2,2,4
840072139,4,2,4,3,1,1,3,1,2
840072140,4,4,4,3,4,2,5,2,3
840072141,2,2,2,4,2,2,2,2,2
840072142,4,3,4,2,3,2,3,3,3
840072143,4,4,4,2,4,3,4,4,4
840072144,3,2,4,5,5,3,1,1,2
840072145,4,3,4,3,3,4,2,2,3
840072146,4,2,4,2,4,3,4,3,4
840072147,4,3,4,1,5,5,2,3,4
840072148,4,3,4,2,3,3,3,2,4
840072149,4,2,3,4,5,2,2,3,4
840072150,4,3,4,1,3,3,3,2,4
840072151,4,2,4,1,5,2,3,1,3
840072152,4,2,3,2,3,3,2,3,3
840072153,3,2,2,3,3,3,2,3,2
840072154,3,2,3,5,1,2,-2,1,1
840072155,4,3,3,1,4,3,2,2,3
840072156,3,3,4,3,5,4,2,2,4
840072157,4,4,3,1,3,2,4,3,4
840072158,4,3,3,3,3,3,3,2,3
840072159,4,4,4,1,5,5,5,3,3
840072160,2,2,3,4,4,3,2,1,4
840072161,2,2,4,3,3,3,2,2,2
840072162,4,2,4,2,4,3,3,4,4
840072163,4,4,4,1,5,2,5,5,5
840072164,3,-2,3,4,4,4,-2,2,2
840072165,4,2,4,2,4,3,3,2,4
840072166,3,2,3,3,-2,3,2,2,3
840072167,4,3,4,2,5,4,3,2,3
840072168,4,2,3,4,5,4,1,1,1
840072169,3,4,4,1,3,3,5,3,4
840072170,4,2,3,2,3,2,3,3,4
840072171,4,4,4,2,4,3,3,3,3
840072172,3,2,4,3,3,3,3,2,2
840072173,4,2,4,3,3,2,1,2,2
840072174,4,4,4,3,4,4,3,2,4
840072175,4,2,4,2,4,2,2,2,4
840072176,4,3,4,4,3,4,3,1,2
840072177,3,3,4,2,3,2,3,3,2
840072178,3,2,3,3,4,3,3,2,3
840072179,4,2,4,3,5,3,1,1,3
840072180,4,2,3,1,5,4,5,3,3
840072181,3,2,3,3,3,3,3,2,3
840072182,2,3,4,3,4,4,2,2,2
840072183,4,2,4,3,3,3,2,2,3
840072184,4,4,4,1,3,1,1,1,2
840072185,4,3,4,2,3,2,1,2,3
840072186,2,3,4,3,2,2,3,-2,3
840072187,2,2,2,5,1,1,1,1,1
840072188,3,2,4,3,5,3,1,5,3
840072189,4,2,4,3,4,2,2,2,4
840072190,4,3,4,4,4,2,2,2,2
840072191,4,4,4,1,4,2,4,4,5
840072192,4,3,3,2,4,2,4,1,3
840072193,4,4,2,5,2,3,2,2,4
840072194,2,2,3,3,2,4,2,4,1
840072195,4,2,4,3,4,4,3,2,4
840072196,4,4,3,2,3,1,2,4,3
840072197,3,2,3,4,4,4,2,3,3
840072198,4,4,4,1,3,4,3,2,3
840072199,4,3,4,2,3,2,5,2,3
840072200,4,4,4,1,5,4,4,2,4
840072201,4,4,4,1,3,3,2,2,4
840072202,4,4,4,2,3,1,1,1,4
840072203,3,2,3,4,3,3,4,4,3
840072204,3,3,3,2,2,3,3,2,2
840072205,4,4,4,5,5,3,5,2,5
840072206,4,2,4,4,4,2,2,1,4
840072207,4,4,4,2,4,3,4,3,4
840072208,4,2,4,1,3,3,2,2,4
840072209,4,4,4,1,4,4,4,4,5
840072210,4,4,4,3,4,3,2,2,4
840072211,4,3,4,4,4,2,3,2,4
840072212,4,4,4,1,5,4,4,3,3
840072213,4,4,3,2,3,-2,4,2,3
840072214,4,3,4,5,2,2,2,2,4
840072215,4,2,4,2,3,4,3,2,3
840072216,4,4,2,4,3,4,1,1,5
840072217,3,2,3,3,3,3,3,2,3
840072218,3,2,3,2,3,2,2,2,3
840072219,4,2,4,3,3,3,2,2,3
840072220,4,4,4,1,5,5,3,2,3
840072221,4,2,3,1,5,2,3,1,4
840072222,4,3,4,2,4,3,3,2,4
840072223,4,2,4,3,5,3,4,2,2
840072224,4,2,4,1,5,2,2,2,4
840072225,4,3,4,3,2,2,2,2,1
840072226,4,2,4,3,4,3,3,2,2
840072227,3,3,2,3,4,3,4,2,3
840072228,2,2,3,3,3,3,3,3,3
840072229,4,2,2,2,3,3,3,2,4
840072230,4,4,4,1,4,4,3,3,4
840072231,4,3,4,3,2,2,2,2,3
840072232,4,2,4,3,3,3,3,3,3
840072233,4,4,4,2,3,3,-2,2,4
840072234,4,2,4,1,5,5,2,5,4
840072235,4,2,4,1,4,4,3,2,3
840072236,4,2,4,2,4,3,3,1,3
840072237,4,2,4,3,4,2,4,1,2
840072238,4,4,4,1,5,4,4,4,4
840072239,4,2,4,2,4,4,2,2,4
840072240,4,3,3,1,3,2,3,2,3
840072241,4,2,4,3,4,4,2,2,3
840072242,2,3,3,2,3,3,3,3,4
840072243,4,4,3,1,2,1,2,2,2
840072244,3,3,3,3,3,3,4,3,3
840072245,4,2,3,1,4,2,2,2,4
840072246,4,4,4,1,3,3,2,2,4
840072247,4,4,4,2,4,2,4,4,4
840072248,3,3,4,2,3,3,3,2,5
840072249,4,3,4,2,4,4,3,3,2
840072250,4,4,4,3,3,2,2,3,5
840072251,4,3,3,2,3,3,2,2,3
840072252,4,4,4,3,5,4,5,3,4
840072253,3,2,4,4,3,2,2,2,4
840072254,3,4,4,3,4,2,3,4,5
840072255,4,4,4,1,5,5,4,2,4
