D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
51070186,1,1,4,4,4,4,4,3,4,2,4,2,4,4,4,2,-2,2
51070187,1,1,4,4,-1,4,4,4,4,4,4,4,4,3,-2,2,1,2
51070188,3,1,3,3,3,1,2,2,3,1,2,3,2,4,2,2,2,2
51070189,1,2,4,4,4,2,3,4,4,4,4,3,4,4,4,4,-1,2
51070190,1,2,3,3,3,3,3,3,4,3,3,2,3,3,4,3,3,3
51070191,3,2,4,4,4,3,3,4,4,4,3,2,3,3,3,3,-1,-1
51070192,1,1,4,4,4,3,3,4,4,4,4,2,4,4,4,3,3,3
51070193,3,3,4,4,4,3,3,3,3,3,3,4,4,3,2,2,-1,2
51070194,2,2,-1,2,3,2,2,1,4,2,2,2,4,-2,2,2,2,3
51070195,1,1,3,2,-1,2,3,3,3,2,2,2,2,3,2,2,2,2
51070196,3,1,4,4,4,4,4,4,4,4,1,1,4,-1,3,-2,-2,-2
51070197,1,1,3,3,-1,3,3,3,3,3,3,-1,4,-1,3,-1,4,2
51070198,1,1,3,2,-1,-1,-1,4,4,4,3,-1,2,3,-1,-1,-1,1
51070199,3,1,4,3,-1,2,2,2,-1,2,-1,-1,2,2,2,-1,-1,1
51070200,2,3,4,4,4,4,3,4,4,2,4,1,4,4,3,3,-1,2
51070201,1,3,4,2,-2,2,2,3,4,3,2,2,4,3,2,3,2,2
51070202,3,3,3,3,-1,3,3,3,3,4,3,3,3,3,2,-1,-1,2
51070203,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3
51070204,1,3,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3
51070205,3,3,4,4,4,3,3,3,4,4,3,3,3,3,4,3,4,4
51070206,2,1,3,3,3,2,2,2,3,2,3,2,3,3,2,2,2,2
51070207,1,3,4,3,3,2,2,2,3,4,3,1,3,3,2,3,3,3
51070208,2,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
51070209,1,2,2,2,-1,2,-1,3,3,2,3,-1,2,-1,-1,-1,-1,3
51070210,1,3,4,4,4,3,-1,2,4,4,2,-1,4,3,4,4,-1,-1
51070211,1,4,4,4,4,3,4,4,4,4,4,2,3,3,4,4,2,-1
51070212,4,2,4,3,4,4,2,4,4,4,2,1,4,2,2,2,1,4
51070213,3,2,2,4,4,2,3,4,3,4,3,3,4,2,4,2,-1,3
51070214,2,2,3,2,-1,2,3,2,2,2,3,2,2,2,2,3,2,2
51070215,2,1,3,3,3,4,4,4,4,4,3,2,4,2,3,3,2,2
51070216,3,1,3,3,4,2,2,4,4,4,2,2,4,2,4,2,2,2
51070217,2,4,4,4,4,3,3,4,4,4,2,4,4,2,2,3,3,2
51070218,1,1,4,4,4,2,2,3,4,2,2,2,3,3,2,2,2,2
51070219,1,1,4,4,4,2,4,1,4,2,2,2,2,4,4,4,4,4
51070220,3,2,4,3,-1,1,3,3,4,2,3,-1,4,-1,2,-1,4,4
51070221,2,1,4,2,2,1,4,2,4,2,2,2,3,4,2,2,2,2
51070222,1,1,4,4,2,2,4,2,2,2,2,2,1,2,2,2,2,2
51070223,3,3,4,2,2,2,2,2,3,3,2,2,3,3,2,2,-1,2
51070224,4,1,4,4,-2,3,3,4,3,4,1,3,3,3,-2,4,4,3
51070225,1,1,4,4,4,2,1,1,4,3,4,4,4,4,1,4,4,1
51070226,1,1,3,3,4,2,2,2,3,2,2,2,2,2,3,2,2,2
51070227,1,1,3,3,4,3,3,3,4,-1,2,2,3,3,4,3,2,2
51070228,3,1,3,3,4,3,4,3,4,3,2,3,3,1,4,1,-1,2
51070229,1,1,4,2,-1,1,3,1,3,1,1,1,1,1,1,-1,-1,2
51070230,1,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
51070231,1,1,-1,3,-1,2,2,2,2,2,3,1,3,-1,2,3,2,2
51070232,1,1,4,4,-1,3,4,1,4,3,3,3,1,1,1,3,-1,-1
51070233,1,1,4,3,4,2,1,2,4,4,4,1,1,4,2,4,-1,-1
51070234,2,3,3,4,3,3,4,3,4,3,2,3,3,2,3,2,4,1
51070235,3,1,4,3,2,3,4,2,3,3,2,2,3,3,4,2,4,3
51070236,1,3,4,4,3,1,4,1,4,4,4,1,-1,4,1,1,-1,-1
51070237,3,3,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3
51070238,1,1,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1
51070239,3,3,3,3,4,3,3,3,3,4,3,3,3,3,1,4,4,-1
51070240,2,2,4,4,-1,2,-1,4,4,4,4,2,4,4,2,3,2,3
51070241,3,3,4,3,3,2,4,4,4,4,4,1,4,4,1,4,2,2
51070242,2,3,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3
51070243,2,3,3,3,3,3,4,2,4,4,3,1,3,1,3,1,1,1
51070244,4,1,4,4,4,2,2,2,4,4,4,2,2,3,2,3,-1,3
51070245,3,1,3,3,-1,2,3,-1,3,2,-1,-1,-1,-1,-1,-1,4,2
51070246,3,3,4,4,4,2,2,4,4,4,2,2,2,2,2,2,3,2
51070247,3,3,4,4,4,2,2,3,3,3,3,2,3,2,2,4,3,3
51070248,3,2,4,4,4,4,4,4,4,4,4,2,3,3,3,-2,3,3
