D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
300070331,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
300070332,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070333,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
300070334,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
300070335,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070336,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
300070337,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0
300070338,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070339,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
300070340,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
300070341,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
300070342,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070343,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070344,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
300070345,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
300070346,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070347,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
300070348,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070349,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
300070350,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070351,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
300070352,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0
300070353,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0
300070354,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070355,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0
300070356,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0
300070357,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0
300070358,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0
300070359,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0
300070360,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
300070361,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070362,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
300070363,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070364,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070365,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0
300070366,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070367,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
300070368,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070369,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
300070370,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070371,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070372,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070373,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070374,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300070375,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
300070376,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
300070377,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
300070378,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
300070379,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
300070380,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
300070381,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
300070382,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
