D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
51070321,1,1,1,1,1,1,1,1,3,2,1,5,1,1,1,1,1,1,3
51070322,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,8
51070323,1,1,1,1,1,1,1,1,8,5,1,5,1,1,1,1,1,1,5
51070324,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,8
51070325,5,1,1,1,5,1,8,1,5,1,8,8,1,8,1,1,1,1,9
51070326,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
51070327,-2,1,1,1,1,1,1,1,10,1,1,1,1,10,1,1,10,1,1
51070328,1,1,1,1,1,10,1,1,1,10,1,10,1,1,1,1,1,1,1
51070329,1,1,1,1,1,1,1,1,3,1,1,10,10,1,1,1,1,6,1
51070330,10,1,1,10,9,7,2,1,10,1,1,10,1,2,1,1,1,10,10
51070331,1,1,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,6
51070332,1,1,1,1,1,1,1,3,4,1,1,10,1,3,1,1,1,1,10
51070333,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
51070334,1,5,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,5,6
51070335,10,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
51070336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
51070338,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
51070339,1,4,1,1,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1
51070340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070341,1,1,1,1,1,1,3,4,5,5,1,5,1,4,1,1,1,1,10
51070342,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
51070343,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,-1,1,1
51070344,1,1,1,1,1,1,3,5,8,10,10,10,1,1,1,1,10,1,5
51070345,1,-1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,10
51070346,1,1,1,1,1,3,2,5,7,5,1,3,1,1,1,1,1,1,5
51070347,7,1,1,7,1,1,1,7,10,7,1,10,1,3,3,3,1,3,1
51070348,1,1,1,1,1,1,1,5,5,5,1,5,2,5,2,1,5,1,10
51070349,1,1,3,3,1,4,1,5,5,5,1,5,1,1,1,1,3,1,5
51070350,4,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1
51070351,1,1,1,1,1,1,1,2,5,5,1,1,1,1,1,1,1,1,2
51070352,4,1,1,1,1,1,1,5,1,5,1,10,1,1,1,1,1,1,1
51070353,10,4,1,6,1,1,1,1,2,1,1,5,1,1,3,8,5,4,1
51070354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
51070355,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1
51070356,8,1,1,2,1,10,10,1,5,1,1,1,5,5,1,1,5,1,1
51070357,1,1,1,1,1,1,1,1,1,8,1,10,1,1,1,1,6,1,1
51070358,8,1,1,1,1,1,1,1,5,1,1,1,1,5,7,1,1,1,7
51070359,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1
51070360,1,3,7,3,1,8,3,3,10,9,5,4,1,1,1,1,1,1,3
51070361,7,1,1,1,-2,3,2,-2,-2,-2,3,-2,1,-1,3,1,-1,-1,1
51070362,8,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1
51070363,1,1,1,1,1,1,1,1,2,1,1,-2,1,2,1,1,1,1,1
51070364,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
51070365,1,1,1,1,1,1,1,1,5,1,1,1,1,6,1,1,1,1,1
51070366,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,1,1,1
51070367,9,1,1,1,1,1,1,9,1,1,1,1,1,6,1,1,1,1,1
51070368,1,1,1,1,1,1,1,5,5,1,1,2,1,2,1,1,1,1,3
51070369,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3
51070370,1,1,1,1,1,1,1,1,-1,1,1,3,1,1,5,1,1,1,4
51070371,1,1,1,1,1,1,1,5,1,1,1,8,1,1,1,1,1,1,7
51070372,1,1,1,1,1,1,1,1,7,1,1,2,1,2,1,1,1,1,1
51070373,1,1,1,5,1,1,1,1,3,5,1,1,1,3,1,1,5,1,1
51070374,1,1,1,1,1,1,1,5,5,1,1,1,1,3,1,1,1,1,1
51070375,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,1,9
51070376,1,1,1,1,1,1,1,4,4,1,1,3,1,1,1,1,1,1,3
51070377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
51070379,1,1,1,1,1,1,1,1,6,10,1,10,1,1,5,1,6,1,10
51070380,1,1,1,1,6,1,1,5,5,5,5,5,1,5,5,1,1,1,1
51070381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070382,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2
51070383,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
51070384,4,1,1,1,1,1,1,9,5,8,1,1,1,1,1,1,9,1,1
51070385,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,-1,1,1,10
51070386,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,10
51070387,1,1,1,10,10,1,1,1,1,10,1,10,1,1,1,1,5,1,5
51070388,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,10
51070389,1,1,1,1,1,-1,-1,1,10,10,1,10,1,1,1,1,1,1,5
51070390,1,1,1,1,1,1,1,5,4,1,1,5,1,5,1,1,1,1,1
51070391,1,1,1,1,1,1,1,1,7,3,5,-1,1,1,1,1,3,-1,-1
51070392,1,1,1,1,1,1,1,1,1,10,1,10,1,1,1,1,1,1,1
51070393,1,5,1,1,1,1,1,1,1,1,1,1,1,6,1,-1,1,1,7
51070394,1,1,1,1,1,1,1,5,5,9,1,7,1,3,1,1,1,1,9
51070395,6,1,1,1,1,1,1,1,1,8,1,5,1,8,1,1,1,1,1
51070396,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
51070397,4,3,2,3,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1
51070398,1,1,1,1,1,1,1,1,6,3,1,1,1,5,1,1,3,1,1
51070399,1,1,1,1,1,1,1,1,5,3,1,3,1,1,1,1,1,1,4
51070400,4,4,1,1,2,1,1,1,1,8,1,1,1,1,1,1,9,2,1
51070401,1,1,1,-1,-1,1,1,3,-1,1,1,-1,1,1,1,1,1,1,2
51070402,7,1,1,1,5,1,1,4,5,1,1,1,1,1,1,1,1,1,1
51070403,1,1,1,1,1,-1,8,3,8,10,1,1,6,5,2,1,10,1,2
51070404,5,1,1,10,4,4,5,2,7,1,1,1,1,1,1,1,1,1,1
51070405,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
51070406,7,1,1,1,1,1,1,2,4,4,1,5,1,1,1,1,1,1,1
51070407,1,1,5,7,1,5,5,5,10,5,3,1,1,1,1,1,1,1,1
51070408,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,1
51070409,1,1,1,1,1,1,1,3,4,3,1,3,1,1,1,1,1,1,1
51070410,1,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
51070411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070412,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1
51070413,1,5,1,1,5,1,1,5,5,1,1,10,1,1,1,1,1,1,5
51070414,1,1,1,1,1,1,1,5,5,6,1,1,1,1,1,1,1,1,1
51070415,1,1,1,1,1,1,1,1,10,10,1,10,1,1,1,1,1,1,7
51070416,1,1,1,1,1,1,1,3,5,5,1,8,1,1,1,1,1,1,5
51070417,1,1,1,1,1,1,1,1,5,1,1,8,1,1,1,1,1,1,1
51070418,1,5,1,5,1,5,5,5,5,5,5,6,5,5,5,1,5,1,5
51070419,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
51070420,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
51070421,1,1,1,1,1,1,1,1,5,1,1,6,1,2,1,1,1,1,1
51070422,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070423,1,1,1,1,1,1,1,6,7,5,1,5,1,1,1,1,1,1,1
51070424,10,1,1,1,1,5,1,5,5,5,1,5,1,1,5,1,5,1,10
51070425,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,-2,5,1,10
51070426,1,1,1,1,1,1,1,4,5,1,1,2,1,2,1,1,1,1,1
51070427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
51070428,1,5,1,1,1,1,1,5,5,1,1,5,5,5,1,1,1,1,5
51070429,1,1,1,6,1,1,1,6,6,6,1,6,1,6,1,1,1,1,6
51070430,1,1,1,5,5,1,1,2,2,2,1,2,1,1,1,1,2,1,2
51070431,1,1,1,10,10,1,1,1,10,10,1,7,1,1,1,1,1,6,1
51070432,1,4,1,1,1,1,4,2,10,6,1,10,1,1,1,1,1,1,5
51070433,1,5,1,1,1,1,1,5,7,1,1,-1,5,5,1,1,3,1,1
51070434,1,1,1,1,1,1,5,1,5,5,1,10,5,1,1,1,5,1,10
51070435,1,1,1,1,1,1,1,1,1,5,1,7,1,1,1,1,1,5,10
51070436,1,1,1,1,-1,1,10,1,10,1,1,1,1,1,1,-1,1,1,1
51070437,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1
51070438,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,6
51070439,1,1,1,2,1,2,2,2,8,3,6,3,1,4,1,1,1,1,1
51070440,1,1,1,1,1,1,1,10,5,5,1,5,1,5,1,1,1,1,1
51070441,1,1,1,1,1,1,1,5,10,1,1,1,1,5,1,1,1,1,10
51070442,1,1,1,1,1,1,1,3,5,5,2,1,1,1,1,1,1,1,8
51070443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070444,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
51070445,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1
51070446,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
51070447,-1,1,1,1,1,1,1,5,6,1,1,1,1,4,1,1,1,1,5
51070448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070450,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,3,1,1,1
51070451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070452,8,1,1,1,1,8,1,2,8,6,1,2,1,1,1,1,1,1,2
51070453,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070454,-1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070455,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5
51070456,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,7
51070457,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5
51070458,1,1,1,1,1,6,1,5,5,9,1,5,1,1,1,1,1,1,1
51070459,1,1,1,1,1,1,1,10,10,1,1,10,1,3,1,1,1,1,10
51070460,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1
51070461,1,1,1,1,1,1,1,3,1,1,1,1,1,1,9,1,1,1,1
51070462,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1
51070463,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070464,1,1,2,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,10
51070465,1,1,1,10,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,3
51070466,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070468,1,1,1,1,1,1,1,1,10,6,5,5,1,3,5,1,1,1,1
51070469,4,5,1,4,2,1,1,2,5,1,2,3,1,1,1,1,1,1,8
51070470,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1
51070471,1,1,1,1,1,1,1,1,3,1,1,-1,1,1,1,1,1,1,2
51070472,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
51070473,1,3,1,1,1,1,1,5,5,1,1,3,1,3,1,1,1,1,3
51070474,1,1,1,3,1,1,1,3,5,1,1,2,1,4,1,1,1,1,1
51070475,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1
51070476,5,3,5,5,1,1,1,1,5,5,1,10,5,5,1,1,5,1,1
51070477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070479,1,1,1,1,1,3,3,5,9,4,1,1,1,1,1,1,1,1,1
51070480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070481,2,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1
51070482,1,1,1,1,1,1,1,-2,1,1,1,1,1,3,1,1,1,1,1
51070483,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,-2,1
51070484,1,1,1,1,1,1,-2,-2,5,-2,1,5,5,1,1,1,1,1,1
51070485,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1
51070486,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1
51070487,1,1,1,1,1,1,1,5,5,1,1,5,1,1,1,1,5,1,5
51070488,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,1,1,7
51070489,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,5,1,1,7
51070490,1,1,1,1,1,1,1,5,5,1,1,1,1,7,1,1,1,1,1
51070491,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1
51070492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070493,1,1,1,10,8,1,1,1,9,1,1,8,1,1,1,1,1,1,1
51070494,1,1,1,1,1,1,1,1,1,5,1,-1,1,1,1,1,1,1,1
51070495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070496,1,1,1,1,1,1,1,1,10,1,1,1,1,3,1,1,1,1,1
51070497,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,4,1
51070498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070500,1,1,1,3,3,1,1,1,4,2,1,1,1,1,1,1,5,1,1
51070501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
51070503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070505,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
51070506,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1
51070507,1,1,1,1,1,1,1,1,5,5,1,10,1,2,1,1,1,1,1
51070508,1,1,1,1,1,1,1,1,5,4,1,5,1,5,1,1,1,1,4
51070509,1,5,1,1,1,1,1,1,5,10,1,1,1,1,5,1,1,1,6
51070510,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,1,2
51070511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
51070512,1,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,1,1
51070513,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,10
51070514,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
51070515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070516,1,9,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070517,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,9
51070518,3,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1
51070519,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,1,5
51070520,1,1,1,1,1,1,1,1,5,1,1,1,1,6,1,1,1,1,8
51070521,1,1,1,1,1,1,1,3,4,3,1,3,2,2,1,1,1,1,6
51070522,1,5,1,1,1,3,1,2,7,9,2,8,1,1,1,2,2,1,7
51070523,1,3,1,1,1,1,1,2,3,2,1,2,1,2,1,1,1,1,2
51070524,1,1,1,3,2,1,1,9,4,9,1,10,1,5,1,1,1,1,9
51070525,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1
51070526,1,2,1,3,1,1,1,4,4,4,1,4,1,2,1,1,1,1,1
51070527,1,-1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1
51070528,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1
51070529,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1
51070530,1,1,1,1,1,1,1,1,10,10,1,1,1,8,1,1,1,1,1
51070531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070532,1,1,1,1,1,1,1,-1,1,1,1,-1,5,1,1,1,1,1,1
51070533,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
51070534,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,2
51070535,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,1
51070536,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
51070537,1,1,1,1,1,10,1,1,10,10,10,-1,1,1,1,5,10,1,1
51070538,1,1,1,1,1,1,1,1,10,10,1,5,1,1,1,5,1,1,5
51070539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070540,8,3,1,2,2,2,2,2,7,7,2,2,2,2,2,1,3,1,2
51070541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070542,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
51070543,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1
51070544,1,1,1,1,5,1,1,5,5,5,1,1,5,1,5,1,6,1,1
51070545,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1
51070546,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,5
51070547,3,2,1,2,3,1,1,1,5,1,1,1,1,2,1,1,1,1,2
51070548,1,1,1,2,2,1,1,5,4,1,1,1,1,2,1,1,1,1,1
51070549,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1
51070550,1,1,1,1,1,1,1,4,5,1,1,-1,1,5,1,1,1,1,1
51070551,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2
51070552,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1
51070553,5,1,1,1,1,1,1,1,4,1,1,5,1,5,1,1,1,1,5
51070554,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1
51070555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070556,1,1,1,1,1,1,1,5,5,5,1,1,1,5,1,1,1,1,1
51070557,1,1,1,1,6,1,1,1,-1,1,1,1,1,1,1,1,1,1,1
51070558,1,1,1,1,1,1,1,5,5,1,1,1,1,4,1,1,1,1,1
51070559,1,1,1,9,1,1,1,6,1,1,1,1,1,5,1,1,1,1,1
51070560,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1
51070561,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1
51070562,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
51070563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070565,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1
51070566,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4
51070567,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1
51070568,10,1,1,1,1,1,1,7,5,1,1,1,1,1,1,1,1,1,1
51070569,1,1,1,10,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
51070570,1,1,1,1,1,1,1,10,8,1,1,1,1,8,1,1,1,1,1
51070571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1
51070572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
51070573,1,1,1,1,1,1,1,10,5,1,1,10,1,1,1,1,5,1,10
51070574,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
51070575,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070576,1,1,1,1,1,1,1,1,8,-1,1,-1,1,1,1,1,1,1,1
51070577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070578,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1
51070579,7,8,2,5,5,1,2,3,5,1,1,1,1,3,6,2,2,3,1
51070580,1,5,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
51070581,4,1,1,4,1,1,1,3,10,10,1,1,1,1,1,1,1,1,1
51070582,1,3,1,1,1,1,1,3,5,2,2,3,2,5,2,2,2,3,7
51070583,5,1,1,1,1,1,1,4,5,1,1,5,1,4,1,1,1,1,6
51070584,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1
51070585,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
51070586,1,1,1,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1
51070587,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1
51070588,1,1,1,1,1,1,1,5,5,1,3,1,1,1,1,1,1,1,1
51070589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070590,1,1,1,1,1,1,1,1,10,1,1,1,1,2,1,1,1,1,1
51070591,1,1,1,1,1,1,1,3,4,1,1,5,1,1,1,1,1,1,1
51070592,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1
51070593,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,5
51070594,1,4,1,3,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1
51070595,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,10
51070596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070597,1,1,1,10,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10
51070598,1,1,1,1,1,1,1,5,1,1,1,5,1,2,1,1,4,1,3
51070599,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3
51070600,1,1,1,1,1,1,1,1,3,1,1,-1,1,3,1,3,2,1,1
51070601,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
51070602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070604,1,1,1,1,1,1,1,10,5,1,1,10,1,1,1,1,1,1,10
51070605,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
51070606,1,1,1,1,1,1,1,5,3,3,1,1,1,2,1,1,1,3,1
51070607,1,1,1,1,1,1,1,2,1,1,1,5,1,3,1,1,1,1,4
51070608,1,1,1,1,1,1,1,2,1,1,1,3,5,2,1,2,1,1,8
51070609,1,1,1,1,1,1,1,10,5,1,1,1,1,1,1,1,1,1,5
51070610,1,1,1,10,1,1,1,10,7,1,1,1,1,6,1,1,1,1,10
51070611,1,1,1,1,3,1,1,10,2,1,1,1,1,6,1,1,1,1,9
51070612,10,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
51070613,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070614,1,1,1,1,1,1,1,1,1,1,1,7,1,5,1,1,1,1,1
51070615,1,1,1,8,1,1,1,1,3,6,1,1,1,1,1,1,3,1,10
51070616,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
51070617,1,1,1,1,1,1,1,1,5,8,1,6,1,7,1,1,5,1,10
51070618,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,2,1,5
51070619,5,1,1,1,1,1,1,1,5,10,1,1,1,1,1,1,5,1,1
51070620,1,1,1,5,1,1,1,5,7,4,2,6,3,3,2,4,1,1,4
51070621,10,10,1,1,1,1,1,1,10,5,1,10,1,1,2,1,4,4,4
51070622,1,3,1,4,1,3,3,3,8,8,5,6,1,1,1,1,3,1,4
51070623,1,1,1,1,1,1,1,5,1,5,1,5,1,1,1,5,1,5,1
51070624,1,1,1,8,1,1,1,1,10,1,1,1,1,1,1,5,1,1,1
51070625,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1
51070626,1,1,1,10,5,1,1,1,1,10,1,1,1,1,1,1,10,1,1
51070627,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5
51070628,1,1,1,1,1,1,1,5,6,1,1,1,1,2,1,1,1,1,1
51070629,1,1,1,5,1,5,1,1,5,1,1,5,1,2,1,1,3,1,1
51070630,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1
51070631,1,5,1,1,1,6,7,7,8,9,6,7,4,2,5,1,7,3,7
51070632,1,1,1,5,1,1,1,1,5,1,1,1,5,1,3,1,1,1,2
51070633,1,1,1,1,1,1,1,5,2,1,1,1,1,4,1,1,1,1,4
51070634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070635,10,1,1,8,1,1,1,5,1,1,1,1,1,4,1,1,1,1,1
51070636,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1
51070637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070638,1,1,1,1,1,1,1,-2,3,1,1,1,1,2,1,1,1,1,5
51070639,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
51070640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070643,10,10,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,10
51070644,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
51070645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51070647,1,1,1,4,1,1,1,1,2,1,1,8,1,4,1,1,1,1,1
51070648,1,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,1,4
51070649,1,3,1,1,1,1,1,6,5,3,1,1,1,1,1,1,1,1,10
