D_INTERVIEW,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104
51070530,0,0,0,0,0,0,0,0,0,0,0
51070531,0,0,0,0,0,0,0,0,0,0,0
51070532,0,0,0,0,0,0,0,0,0,0,0
51070533,0,0,0,0,0,0,0,0,0,0,0
51070534,0,0,0,0,0,0,0,0,0,0,0
51070535,0,0,0,0,0,0,0,0,0,0,0
51070536,0,0,0,0,0,0,0,0,0,0,0
51070537,0,0,0,0,0,0,0,0,0,0,0
51070538,0,0,0,0,0,0,0,0,0,0,0
51070539,1,0,0,0,0,0,0,0,-1,0,0
51070540,1,0,1,1,1,1,1,1,1,1,1
51070541,0,0,0,0,0,0,0,0,0,0,0
51070542,1,1,0,0,0,0,0,0,0,0,0
51070543,0,0,0,0,2,2,0,0,0,0,0
51070544,0,0,0,0,0,0,0,0,0,0,0
51070545,0,0,2,0,0,0,2,1,0,0,0
51070546,0,1,0,0,0,0,0,0,0,0,0
51070547,1,0,1,0,0,0,0,0,0,0,0
51070548,0,0,2,0,0,0,2,1,0,0,0
51070549,0,0,0,0,0,0,0,0,0,0,0
51070550,0,0,0,0,0,0,0,0,0,0,0
51070551,0,0,0,0,0,0,0,0,0,0,0
51070552,0,0,0,0,0,0,0,0,0,0,0
51070553,0,0,0,0,0,0,0,0,0,0,0
51070554,0,0,0,0,0,0,0,0,0,0,0
51070555,0,0,0,0,0,0,0,0,0,0,0
51070556,0,0,0,0,0,0,0,0,0,0,0
51070557,0,0,0,0,0,0,0,0,0,0,0
51070558,0,0,0,0,0,0,0,0,0,0,0
51070559,0,0,0,0,0,0,0,0,0,0,0
51070560,0,0,0,0,0,0,0,0,0,0,0
51070561,0,0,0,0,0,0,0,0,0,0,0
51070562,0,0,0,0,0,0,0,0,0,0,0
51070563,2,0,0,0,0,0,0,0,0,0,0
51070564,0,0,0,0,0,0,0,0,0,0,0
51070565,2,0,2,2,0,0,0,0,0,0,0
51070566,0,0,0,0,0,0,0,0,0,0,0
51070567,2,0,0,0,0,0,0,0,0,0,0
51070568,0,0,0,0,0,0,0,0,0,0,0
51070569,0,0,0,0,0,0,0,0,0,0,0
51070570,0,0,0,0,0,0,0,0,0,0,0
51070571,0,0,0,0,0,0,0,0,0,0,0
51070572,0,0,0,0,0,0,0,0,0,0,0
51070573,0,0,0,0,1,0,0,0,0,0,0
51070574,0,0,0,0,0,0,0,0,0,0,0
51070575,0,0,0,0,0,0,0,0,0,0,0
51070576,0,0,0,0,0,0,0,0,0,0,0
51070577,0,0,0,0,0,0,0,0,0,0,0
51070578,0,0,0,0,0,0,0,0,0,0,0
51070579,0,0,0,0,0,0,0,0,0,0,0
51070580,0,0,0,0,0,0,0,0,0,0,0
51070581,0,0,0,0,0,0,0,0,0,0,0
51070582,0,0,0,0,0,0,0,0,0,0,0
51070583,0,0,0,0,0,0,0,0,0,0,0
51070584,0,0,0,0,0,0,0,0,0,0,0
51070585,0,0,0,0,0,0,0,0,0,0,0
51070586,2,0,0,0,0,0,0,0,0,0,0
51070587,0,0,0,0,0,0,0,0,0,0,0
51070588,0,0,0,0,0,0,0,0,0,0,0
51070589,0,0,0,0,0,0,0,0,0,0,0
51070590,0,0,0,0,0,0,0,0,0,0,0
51070591,0,0,0,0,0,0,0,0,0,0,0
51070592,0,0,0,0,0,0,0,0,0,0,0
51070593,0,0,0,0,0,0,0,0,0,0,0
51070594,0,0,0,0,0,0,0,0,0,0,0
51070595,0,0,0,0,0,0,0,0,0,0,0
51070596,0,0,0,0,0,0,0,0,0,0,0
51070597,0,0,0,0,0,0,0,0,0,0,0
51070598,0,0,2,0,0,0,0,0,0,0,0
51070599,0,0,0,0,0,0,2,1,0,0,0
51070600,2,0,0,0,0,0,0,0,0,0,0
51070601,0,0,0,0,0,0,0,0,0,0,0
51070602,0,0,0,0,0,0,0,0,0,0,0
51070603,0,0,0,0,0,0,0,0,0,0,0
51070604,0,0,0,0,0,0,0,0,0,0,0
51070605,2,0,0,0,0,0,0,0,0,0,0
51070606,0,0,0,0,0,0,0,0,0,0,0
51070607,0,0,0,0,0,0,0,0,0,0,0
51070608,0,0,0,0,0,0,0,0,0,0,0
51070609,0,0,0,0,0,0,0,0,0,0,0
51070610,0,0,0,0,0,0,0,0,0,0,0
51070611,0,0,0,0,0,0,0,0,0,0,0
51070612,0,0,0,0,0,0,0,0,0,0,0
51070613,0,0,0,0,0,0,0,0,0,0,0
51070614,0,0,0,0,0,0,0,0,0,0,0
51070615,0,0,0,0,0,0,0,0,0,0,0
51070616,0,0,0,0,0,0,0,0,0,0,0
51070617,1,0,0,0,0,0,0,0,0,0,0
51070618,0,0,0,0,0,0,0,0,0,0,0
51070619,2,2,2,0,0,0,2,2,0,0,0
51070620,2,0,2,-1,0,2,0,0,0,0,0
51070621,2,1,1,0,2,0,2,1,0,0,0
51070622,0,0,0,0,0,0,0,0,0,0,0
51070623,0,0,0,0,0,0,0,0,0,0,0
51070624,0,0,0,0,0,0,0,0,0,0,0
51070625,0,0,0,0,0,0,0,0,0,0,0
51070626,0,0,0,0,0,0,0,0,0,0,0
51070627,0,0,0,0,0,0,0,0,0,0,1
51070628,0,0,0,0,0,0,0,0,0,0,0
51070629,0,0,0,0,0,0,0,0,0,0,0
51070630,0,0,0,0,0,0,0,0,0,0,0
51070631,0,1,0,0,0,0,2,1,0,1,0
51070632,0,0,0,0,0,0,0,0,0,0,0
51070633,0,0,2,0,0,0,0,0,0,0,0
51070634,0,0,0,0,-1,0,0,0,0,0,0
51070635,0,0,0,0,0,0,0,0,0,0,0
51070636,0,0,0,0,0,0,0,0,0,0,0
51070637,0,0,0,0,0,0,0,0,0,0,0
51070638,0,1,0,0,0,0,0,0,0,0,0
51070639,0,0,0,0,0,0,0,0,0,0,0
51070640,2,1,2,0,0,1,1,1,0,0,0
51070641,0,0,0,0,0,0,0,0,0,0,0
51070642,0,0,0,0,0,0,0,0,0,0,0
51070643,1,0,0,2,0,0,0,0,0,0,0
51070644,0,0,0,0,0,0,0,0,0,0,0
51070645,0,0,0,0,-1,0,0,0,0,0,0
51070646,0,0,0,0,0,0,0,0,0,0,0
51070647,0,0,0,0,0,0,0,0,0,0,0
51070648,0,0,0,0,0,0,0,0,0,0,0
51070649,1,0,0,0,0,0,0,0,0,0,0
51070650,2,0,0,0,0,0,0,0,0,0,0
51070651,0,0,0,1,0,0,0,0,0,0,0
51070652,0,0,0,0,0,0,0,0,0,0,0
51070653,0,0,0,0,0,0,0,0,0,0,0
51070654,0,0,0,0,0,0,0,0,0,0,0
51070655,0,0,0,0,0,0,0,0,0,0,0
51070656,0,0,0,0,0,0,0,0,0,0,0
51070657,0,0,0,0,0,0,0,0,0,0,0
51070658,0,0,0,0,0,0,0,0,0,0,0
51070659,0,0,0,0,0,0,0,0,0,0,0
51070660,0,1,0,0,0,0,0,0,0,0,0
51070661,0,0,0,0,0,0,0,-1,0,0,0
51070662,0,0,0,0,0,0,0,0,0,0,0
51070663,0,0,0,0,0,0,0,0,0,0,0
51070664,0,0,0,0,0,0,1,0,0,0,1
51070665,0,0,0,0,0,0,0,0,0,0,0
51070666,0,2,0,0,0,0,0,0,0,0,0
51070667,0,0,0,0,0,0,0,0,0,0,0
51070668,0,2,0,0,0,0,0,0,0,0,0
51070669,1,1,1,0,0,0,0,0,0,0,0
51070670,0,2,2,0,0,0,1,2,0,0,0
51070671,2,1,2,1,0,1,2,2,1,1,0
51070672,0,0,0,0,0,0,0,0,0,0,0
51070673,1,0,0,0,0,0,0,0,0,0,0
51070674,0,0,0,0,0,0,0,0,0,0,0
51070675,0,0,0,0,0,0,0,0,0,0,0
51070676,0,0,0,0,0,0,0,0,0,0,0
51070677,0,0,0,0,0,0,0,0,0,0,0
51070678,0,0,0,0,0,0,0,0,0,0,0
51070679,0,0,0,0,0,0,0,0,0,0,0
51070680,0,0,0,0,0,0,0,0,0,0,0
51070681,0,0,0,0,0,0,0,0,0,0,0
51070682,0,0,0,0,0,0,0,0,0,0,0
51070683,0,0,0,0,0,0,0,0,0,0,0
51070684,0,0,0,0,0,0,0,0,0,0,0
51070685,0,0,0,0,0,0,0,1,1,1,0
51070686,0,0,0,0,0,0,0,0,0,0,0
51070687,0,0,0,0,0,0,0,0,0,0,0
51070688,1,0,0,0,0,0,0,0,0,0,0
51070689,1,0,0,0,0,0,0,0,0,0,0
51070690,0,0,0,0,0,0,0,0,0,0,0
51070691,0,0,2,0,0,2,0,2,1,1,0
51070692,0,2,0,0,0,0,0,0,0,0,0
51070693,0,0,0,0,0,0,0,0,0,0,0
51070694,0,0,0,0,0,0,0,0,0,0,0
51070695,0,0,0,0,0,0,0,0,0,0,0
51070696,0,0,0,0,0,0,0,0,0,0,0
51070697,0,0,0,0,0,0,0,0,0,0,0
51070698,0,0,0,0,0,0,0,0,0,0,0
51070699,1,1,2,2,0,0,0,2,2,0,0
51070700,2,0,2,0,0,0,0,0,0,0,0
51070701,0,0,0,0,0,1,2,2,1,2,1
51070702,1,0,2,0,0,0,2,0,0,0,0
51070703,2,0,0,0,0,0,0,0,0,0,0
51070704,0,0,0,0,0,0,0,0,0,0,0
51070705,0,0,0,0,0,0,0,0,0,0,0
51070706,0,0,0,0,0,0,0,0,0,0,0
51070707,0,0,0,0,0,0,0,0,0,0,0
51070708,0,0,1,0,0,0,0,0,0,0,0
51070709,0,0,0,2,0,0,0,0,0,0,0
51070710,0,0,0,0,0,0,0,0,0,0,0
51070711,0,0,0,0,0,0,0,0,0,0,0
51070712,0,0,0,0,0,0,0,0,0,0,0
51070713,0,0,0,0,0,-1,0,0,0,0,0
51070714,0,0,0,0,0,0,2,0,0,0,0
51070715,0,0,0,0,0,0,0,0,0,0,0
51070716,0,0,0,0,0,1,1,0,0,0,0
51070717,0,0,0,0,0,0,0,0,0,0,0
51070718,0,0,0,0,0,0,0,0,0,0,0
51070719,2,0,2,0,0,2,2,0,0,0,0
51070720,0,0,-1,-1,1,0,0,0,0,0,0
51070721,1,1,0,0,0,0,0,0,0,0,0
51070722,2,2,2,0,0,2,0,2,2,2,2
51070723,0,0,0,0,0,0,0,0,0,0,0
51070724,0,0,0,0,0,0,0,0,0,0,0
51070725,0,0,0,0,0,0,0,0,0,0,0
51070726,0,0,0,0,0,0,0,0,0,0,0
51070727,0,0,0,0,0,0,0,0,0,0,0
51070728,0,0,0,0,0,0,0,0,0,0,0
51070729,0,0,0,0,0,0,0,0,0,0,0
51070730,0,0,0,2,0,0,0,0,0,0,0
51070731,0,0,0,0,0,0,2,0,0,0,0
51070732,0,0,0,0,0,0,0,0,0,0,0
51070733,0,0,0,0,0,0,0,0,0,0,0
51070734,0,0,0,0,0,0,0,0,0,0,0
51070735,0,0,0,0,0,0,0,0,0,0,0
51070736,0,0,0,1,0,0,0,0,0,0,0
51070737,0,0,0,0,0,0,0,0,0,0,0
51070738,0,0,0,0,0,0,0,0,0,0,0
51070739,0,0,0,0,0,0,0,0,0,0,0
51070740,0,0,0,0,1,0,0,0,0,0,0
51070741,0,-1,0,0,0,0,0,0,0,0,0
51070742,0,0,0,0,0,0,0,0,0,0,0
51070743,0,0,0,0,0,0,0,0,0,0,0
51070744,0,0,0,0,-1,0,0,0,0,0,0
51070745,0,0,0,0,0,0,0,0,0,0,0
51070746,0,0,0,0,0,0,0,0,0,0,0
51070747,0,0,0,0,0,0,0,0,0,0,0
51070748,0,0,0,0,0,0,0,0,0,0,0
51070749,0,0,0,0,0,0,0,0,0,0,0
51070750,0,0,0,0,0,0,0,0,0,0,0
51070751,0,0,0,0,0,0,0,0,0,0,0
51070752,1,1,2,0,1,2,2,2,1,1,1
51070753,0,0,0,0,0,0,0,0,0,0,0
51070754,1,0,0,0,0,0,0,0,0,0,0
51070755,0,0,0,0,0,0,0,0,0,0,0
51070756,1,0,0,0,0,0,0,0,0,0,0
51070757,0,0,0,0,0,0,0,0,0,0,0
51070758,0,-1,0,0,-1,0,0,0,-1,0,0
51070759,1,0,0,0,0,0,0,0,-1,0,0
51070760,0,0,0,0,0,0,0,0,0,0,0
51070761,2,1,1,0,1,0,2,2,1,2,2
51070762,1,2,2,-1,0,0,2,2,0,-1,-1
51070763,1,1,0,-1,0,2,-1,0,0,0,0
51070764,2,0,2,0,0,0,0,0,0,0,0
51070765,0,0,0,0,0,0,0,0,0,0,0
51070766,0,0,0,0,0,0,0,0,0,0,0
51070767,0,0,0,0,0,0,0,0,0,0,0
51070768,0,0,0,0,0,0,0,0,0,0,0
51070769,0,0,0,0,0,0,0,0,0,0,0
51070770,0,0,0,0,0,0,0,0,0,0,0
51070771,0,0,0,0,0,0,0,0,0,0,0
51070772,1,0,0,1,0,0,0,0,0,0,0
51070773,0,0,0,0,0,0,0,0,0,0,0
51070774,0,0,0,0,0,0,0,0,0,0,0
51070775,0,0,0,0,0,0,0,0,0,0,0
51070776,0,0,0,0,0,0,0,0,0,0,1
51070777,0,0,0,0,0,0,0,0,0,0,0
51070778,0,0,0,0,0,0,0,0,0,0,0
51070779,1,-1,0,0,0,0,0,0,0,0,0
51070780,1,2,2,0,0,1,2,2,1,1,2
51070781,0,1,0,0,0,0,0,0,0,0,0
51070782,2,0,0,0,0,0,1,2,0,2,2
51070783,0,0,0,0,0,0,0,0,0,0,0
51070784,0,0,0,0,0,0,0,0,0,0,0
51070785,0,0,0,0,0,0,0,0,0,0,0
51070786,0,0,0,0,0,0,0,0,0,0,0
51070787,0,0,0,0,0,0,0,0,0,0,0
51070788,0,0,0,0,0,0,0,0,0,0,0
51070789,0,0,0,0,0,0,0,0,0,0,0
51070790,0,0,0,0,0,0,0,0,0,0,0
51070791,0,0,0,0,0,0,0,0,0,0,0
51070792,0,0,0,0,0,0,0,0,0,0,0
51070793,0,0,0,0,0,0,0,0,0,0,0
51070794,0,0,0,0,0,0,0,0,0,0,0
51070795,0,0,0,0,0,0,0,0,0,0,0
51070796,0,0,0,0,0,0,0,0,0,0,0
51070797,0,0,0,0,0,0,0,0,0,0,0
51070798,0,0,0,0,0,0,0,0,0,0,0
51070799,0,-1,0,0,0,0,0,0,0,0,0
51070800,0,0,0,0,0,0,0,0,0,0,0
51070801,0,0,0,0,0,0,0,0,0,0,0
51070802,0,0,2,0,0,0,0,0,0,0,0
51070803,0,0,0,0,0,0,0,0,0,0,0
51070804,0,0,0,0,0,0,0,0,0,0,0
51070805,0,0,0,0,0,0,0,0,0,0,0
51070806,0,0,0,0,0,0,0,0,0,0,0
51070807,0,0,0,0,0,0,0,0,0,0,0
51070808,0,0,0,0,0,0,0,0,0,0,0
51070809,0,0,0,0,0,0,0,0,0,0,0
51070810,0,0,0,0,0,0,0,0,0,0,0
51070811,0,0,0,0,0,0,0,0,0,0,0
51070812,0,0,0,0,0,0,0,0,0,0,0
51070813,0,0,0,0,0,0,0,0,0,0,0
51070814,-1,0,0,0,0,0,0,0,0,0,0
51070815,0,0,0,0,0,0,0,0,0,0,0
51070816,0,1,0,0,0,0,0,0,0,0,0
51070817,0,0,0,0,0,0,0,0,0,0,0
51070818,0,0,0,1,0,0,0,0,0,0,0
51070819,0,0,0,0,0,0,0,0,1,0,0
51070820,2,0,0,0,0,0,0,0,0,0,0
51070821,0,0,0,0,0,0,0,0,0,0,0
51070822,0,0,0,0,0,0,0,0,0,0,0
51070823,0,1,1,0,0,1,0,0,0,0,0
51070824,2,2,2,-1,1,1,2,1,2,-1,2
51070825,2,0,1,0,0,0,0,0,0,0,0
51070826,1,1,1,0,0,0,0,0,0,0,0
51070827,0,0,0,0,0,0,0,0,0,0,0
51070828,0,0,0,0,0,0,0,0,0,0,0
51070829,0,0,0,0,0,0,2,1,0,1,1
51070830,2,1,2,0,0,1,1,1,0,0,1
51070831,0,0,0,0,0,0,2,1,0,0,0
51070832,1,1,0,0,0,0,0,0,0,0,0
51070833,2,1,1,1,0,1,1,1,0,0,1
51070834,0,0,0,0,0,0,0,0,0,0,0
51070835,0,0,0,0,0,0,0,0,0,0,0
51070836,0,0,0,0,0,0,0,0,0,0,0
51070837,0,0,0,0,0,0,0,0,0,0,0
51070838,0,0,0,0,0,0,0,0,0,0,0
51070839,0,0,0,0,0,0,0,0,0,0,0
51070840,0,2,1,0,0,0,0,0,0,0,0
51070841,0,2,0,0,0,0,0,0,0,0,0
51070842,0,0,0,0,0,0,0,0,0,0,0
51070843,0,0,0,0,0,0,0,0,0,0,0
51070844,0,0,0,0,0,0,0,0,0,0,0
51070845,0,0,0,0,0,0,0,0,0,0,0
51070846,0,0,0,0,0,0,0,0,0,0,0
51070847,0,0,0,0,0,0,0,0,0,0,0
51070848,0,0,0,0,0,0,0,0,0,0,0
51070849,0,0,0,0,0,0,0,0,0,0,0
51070850,0,0,0,0,0,0,0,0,0,0,0
51070851,0,0,0,0,0,0,0,0,0,0,0
51070852,0,0,0,0,0,0,0,0,0,0,0
51070853,0,0,0,0,0,0,0,0,0,0,0
51070854,0,0,0,0,0,0,0,0,0,0,0
51070855,0,0,0,0,0,0,0,0,0,0,0
51070856,1,1,1,1,1,1,1,0,0,0,0
51070857,0,0,1,1,1,0,1,1,0,0,0
51070858,0,0,0,0,0,0,0,0,0,0,0
51070859,0,0,0,0,0,0,0,0,0,0,0
51070860,2,1,2,0,0,0,0,0,0,0,0
51070861,0,0,0,0,0,0,0,0,0,0,0
51070862,0,0,0,1,0,0,0,0,0,0,0
51070863,0,0,0,0,0,0,0,0,0,0,0
51070864,0,0,0,0,0,0,0,0,0,0,0
51070865,0,0,0,0,0,0,0,0,0,0,0
51070866,0,0,0,0,0,0,0,0,0,0,0
51070867,1,2,1,1,1,2,1,1,1,1,1
51070868,0,0,0,0,0,0,0,0,0,0,0
51070869,0,0,0,0,0,0,0,0,0,0,0
51070870,0,0,0,0,0,0,0,0,0,0,0
51070871,0,0,0,0,0,0,0,0,0,0,0
51070872,0,0,0,0,0,0,0,0,0,0,0
51070873,0,0,0,0,1,0,0,0,0,0,0
51070874,0,0,0,0,0,0,0,0,0,0,0
51070875,2,0,0,0,0,0,0,0,0,0,0
51070876,0,0,0,0,0,0,0,0,0,0,0
51070877,0,0,0,0,0,0,0,0,0,0,0
51070878,0,0,0,0,0,0,0,0,0,0,0
51070879,0,0,0,0,0,0,0,0,0,0,0
51070880,0,0,0,0,0,0,0,0,0,0,0
51070881,0,0,0,0,0,0,0,0,0,0,0
51070882,0,0,0,0,0,0,0,0,0,0,0
51070883,0,0,1,0,0,0,0,0,0,0,0
51070884,2,0,0,0,0,0,0,0,0,0,0
51070885,0,0,0,0,0,0,0,0,0,0,0
51070886,0,0,0,0,0,0,0,0,0,0,0
51070887,0,0,0,0,0,0,0,0,0,0,0
51070888,0,0,0,0,0,0,0,0,0,0,0
51070889,0,0,0,0,0,0,0,0,0,0,0
51070890,0,0,0,0,0,0,0,0,0,0,0
51070891,0,0,2,0,0,0,0,0,0,0,0
51070892,0,0,0,0,0,0,0,0,0,0,0
51070893,0,0,0,0,0,0,0,0,0,0,0
51070894,0,0,0,0,0,0,0,0,0,0,0
51070895,0,0,0,0,0,0,0,0,0,0,0
51070896,0,0,0,0,0,0,0,0,0,0,0
51070897,0,0,0,0,0,0,0,0,0,0,0
51070898,0,0,0,0,0,0,0,0,0,0,0
51070899,0,0,0,0,0,0,0,0,0,0,0
51070900,0,0,0,0,0,0,0,0,0,0,0
51070901,0,0,0,0,0,0,0,0,0,0,0
51070902,0,0,0,0,0,0,0,0,0,0,0
51070903,0,0,0,0,0,0,0,0,0,0,0
51070904,0,0,0,0,0,0,0,0,0,0,0
51070905,1,0,0,0,0,0,0,0,0,0,0
51070906,0,0,0,0,0,1,1,2,1,2,1
51070907,0,0,0,0,0,0,0,1,0,0,0
51070908,0,0,0,0,0,0,0,0,0,0,0
51070909,0,0,0,0,0,0,0,0,0,0,0
51070910,0,0,0,0,0,0,0,0,0,0,0
51070911,0,0,0,2,0,0,2,0,0,0,0
51070912,0,0,0,0,0,0,0,0,0,0,0
51070913,0,0,0,0,0,0,0,0,0,0,0
51070914,0,0,0,0,0,0,0,0,0,0,0
51070915,0,0,0,0,0,0,0,0,0,0,0
51070916,0,0,0,0,0,0,0,0,0,0,0
51070917,0,0,0,0,0,0,0,0,0,0,0
51070918,0,0,0,-1,0,0,0,0,0,0,0
51070919,0,0,0,0,0,0,0,0,0,0,0
51070920,0,1,0,0,0,1,0,1,0,1,0
51070921,0,0,0,0,0,0,0,0,0,0,0
51070922,0,0,0,0,0,0,0,0,0,0,0
51070923,0,0,0,0,0,0,0,0,0,0,0
51070924,0,0,0,0,0,0,0,0,0,0,0
51070925,0,0,0,-1,-1,-1,-1,0,0,0,0
51070926,0,0,0,0,0,0,0,0,0,0,0
51070927,0,0,0,0,0,0,0,0,0,0,0
51070928,0,0,0,0,0,0,0,0,0,0,0
51070929,0,0,0,0,0,0,0,0,0,0,0
51070930,0,0,1,0,0,0,0,0,0,0,0
51070931,0,0,0,0,0,0,0,0,0,0,0
51070932,0,0,0,0,0,0,0,0,0,0,0
51070933,1,0,0,0,0,0,0,0,0,0,0
51070934,0,0,0,0,0,0,0,0,0,0,0
51070935,0,0,0,0,0,0,0,0,0,0,0
51070936,0,0,0,0,0,0,0,0,0,0,0
51070937,0,0,0,0,0,0,0,0,0,0,0
51070938,0,0,0,0,0,0,0,0,0,0,0
51070939,0,0,0,1,0,0,0,0,0,0,0
51070940,0,0,0,0,0,0,0,0,0,0,0
51070941,0,0,2,0,0,0,0,0,0,0,0
51070942,0,0,0,0,0,0,0,0,0,0,0
51070943,1,2,1,1,1,1,2,1,1,1,1
51070944,0,1,2,0,0,0,0,2,0,0,0
51070945,2,2,1,1,1,2,2,1,1,0,1
51070946,2,1,1,0,0,0,1,0,0,0,0
51070947,1,0,2,1,1,1,1,2,1,1,1
51070948,0,1,1,0,0,2,1,1,2,0,0
51070949,0,0,0,0,0,0,0,0,0,0,0
51070950,0,2,0,0,0,0,0,0,0,0,0
51070951,0,2,2,0,0,1,0,0,0,0,0
51070952,2,2,1,0,0,0,0,1,0,1,0
51070953,0,2,1,0,0,0,0,0,0,0,0
51070954,0,1,2,1,1,1,1,1,0,0,0
51070955,0,2,0,0,0,0,0,0,0,0,0
51070956,0,0,0,0,0,0,0,0,0,0,0
51070957,0,0,0,0,0,0,0,0,0,0,0
51070958,0,0,2,0,0,0,2,0,0,0,0
51070959,0,0,0,0,0,0,0,1,0,0,0
51070960,0,0,0,0,0,0,0,0,0,0,0
51070961,0,0,0,0,0,0,0,0,0,0,0
51070962,0,0,0,0,0,0,0,0,0,0,0
51070963,0,0,0,0,0,0,0,0,0,0,0
51070964,0,0,0,0,0,0,0,0,0,0,0
51070965,0,0,0,0,0,0,0,0,0,0,0
51070966,0,0,0,0,0,0,0,0,0,0,0
51070967,0,0,0,0,0,0,0,0,0,0,0
51070968,0,0,0,0,0,0,0,0,0,0,0
51070969,0,0,0,0,0,0,0,0,0,0,0
51070970,0,0,0,0,0,0,0,0,0,0,0
51070971,0,0,0,0,0,0,0,0,0,0,0
51070972,0,0,0,0,0,0,0,0,0,0,0
51070973,0,0,0,0,0,0,0,0,0,0,0
51070974,1,1,2,0,0,0,0,0,0,0,1
51070975,2,1,2,0,0,2,0,1,1,1,1
51070976,0,0,0,0,0,0,0,0,0,0,0
51070977,0,0,0,0,0,0,0,0,0,0,0
51070978,0,0,0,0,0,0,0,0,0,0,0
51070979,0,0,0,0,0,0,0,0,0,0,0
51070980,0,0,0,0,0,0,0,0,0,0,0
51070981,0,0,0,0,0,0,0,0,0,0,0
51070982,0,0,0,0,0,0,0,0,0,0,0
51070983,0,0,0,0,0,0,0,0,0,0,0
51070984,0,0,0,0,1,0,0,0,0,0,0
51070985,0,0,0,0,0,0,0,2,0,0,0
51070986,0,0,0,0,0,0,0,0,0,0,0
51070987,0,0,0,0,0,0,0,0,0,0,0
51070988,0,0,0,0,0,0,0,0,0,0,0
51070989,0,0,0,0,0,0,0,0,0,0,0
51070990,0,0,0,0,0,0,0,0,0,0,0
51070991,0,0,0,0,0,0,0,0,0,0,0
51070992,0,0,0,0,0,0,0,0,-1,0,0
51070993,0,0,0,0,0,0,0,0,0,0,0
51070994,0,0,0,0,0,0,0,0,0,0,0
51070995,0,2,2,0,0,0,0,2,0,0,2
51070996,0,0,0,0,2,0,0,0,0,0,0
51070997,0,0,0,0,0,0,0,0,0,0,0
51070998,0,0,0,0,0,0,0,0,0,0,0
51070999,0,0,0,0,0,0,0,0,0,0,0
51071000,0,0,0,0,0,0,0,0,0,0,0
51071001,0,0,0,0,0,0,0,0,0,0,0
51071002,0,0,0,0,0,0,0,0,0,0,0
51071003,0,2,1,0,1,1,1,0,0,0,0
51071004,0,0,0,0,0,-1,0,0,0,0,0
51071005,1,0,0,0,0,0,2,0,0,0,0
51071006,0,0,0,0,0,0,0,0,0,0,0
51071007,0,0,0,0,0,0,0,0,0,0,0
51071008,0,0,0,0,0,0,0,0,0,0,0
51071009,0,0,0,0,0,0,0,0,0,0,0
51071010,0,0,0,0,0,0,0,0,0,0,0
51071011,0,0,0,0,0,0,0,0,0,0,0
51071012,0,0,2,0,0,1,2,2,1,2,1
51071013,0,0,0,0,0,0,0,0,0,0,0
51071014,0,0,0,0,0,0,0,0,0,0,0
51071015,0,1,0,0,0,1,1,1,1,1,0
51071016,0,0,0,0,0,0,0,0,0,0,0
51071017,0,0,0,0,0,0,0,0,0,0,0
51071018,0,0,0,0,0,0,0,0,0,0,0
51071019,0,0,0,0,0,0,0,0,0,0,0
51071020,0,0,0,0,0,0,0,0,0,0,0
51071021,0,0,0,0,0,0,0,0,0,0,0
51071022,0,0,0,0,0,0,0,0,0,0,0
51071023,0,0,0,0,0,0,0,0,0,0,0
51071024,2,0,0,0,0,0,0,0,0,0,0
51071025,0,0,0,0,0,0,0,0,0,0,0
51071026,1,0,0,0,0,0,0,0,0,0,0
51071027,1,0,0,0,0,0,0,0,0,0,0
51071028,0,0,0,0,0,0,0,0,0,0,0
51071029,0,0,0,0,0,0,0,0,0,0,0
51071030,0,0,0,0,0,0,0,0,0,0,0
51071031,0,0,0,0,0,0,0,0,0,0,0
51071032,2,0,0,0,0,0,0,0,0,0,0
51071033,0,0,0,0,0,0,0,0,0,0,0
51071034,1,0,1,0,0,0,0,0,0,0,0
51071035,0,0,0,0,0,0,0,0,0,0,0
51071036,0,0,0,0,0,0,0,0,0,0,0
51071037,1,2,1,0,0,1,1,1,1,0,0
51071038,0,0,0,0,0,0,0,0,0,0,0
51071039,2,1,1,0,0,0,0,0,0,0,0
51071040,0,0,2,0,0,2,2,1,0,0,0
51071041,0,0,0,0,0,0,0,0,0,0,0
51071042,0,0,0,0,0,0,2,1,0,0,0
51071043,0,1,2,1,0,2,2,2,2,2,2
51071044,1,0,0,0,0,0,1,1,0,0,0
51071045,0,0,0,0,0,0,1,0,0,0,0
51071046,1,1,1,0,0,1,1,1,0,0,1
51071047,2,0,0,0,0,0,2,0,0,0,0
51071048,0,0,0,0,0,0,0,0,0,0,0
51071049,0,0,0,0,0,0,0,0,0,0,0
51071050,0,0,0,0,0,0,0,0,0,0,0
51071051,0,0,0,0,0,0,0,0,0,0,0
51071052,0,0,0,2,0,0,0,0,0,0,0
51071053,0,0,0,0,0,0,0,0,0,0,0
51071054,0,0,2,0,2,0,0,0,0,0,0
51071055,0,0,0,0,0,0,0,0,0,0,0
51071056,0,0,0,0,0,0,0,0,0,0,0
51071057,0,0,0,0,0,0,2,0,0,0,0
51071058,0,0,0,0,0,0,0,0,0,0,0
51071059,0,0,0,0,0,2,0,0,0,0,0
51071060,0,0,0,0,0,0,0,0,0,0,0
51071061,0,0,0,0,0,0,0,0,0,0,0
51071062,0,0,0,0,0,0,0,0,0,0,0
51071063,0,0,0,0,0,0,0,0,0,0,0
51071064,0,0,0,0,0,0,0,0,0,0,0
