D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
604070157,1,2,1,2,1,2,1,1
604070158,2,1,2,2,1,2,2,2
604070159,0,2,1,2,1,2,0,0
604070160,2,1,2,2,1,2,2,2
604070161,2,2,2,0,2,2,2,2
604070162,2,0,2,2,2,0,2,2
604070163,2,2,2,2,2,2,2,2
604070164,0,2,0,0,0,0,0,0
604070165,0,0,2,1,2,0,2,2
604070166,2,2,0,2,0,2,0,0
604070167,2,2,2,0,2,2,2,2
604070168,2,2,2,2,0,2,2,2
604070169,2,-2,0,-2,0,0,2,2
604070170,2,0,2,2,0,2,2,2
604070171,2,2,2,2,0,2,2,2
604070172,2,2,2,2,2,2,2,2
604070173,0,0,2,0,2,0,0,2
604070174,0,2,2,2,0,2,0,2
604070175,2,0,2,2,2,0,2,2
604070176,2,0,2,2,2,0,2,2
604070177,2,2,0,2,0,1,2,2
604070178,2,2,2,0,2,0,2,2
604070179,2,2,0,2,0,0,2,2
604070180,2,2,2,2,0,0,2,2
604070181,2,0,2,2,2,2,2,2
604070182,2,2,2,2,2,2,2,2
604070183,2,2,0,0,2,2,0,2
604070184,2,2,2,2,2,2,2,2
604070185,2,2,2,2,2,2,2,2
604070186,2,2,2,0,0,0,2,2
604070187,0,2,0,2,0,2,0,0
604070188,2,2,2,2,2,2,2,2
604070189,2,0,2,2,2,2,2,2
604070190,2,2,0,2,0,2,0,2
604070191,2,2,0,0,2,2,2,1
604070192,0,2,0,2,0,2,2,0
604070193,2,0,2,2,2,0,0,2
604070194,0,2,0,2,0,2,0,2
604070195,2,0,2,2,0,0,2,2
604070196,2,1,2,2,1,2,2,2
604070197,2,2,0,2,1,2,2,2
604070198,0,2,2,2,0,2,0,0
604070199,0,2,0,2,0,2,0,0
604070200,2,1,2,2,1,2,2,2
604070201,2,0,0,0,0,2,2,2
604070202,1,0,0,0,0,2,2,0
604070203,2,2,2,2,2,2,2,2
604070204,0,0,0,0,2,2,2,2
604070205,2,0,0,0,0,0,2,0
604070206,2,2,2,2,2,2,2,2
604070207,2,2,2,2,2,2,2,2
604070208,0,2,2,2,2,0,2,2
604070209,2,2,2,2,0,0,2,2
604070210,2,2,2,2,2,2,2,2
604070211,2,0,2,2,2,2,2,2
604070212,2,2,2,2,2,2,2,2
604070213,2,2,0,2,2,2,2,2
604070214,2,0,2,2,0,2,2,2
604070215,2,2,2,2,2,2,2,2
604070216,0,0,0,2,0,2,0,0
604070217,2,2,2,2,0,2,2,2
604070218,0,0,2,0,2,2,2,2
604070219,2,0,2,0,2,-1,2,2
604070220,2,0,0,0,0,2,2,2
604070221,2,2,2,0,0,2,2,2
604070222,2,2,2,0,2,0,2,2
604070223,0,2,2,2,2,0,2,2
604070224,2,0,2,0,0,2,2,2
604070225,2,2,0,0,0,2,2,2
604070226,0,2,2,0,2,0,2,2
604070227,2,0,2,0,0,2,2,2
604070228,2,2,2,2,0,2,2,0
604070229,2,2,2,0,2,2,2,2
604070230,2,2,1,2,0,2,0,0
604070231,2,2,2,2,0,2,2,2
604070232,2,0,2,0,2,0,2,2
604070233,2,2,2,2,2,2,2,2
604070234,2,2,0,2,0,2,0,2
604070235,2,2,0,2,0,2,2,0
604070236,2,0,2,2,2,2,2,2
604070237,2,2,2,2,2,2,2,2
604070238,2,2,2,1,0,2,0,0
604070239,2,2,2,2,2,0,2,2
604070240,2,0,2,2,2,2,2,2
604070241,2,0,2,2,2,2,2,2
604070242,2,2,2,2,2,0,2,2
604070243,2,0,2,2,0,0,2,2
604070244,2,2,2,2,2,2,2,2
604070245,2,2,2,2,1,2,2,2
604070246,2,0,2,2,2,2,2,2
604070247,2,2,2,2,0,2,2,2
604070248,0,2,2,2,0,2,2,2
604070249,2,2,0,2,0,2,2,2
604070250,2,2,2,2,0,2,0,2
604070251,2,2,0,2,0,2,0,0
604070252,2,2,2,2,0,2,2,0
604070253,2,2,2,2,0,2,2,2
604070254,2,0,2,2,0,2,2,2
604070255,2,2,2,2,0,2,2,2
604070256,2,0,0,0,0,0,2,2
604070257,2,-1,2,-1,2,2,2,2
604070258,2,2,0,0,0,2,2,2
604070259,2,-1,2,-1,2,-1,2,2
604070260,2,-1,2,-1,2,2,2,2
604070261,2,0,2,-1,2,2,2,2
604070262,2,2,2,0,0,2,2,2
604070263,2,2,2,2,2,2,0,2
604070264,0,2,2,2,2,2,0,2
604070265,2,-1,2,-1,2,2,2,2
604070266,2,2,2,2,2,0,2,2
604070267,2,0,2,2,2,0,2,0
604070268,0,2,2,2,2,0,2,2
604070269,2,0,2,2,2,2,2,2
604070270,2,2,2,0,2,0,0,2
604070271,2,1,2,1,1,2,2,2
604070272,2,1,2,2,2,2,2,2
604070273,2,0,2,2,1,2,2,2
604070274,2,0,2,2,2,2,2,2
604070275,2,2,0,0,0,2,2,2
604070276,2,2,2,2,2,2,2,2
604070277,2,2,2,2,2,2,2,2
604070278,0,2,2,2,2,0,2,2
604070279,2,0,2,2,2,2,2,2
604070280,1,0,2,2,2,2,2,2
604070281,2,2,0,2,2,2,1,1
604070282,2,-1,1,-1,2,2,2,1
604070283,2,1,1,2,0,2,2,2
604070284,2,1,1,-1,1,2,1,1
604070285,2,2,2,2,2,-1,2,2
604070286,2,2,1,1,0,1,2,1
604070287,2,-1,2,2,2,1,2,2
604070288,2,0,2,1,0,1,2,2
604070289,0,2,0,0,2,0,0,2
604070290,2,2,2,2,2,2,2,2
604070291,2,2,2,2,0,2,2,2
604070292,2,2,2,2,2,0,2,2
604070293,2,0,2,2,2,2,2,2
604070294,1,0,0,-1,0,2,2,0
604070295,2,2,2,2,2,2,2,2
604070296,2,-1,2,2,-1,2,2,2
604070297,2,0,2,2,0,2,2,0
604070298,2,0,2,2,2,-1,2,0
604070299,2,2,0,2,0,2,0,2
604070300,2,0,2,2,2,2,2,2
604070301,2,2,2,2,1,2,2,2
604070302,0,2,2,2,0,2,0,0
604070303,2,0,2,2,1,2,2,2
604070304,2,1,2,2,1,2,2,2
604070305,2,1,2,2,0,2,2,2
604070306,2,2,0,0,0,2,2,2
604070307,2,2,2,0,0,2,2,2
604070308,2,2,2,0,0,2,2,2
604070309,2,2,2,2,0,2,2,2
604070310,2,2,0,0,2,-1,2,2
604070311,2,2,2,-1,2,-1,2,2
604070312,2,2,0,-1,0,0,0,0
604070313,2,2,0,0,2,0,2,2
604070314,2,2,2,0,0,2,2,2
604070315,2,2,0,0,2,0,2,2
604070316,2,2,2,-1,0,2,2,2
604070317,2,2,2,0,0,0,2,2
604070318,2,2,0,0,2,0,2,2
604070319,2,2,2,-1,2,2,2,2
604070320,0,2,0,2,0,2,0,2
604070321,2,2,-1,-1,-1,0,2,2
604070322,2,2,2,2,2,0,2,2
604070323,2,2,0,2,0,0,0,2
604070324,0,2,2,2,2,0,2,0
604070325,2,2,2,2,0,2,2,0
604070326,2,2,2,2,0,2,2,2
604070327,2,2,2,2,2,2,2,0
604070328,2,2,0,0,0,2,2,2
604070329,0,2,2,-1,0,2,2,2
604070330,2,2,0,2,0,2,2,2
604070331,2,2,2,2,2,2,2,2
604070332,2,2,2,0,2,2,2,0
604070333,0,2,2,2,2,2,2,0
604070334,2,0,2,2,0,2,0,0
604070335,0,2,0,2,0,2,0,2
604070336,2,2,0,2,2,2,0,0
604070337,2,0,2,2,2,2,0,2
604070338,2,2,2,2,0,2,2,2
604070339,2,0,0,0,0,2,2,2
604070340,2,2,2,2,2,2,2,2
604070341,2,0,2,2,2,2,2,2
604070342,0,2,2,0,2,2,2,2
604070343,0,0,2,2,0,2,2,2
604070344,2,0,2,0,-1,2,2,2
604070345,0,2,2,0,0,2,2,2
604070346,2,2,0,0,0,2,2,2
