D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
604070103,1,2,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3
604070104,1,1,2,3,4,2,2,2,3,3,3,3,3,2,2,2,2,2
604070105,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4
604070106,3,3,3,3,3,3,3,4,4,4,4,2,3,4,3,4,2,2
604070107,1,3,4,2,2,2,3,3,4,4,4,2,3,4,4,2,2,2
604070108,4,3,4,4,4,4,3,4,4,4,3,3,4,4,3,3,3,2
604070109,3,4,4,4,-1,4,4,4,4,4,1,3,3,2,4,4,4,3
604070110,3,4,3,3,-1,4,4,4,4,4,3,2,3,4,2,3,2,3
604070111,2,2,3,2,3,3,3,4,4,4,4,2,3,3,2,4,2,3
604070112,2,3,3,3,3,3,4,4,4,4,4,2,3,3,3,3,4,-1
604070113,2,3,3,3,-1,2,4,4,4,4,4,2,3,2,2,4,3,3
604070114,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3
604070115,4,4,4,4,-1,4,4,4,4,4,4,2,3,3,3,3,2,3
604070116,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3
604070117,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
604070118,1,3,3,3,4,2,2,3,4,4,4,3,4,4,4,4,4,4
604070119,3,3,2,2,3,2,3,4,4,4,4,2,2,2,2,2,4,2
604070120,2,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4
604070121,2,3,3,2,3,4,4,3,3,2,3,4,4,4,3,4,3,4
604070122,2,3,3,3,4,4,4,3,3,4,4,2,2,3,4,2,3,4
604070123,2,3,2,2,3,4,4,4,3,3,4,4,3,4,3,3,2,2
604070124,1,3,3,3,4,4,4,4,4,4,4,2,3,3,4,4,4,3
604070125,2,2,3,3,4,4,4,4,4,3,4,4,4,3,4,3,4,4
604070126,1,2,3,3,3,2,4,4,4,4,4,2,3,2,3,3,3,3
604070127,1,2,3,3,3,2,4,4,4,4,4,2,3,2,3,3,3,3
604070128,2,2,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3
604070129,1,2,3,3,2,4,4,4,4,4,2,3,2,3,3,3,3,3
604070130,2,2,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3
604070131,4,2,3,3,4,2,4,4,4,4,4,2,4,2,3,4,4,4
604070132,2,2,2,2,2,2,4,4,4,4,4,1,4,4,4,4,4,4
604070133,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
604070134,1,2,3,3,3,3,4,1,1,2,2,2,2,3,1,2,2,2
604070135,2,2,3,3,3,3,4,4,4,4,4,2,4,4,4,4,4,4
604070136,2,3,3,3,3,3,4,4,4,4,4,2,4,4,3,4,3,3
604070137,2,3,3,3,3,4,4,3,3,4,4,2,3,3,3,3,3,3
604070138,1,3,3,3,3,4,4,4,4,4,4,3,4,3,3,3,3,3
604070139,1,3,3,3,3,3,3,3,4,4,3,2,3,3,3,3,3,3
604070140,2,3,3,3,3,4,4,4,4,4,4,2,3,3,3,3,3,3
604070141,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
604070142,2,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3
604070143,3,4,3,3,3,4,4,3,3,4,3,2,3,4,4,3,3,3
604070144,3,3,3,4,4,4,3,4,4,4,3,4,4,4,-1,4,4,4
604070145,4,3,3,3,3,4,4,4,4,4,4,2,3,3,2,3,4,3
604070146,1,3,3,2,4,4,4,3,4,4,4,3,4,3,3,4,3,2
604070147,1,1,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,1
604070148,2,2,3,3,4,4,4,4,4,4,4,-1,3,3,4,4,3,3
604070149,2,3,3,4,4,4,3,-1,-1,4,4,4,3,4,-1,-1,4,3
604070150,2,2,3,3,4,4,4,4,4,-1,-1,4,3,4,4,-1,-1,4
604070151,2,2,4,3,3,4,4,3,3,3,3,3,3,2,3,2,2,2
604070152,2,2,3,3,3,3,4,3,4,4,4,2,3,2,3,2,2,3
604070153,1,2,3,4,3,4,4,3,4,4,4,4,4,2,4,2,2,3
604070154,1,2,4,3,3,4,4,4,4,4,4,3,4,3,4,3,3,3
604070155,2,2,4,3,3,3,4,3,4,4,4,3,3,3,3,3,2,3
604070156,2,1,3,2,3,3,3,3,4,3,4,1,3,2,1,2,1,2
604070157,4,2,4,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2
604070158,1,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2
604070159,2,2,3,2,3,3,-1,3,3,4,4,3,3,2,3,2,2,2
604070160,2,2,2,2,2,2,4,3,4,4,4,1,3,2,1,2,2,2
604070161,2,1,2,2,3,1,4,4,3,3,3,2,2,2,1,3,3,3
604070162,2,2,4,4,4,4,4,4,4,4,4,2,4,1,1,4,4,4
604070163,2,2,4,3,3,2,4,3,3,4,3,2,2,2,2,2,2,2
604070164,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2
604070165,2,3,4,2,4,3,4,3,3,4,4,3,4,2,2,2,3,3
604070166,1,4,4,3,4,4,3,4,4,4,3,2,3,3,2,1,1,1
604070167,4,4,4,4,3,3,3,4,4,4,3,2,3,2,2,2,3,2
604070168,2,3,3,4,3,3,4,3,4,4,4,2,2,2,2,1,1,1
604070169,2,2,2,2,4,2,4,2,4,4,3,2,3,1,2,2,2,3
604070170,2,3,3,3,3,4,4,4,4,4,4,3,4,2,2,2,2,2
604070171,1,2,4,4,4,2,4,4,4,4,4,3,4,4,4,4,3,4
604070172,3,3,3,3,3,3,4,3,4,4,4,2,2,1,1,1,2,1
604070173,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
604070174,4,4,4,4,4,4,4,4,4,4,4,2,4,1,2,3,2,3
604070175,3,4,3,3,4,4,4,4,4,4,4,2,4,3,4,3,2,4
604070176,4,4,4,4,4,4,4,4,4,4,4,-1,4,4,4,3,3,3
604070177,1,2,2,2,4,2,4,2,2,4,2,2,2,2,2,2,1,2
604070178,1,1,1,1,4,2,2,2,2,3,3,2,2,2,2,2,2,2
604070179,2,3,2,2,3,4,4,4,4,4,4,2,3,3,3,2,2,2
604070180,2,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,2,3
604070181,3,4,3,3,3,4,4,3,3,3,4,4,3,3,4,4,3,3
604070182,3,3,4,4,4,2,4,4,4,4,4,3,2,3,3,3,2,3
604070183,3,3,4,4,2,3,4,4,3,3,4,4,3,3,2,3,4,4
