D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
170072802,1,1,1,1,5,5,5,5
170072803,5,4,2,1,5,1,1,1
170072813,5,1,3,1,5,5,5,3
170072814,3,1,3,1,3,1,1,3
170072816,5,1,5,1,3,1,1,1
170072818,3,1,5,1,5,1,1,2
170072819,1,1,5,1,5,1,2,1
170072918,5,1,1,1,1,1,1,1
170072919,2,1,1,1,2,1,1,1
170072942,2,2,4,2,2,2,5,2
170072948,1,1,1,1,1,1,1,1
170072976,5,2,5,5,5,2,2,3
170072987,1,1,1,1,1,1,1,1
170072998,2,1,1,5,5,5,5,5
170073070,5,3,1,1,1,1,1,1
170073076,2,1,3,1,1,1,1,1
170073124,5,1,3,5,5,5,5,3
170073125,1,1,1,1,2,1,1,1
170073138,1,1,3,1,5,4,2,1
170073164,4,1,1,3,5,5,3,3
170073199,4,4,4,1,4,1,1,1
170073201,5,2,5,1,3,1,1,1
170073309,4,2,5,1,1,1,1,1
170073330,5,1,5,5,5,5,5,4
170073335,3,2,2,2,2,2,2,2
170073339,1,1,1,1,1,1,1,1
170073345,4,2,4,1,1,1,1,3
170073353,5,5,5,3,5,3,5,2
170073354,5,5,5,5,1,1,1,1
170073355,4,4,3,2,5,5,5,1
170073362,5,1,1,1,1,1,2,1
170073363,5,2,2,2,2,2,2,1
170073432,4,1,3,3,5,2,1,3
170073433,5,2,5,1,1,1,1,2
170073449,2,4,5,2,5,1,1,1
170073457,2,2,2,1,1,1,2,2
170073458,3,2,2,1,1,1,1,2
170073459,1,1,1,1,5,5,5,3
170073463,3,3,3,1,5,1,5,1
170073471,5,5,5,5,5,5,5,5
170073472,5,5,5,5,5,5,5,5
170073479,5,1,4,1,1,1,1,1
170073480,5,4,5,4,5,2,4,1
170073482,5,1,3,2,3,3,1,3
170073484,3,3,2,2,2,2,3,2
170073487,5,2,2,1,5,1,1,1
170073488,3,1,5,5,5,1,1,1
170073538,2,1,1,2,3,1,1,2
170073540,5,1,5,4,5,5,5,3
170073559,5,3,3,3,1,1,3,1
170073582,5,1,2,1,5,5,5,1
170073584,4,1,1,1,3,1,1,1
170073588,2,1,1,2,1,1,1,2
170073614,3,1,2,1,2,1,1,1
170073615,3,1,3,1,5,1,1,1
170073616,5,1,5,5,5,1,1,5
170073617,5,1,1,1,5,5,5,5
170073626,5,1,1,5,5,5,5,5
170073627,5,1,5,5,5,5,5,2
170073628,5,1,5,5,5,5,1,2
170073630,3,1,5,1,5,5,5,4
170073632,2,5,5,1,1,1,1,1
170073637,1,1,1,1,1,1,1,1
170073640,3,1,1,1,5,3,1,3
170073642,2,1,1,1,1,1,1,1
170073643,3,3,5,2,4,2,2,5
170073649,1,1,1,2,1,1,1,1
170073695,3,2,2,1,3,1,1,3
170073746,5,5,5,2,2,2,1,5
170073747,1,1,1,3,1,1,1,3
170073753,5,1,5,1,5,1,5,1
170073754,2,5,4,1,5,1,1,4
170073761,2,1,1,1,3,1,1,1
170073764,4,2,5,1,2,1,1,2
170073765,2,1,5,5,5,1,1,1
170073766,4,1,1,2,4,1,2,1
170073783,2,1,3,1,5,5,5,5
170073787,5,2,5,5,5,2,3,5
170073788,4,2,5,1,5,1,1,1
170073795,5,1,5,1,5,1,1,1
170073818,4,1,5,5,5,5,2,1
170073867,5,1,5,1,1,1,1,1
170073868,5,2,5,2,2,2,1,5
170073870,2,2,2,4,4,4,5,5
170073871,5,1,5,5,5,5,5,5
170073904,1,5,5,1,4,1,1,1
170073905,5,2,2,1,1,1,1,1
170073906,5,2,1,5,5,5,5,4
170073913,5,1,1,1,1,1,1,1
170073914,2,1,3,1,3,1,1,1
170073915,1,1,1,1,5,5,5,1
170073952,3,1,1,1,5,1,1,1
170074030,1,1,1,3,3,3,3,1
170074031,3,1,5,1,5,1,5,2
170074032,5,5,5,5,5,5,5,5
170074037,5,1,5,2,5,5,5,5
170074038,5,3,5,5,5,5,1,1
170074040,5,5,1,1,5,2,2,3
170074041,1,1,5,1,5,5,5,1
170074064,2,1,5,1,5,1,1,2
170074071,5,1,4,5,5,2,3,3
170074073,1,3,3,1,3,1,3,3
170074077,5,5,5,5,5,5,5,5
170074124,1,1,2,1,5,2,1,2
170074125,1,1,1,1,1,1,1,1
170074163,2,5,5,1,1,2,5,1
170074164,5,2,5,1,1,1,1,1
170074168,4,1,1,1,1,1,1,1
170074169,5,1,1,4,5,5,5,5
170074178,5,5,3,1,5,1,1,1
170074186,3,3,3,3,3,3,3,1
170074199,5,2,5,1,2,2,2,1
170074200,5,1,1,5,1,1,1,4
170074201,2,2,1,1,1,1,1,2
170074202,5,5,5,5,5,5,5,5
170074204,5,3,3,1,1,1,1,1
170074205,3,2,5,2,2,2,2,2
170074208,5,1,5,1,1,1,1,5
170074211,3,1,5,1,5,1,1,4
170074213,5,1,1,1,1,1,1,1
170074214,5,1,5,5,5,5,5,3
170074217,5,5,5,1,1,1,2,1
170074222,5,1,3,1,3,1,1,1
170074223,5,1,3,5,5,2,1,1
170074225,5,3,4,5,5,5,5,1
170074230,2,1,1,1,1,1,1,1
170074231,2,1,4,1,1,1,1,1
170074232,3,1,3,1,5,5,3,5
170074236,5,2,5,5,5,5,5,3
170074237,3,2,2,1,2,1,1,1
170074238,3,1,1,1,1,1,1,2
170074239,3,1,1,1,3,1,1,1
170074240,1,1,1,1,2,1,1,1
170074241,2,1,5,5,5,5,5,1
170074242,5,4,3,1,2,1,1,2
170074245,2,1,1,1,1,1,1,1
170074248,3,1,1,1,1,1,1,2
170074249,1,1,4,1,1,1,1,1
170074252,3,1,2,5,5,5,5,3
170074255,2,1,5,5,5,5,3,2
170074256,5,5,5,5,5,5,5,5
170074257,5,1,1,5,5,5,5,4
170074258,3,1,1,1,3,1,1,1
170074261,4,1,4,5,5,1,1,1
170074264,3,1,1,1,1,1,1,1
170074271,3,1,2,1,3,1,1,2
170074274,3,1,5,1,5,1,1,1
170074275,2,3,5,1,5,5,5,5
170074283,2,1,4,1,2,1,1,1
170074287,5,1,5,5,5,5,5,2
170074290,3,1,1,4,5,5,5,1
170074294,3,1,3,1,5,2,1,1
170074296,1,1,1,1,2,1,1,1
170074297,5,4,4,4,2,1,1,1
170074298,3,1,1,1,1,1,1,1
170074304,3,1,1,1,2,1,1,1
170074305,4,3,5,1,3,3,1,5
170074306,2,1,1,1,4,1,1,1
170074307,1,1,1,1,5,1,1,1
170074310,5,1,5,2,5,5,5,2
170074311,1,1,1,1,5,1,1,1
170074312,5,1,5,1,3,2,1,5
170074313,3,1,1,1,3,3,3,1
170074314,4,1,1,1,4,5,2,2
170074315,5,2,2,1,1,1,1,1
170074320,1,1,1,1,1,1,1,1
170074321,5,1,5,1,5,1,1,2
170074331,3,1,5,2,5,5,5,5
170074336,4,2,4,2,2,2,1,1
170074339,3,1,5,5,5,5,5,5
170074344,2,1,4,1,1,1,1,1
170074348,1,1,5,1,3,1,1,4
170074351,3,2,5,1,3,3,2,3
170074355,3,2,5,4,5,5,5,1
170074356,1,1,1,2,5,5,5,2
170074362,5,3,5,1,5,5,3,1
170074363,5,2,1,1,5,5,5,1
170074376,2,1,1,1,5,1,1,1
170074382,2,1,4,1,1,1,1,1
170074385,2,1,2,1,2,1,1,1
170074386,2,1,4,2,3,4,2,4
170074389,5,1,5,1,1,1,1,1
170074391,5,5,5,1,1,1,2,1
170074398,5,1,5,1,4,4,3,1
170074405,5,1,5,1,3,1,1,1
170074406,5,1,5,3,5,5,5,5
170074408,3,1,5,3,5,1,1,3
170074409,3,1,3,1,5,1,2,2
170074410,3,1,1,1,1,1,1,2
170074411,5,1,1,1,1,1,1,1
170074412,5,1,5,5,5,5,5,5
170074414,1,1,1,1,5,1,1,5
170074416,5,1,5,5,5,5,5,5
170074417,5,2,2,3,3,3,3,2
170074419,3,1,1,1,5,1,1,1
170074421,3,1,5,2,5,2,5,1
170074424,5,1,5,2,5,5,5,2
170074432,2,1,1,1,5,2,2,2
170074435,5,1,1,1,4,1,1,1
170074439,2,1,5,1,5,5,2,1
170074442,2,1,1,1,1,3,1,2
170074448,3,2,2,2,3,1,1,1
170074451,5,1,1,5,5,5,5,1
170074453,2,1,5,1,3,1,1,2
170074454,5,1,5,3,5,5,5,3
170074455,5,1,5,5,5,5,5,5
170074476,1,1,1,1,1,1,1,1
170074477,1,1,1,5,5,5,5,1
170074479,4,1,5,1,5,1,1,1
170074480,3,3,1,1,5,5,5,1
170074494,5,1,5,5,5,5,5,5
170074495,5,5,5,5,5,5,5,5
170074497,5,1,5,1,1,1,1,2
170074498,2,2,2,1,1,1,1,2
170074508,2,1,1,1,4,1,1,1
170074517,1,1,1,5,3,3,2,2
170074518,3,1,1,2,1,1,1,1
170074526,5,1,1,1,1,2,3,1
170074529,3,2,1,1,3,4,4,2
