D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
604070305,2.0,4.0,4.0,4.0,4.0,2.0
604070306,2.0,2.0,3.0,3.0,2.0,2.0
604070307,2.0,4.0,2.0,3.0,3.0,2.0
604070308,2.0,2.0,3.0,2.0,3.0,1.0
604070309,2.0,3.0,3.0,2.0,3.0,3.0
604070310,2.0,2.0,3.0,3.0,2.0,2.0
604070311,2.0,2.0,3.0,3.0,3.0,3.0
604070312,2.0,2.0,3.0,3.0,3.0,3.0
604070313,2.0,2.0,3.0,3.0,3.0,3.0
604070314,2.0,2.0,3.0,3.0,3.0,3.0
604070315,2.0,2.0,3.0,3.0,3.0,3.0
604070316,2.0,2.0,3.0,3.0,3.0,2.0
604070317,2.0,2.0,3.0,3.0,3.0,2.0
604070318,2.0,2.0,3.0,3.0,3.0,3.0
604070319,2.0,2.0,3.0,3.0,3.0,2.0
604070320,3.0,2.0,3.0,3.0,3.0,3.0
604070321,1.0,3.0,3.0,3.0,3.0,1.0
604070322,2.0,3.0,3.0,3.0,3.0,2.0
604070323,2.0,4.0,3.0,3.0,3.0,2.0
604070324,2.0,3.0,3.0,3.0,3.0,2.0
604070325,1.0,3.0,3.0,3.0,3.0,4.0
604070326,1.0,3.0,3.0,3.0,3.0,2.0
604070327,1.0,2.0,3.0,3.0,4.0,2.0
604070328,2.0,3.0,3.0,3.0,3.0,3.0
604070329,2.0,2.0,3.0,3.0,2.0,2.0
604070330,2.0,3.0,4.0,3.0,3.0,2.0
604070331,2.0,3.0,3.0,3.0,3.0,2.0
604070332,2.0,2.0,4.0,4.0,4.0,2.0
604070333,2.0,3.0,4.0,4.0,4.0,2.0
604070334,2.0,3.0,3.0,4.0,3.0,-1.0
604070335,2.0,3.0,4.0,4.0,3.0,2.0
604070336,3.0,2.0,3.0,4.0,4.0,3.0
604070337,2.0,3.0,3.0,4.0,4.0,-1.0
604070338,2.0,3.0,3.0,4.0,4.0,2.0
604070339,2.0,3.0,4.0,4.0,4.0,2.0
604070340,1.0,3.0,4.0,3.0,3.0,-1.0
604070341,2.0,3.0,2.0,2.0,2.0,4.0
604070342,2.0,4.0,3.0,3.0,3.0,2.0
604070343,2.0,2.0,2.0,3.0,3.0,2.0
604070344,2.0,3.0,3.0,-1.0,2.0,3.0
604070345,2.0,2.0,3.0,3.0,-1.0,2.0
604070346,1.0,2.0,3.0,3.0,3.0,3.0
604070347,2.0,2.0,3.0,3.0,3.0,2.0
604070348,1.0,3.0,4.0,4.0,4.0,3.0
604070349,1.0,3.0,3.0,2.0,3.0,1.0
604070350,1.0,2.0,3.0,3.0,4.0,3.0
604070351,1.0,2.0,3.0,3.0,3.0,3.0
604070352,3.0,2.0,2.0,3.0,3.0,2.0
604070353,3.0,3.0,3.0,3.0,3.0,3.0
604070354,2.0,2.0,3.0,3.0,3.0,2.0
604070355,1.0,3.0,3.0,3.0,3.0,3.0
604070356,2.0,3.0,3.0,3.0,2.0,2.0
604070357,2.0,4.0,3.0,4.0,3.0,2.0
604070358,2.0,3.0,3.0,4.0,3.0,2.0
604070359,2.0,4.0,3.0,4.0,3.0,2.0
604070360,3.0,3.0,3.0,3.0,3.0,2.0
604070361,2.0,3.0,3.0,3.0,3.0,2.0
604070362,1.0,3.0,3.0,3.0,3.0,3.0
604070363,1.0,2.0,3.0,3.0,3.0,2.0
604070364,2.0,2.0,1.0,2.0,1.0,2.0
604070365,1.0,4.0,4.0,4.0,4.0,1.0
604070366,2.0,3.0,4.0,3.0,4.0,4.0
604070367,1.0,3.0,4.0,4.0,4.0,2.0
604070368,1.0,2.0,3.0,3.0,3.0,2.0
604070369,1.0,2.0,3.0,3.0,3.0,1.0
604070370,1.0,3.0,2.0,3.0,3.0,2.0
604070371,1.0,4.0,2.0,1.0,4.0,1.0
604070372,2.0,3.0,2.0,3.0,2.0,2.0
604070373,1.0,2.0,3.0,4.0,4.0,3.0
604070374,1.0,2.0,4.0,3.0,2.0,1.0
604070375,1.0,3.0,3.0,3.0,3.0,2.0
604070376,2.0,4.0,4.0,4.0,4.0,2.0
604070377,1.0,3.0,2.0,3.0,3.0,1.0
604070378,1.0,3.0,4.0,3.0,3.0,3.0
604070379,2.0,3.0,3.0,3.0,3.0,2.0
604070380,1.0,2.0,3.0,3.0,3.0,1.0
604070381,1.0,3.0,3.0,3.0,3.0,1.0
604070382,2.0,2.0,3.0,3.0,3.0,3.0
