D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
300070147,3.0,3.0,3.0,3.0,4.0,4.0
300070148,-5.0,2.0,2.0,3.0,2.0,3.0
300070149,2.0,2.0,3.0,4.0,2.0,4.0
300070150,2.0,3.0,4.0,4.0,4.0,2.0
300070151,1.0,1.0,4.0,4.0,4.0,1.0
300070152,1.0,4.0,2.0,4.0,4.0,1.0
300070153,3.0,4.0,4.0,4.0,4.0,3.0
300070154,1.0,4.0,3.0,4.0,4.0,1.0
300070155,1.0,4.0,4.0,4.0,4.0,2.0
300070156,1.0,3.0,4.0,4.0,4.0,2.0
300070157,1.0,4.0,4.0,4.0,4.0,4.0
300070158,1.0,3.0,2.0,4.0,2.0,2.0
300070159,2.0,2.0,4.0,4.0,4.0,1.0
300070160,2.0,2.0,3.0,4.0,2.0,1.0
300070161,2.0,3.0,3.0,3.0,3.0,2.0
300070162,2.0,3.0,4.0,3.0,3.0,2.0
300070163,2.0,3.0,3.0,3.0,3.0,4.0
300070164,2.0,3.0,-1.0,-1.0,-1.0,3.0
300070165,2.0,2.0,4.0,4.0,3.0,3.0
300070166,2.0,1.0,3.0,3.0,4.0,3.0
300070167,3.0,3.0,3.0,4.0,3.0,3.0
300070168,3.0,2.0,4.0,3.0,3.0,3.0
300070169,3.0,2.0,3.0,4.0,3.0,2.0
300070170,3.0,2.0,4.0,4.0,3.0,2.0
300070171,2.0,1.0,4.0,3.0,3.0,1.0
300070172,2.0,1.0,3.0,4.0,3.0,1.0
300070173,3.0,2.0,4.0,3.0,3.0,1.0
300070174,3.0,3.0,4.0,4.0,4.0,2.0
300070175,1.0,1.0,4.0,3.0,4.0,1.0
300070176,1.0,2.0,4.0,3.0,4.0,2.0
300070177,2.0,1.0,4.0,3.0,3.0,1.0
300070178,2.0,2.0,4.0,4.0,3.0,1.0
300070179,2.0,4.0,3.0,4.0,3.0,3.0
300070180,1.0,1.0,4.0,3.0,4.0,1.0
300070181,2.0,2.0,3.0,4.0,2.0,1.0
300070182,2.0,3.0,3.0,4.0,3.0,3.0
300070183,2.0,3.0,3.0,4.0,3.0,2.0
300070184,2.0,2.0,3.0,2.0,3.0,2.0
300070185,2.0,3.0,4.0,4.0,4.0,3.0
300070186,2.0,3.0,3.0,4.0,3.0,3.0
300070187,2.0,3.0,3.0,4.0,3.0,2.0
300070188,2.0,3.0,3.0,4.0,4.0,2.0
300070189,2.0,3.0,4.0,4.0,4.0,3.0
300070190,2.0,3.0,3.0,4.0,3.0,2.0
300070191,2.0,3.0,2.0,3.0,2.0,2.0
300070192,1.0,3.0,3.0,3.0,3.0,1.0
300070193,2.0,2.0,2.0,3.0,2.0,2.0
300070194,-5.0,3.0,-1.0,3.0,3.0,2.0
300070195,2.0,3.0,-1.0,3.0,-1.0,2.0
300070196,1.0,3.0,3.0,3.0,3.0,2.0
300070197,1.0,3.0,3.0,3.0,3.0,2.0
300070198,1.0,3.0,3.0,3.0,2.0,2.0
300070199,2.0,2.0,3.0,4.0,3.0,2.0
300070200,2.0,2.0,3.0,4.0,3.0,2.0
300070201,2.0,3.0,3.0,3.0,3.0,2.0
300070202,1.0,2.0,4.0,4.0,4.0,1.0
300070203,3.0,3.0,3.0,3.0,3.0,1.0
300070204,2.0,1.0,3.0,3.0,3.0,3.0
300070205,1.0,3.0,3.0,4.0,3.0,2.0
300070206,1.0,1.0,4.0,4.0,1.0,1.0
300070207,2.0,2.0,1.0,4.0,4.0,1.0
300070208,1.0,4.0,4.0,4.0,4.0,2.0
300070209,1.0,3.0,3.0,4.0,4.0,1.0
300070210,2.0,4.0,4.0,4.0,2.0,2.0
300070211,1.0,3.0,3.0,2.0,3.0,2.0
300070212,2.0,4.0,4.0,4.0,3.0,2.0
300070213,1.0,3.0,3.0,4.0,4.0,1.0
300070214,1.0,4.0,4.0,4.0,4.0,1.0
300070215,1.0,2.0,3.0,3.0,2.0,1.0
300070216,3.0,2.0,4.0,4.0,4.0,1.0
300070217,3.0,4.0,4.0,4.0,4.0,3.0
300070218,2.0,4.0,4.0,3.0,2.0,3.0
300070219,3.0,3.0,3.0,3.0,3.0,2.0
300070220,2.0,2.0,3.0,4.0,3.0,2.0
300070221,1.0,4.0,4.0,4.0,4.0,2.0
300070222,1.0,2.0,2.0,2.0,3.0,2.0
300070223,2.0,2.0,3.0,4.0,2.0,2.0
300070224,2.0,1.0,3.0,3.0,3.0,2.0
300070225,1.0,2.0,3.0,4.0,4.0,2.0
300070226,1.0,4.0,4.0,4.0,4.0,1.0
300070227,1.0,4.0,4.0,4.0,4.0,3.0
300070228,1.0,3.0,3.0,3.0,3.0,2.0
300070229,2.0,2.0,3.0,3.0,3.0,2.0
300070230,1.0,3.0,2.0,-1.0,2.0,1.0
300070231,1.0,1.0,3.0,4.0,3.0,1.0
300070232,1.0,2.0,3.0,4.0,4.0,3.0
300070233,1.0,4.0,3.0,3.0,3.0,2.0
300070234,1.0,3.0,3.0,3.0,3.0,3.0
300070235,1.0,3.0,2.0,3.0,1.0,1.0
300070236,2.0,2.0,3.0,3.0,3.0,2.0
300070237,1.0,2.0,3.0,3.0,2.0,3.0
300070238,1.0,1.0,4.0,4.0,4.0,2.0
300070239,1.0,3.0,4.0,4.0,4.0,2.0
300070240,1.0,4.0,4.0,4.0,4.0,2.0
300070241,2.0,2.0,3.0,4.0,3.0,2.0
300070242,2.0,3.0,3.0,4.0,4.0,2.0
300070243,2.0,3.0,2.0,2.0,2.0,1.0
300070244,3.0,4.0,3.0,4.0,3.0,3.0
300070245,2.0,2.0,2.0,4.0,2.0,4.0
300070246,2.0,3.0,3.0,4.0,3.0,2.0
300070247,2.0,3.0,3.0,4.0,2.0,2.0
300070248,2.0,3.0,2.0,3.0,3.0,2.0
300070249,2.0,2.0,3.0,4.0,3.0,1.0
300070250,2.0,2.0,2.0,3.0,2.0,1.0
300070251,2.0,4.0,2.0,4.0,3.0,3.0
300070252,2.0,4.0,2.0,4.0,3.0,1.0
300070253,2.0,4.0,4.0,4.0,4.0,1.0
300070254,1.0,4.0,2.0,4.0,4.0,1.0
300070255,2.0,3.0,4.0,4.0,4.0,2.0
300070256,1.0,2.0,2.0,4.0,2.0,2.0
300070257,2.0,3.0,3.0,4.0,3.0,2.0
300070258,1.0,2.0,2.0,4.0,3.0,3.0
300070259,1.0,3.0,2.0,4.0,-1.0,2.0
300070260,2.0,3.0,3.0,4.0,4.0,2.0
300070261,2.0,3.0,3.0,3.0,3.0,2.0
300070262,2.0,3.0,3.0,4.0,3.0,2.0
300070263,3.0,3.0,3.0,3.0,3.0,3.0
300070264,1.0,1.0,3.0,2.0,3.0,2.0
300070265,2.0,3.0,4.0,3.0,3.0,2.0
300070266,2.0,3.0,4.0,3.0,4.0,2.0
300070267,1.0,2.0,3.0,4.0,4.0,3.0
300070268,2.0,3.0,4.0,3.0,3.0,2.0
300070269,1.0,3.0,4.0,4.0,4.0,2.0
300070270,2.0,3.0,3.0,3.0,4.0,3.0
300070271,2.0,3.0,2.0,2.0,2.0,2.0
300070272,2.0,3.0,3.0,4.0,3.0,2.0
300070273,2.0,2.0,2.0,4.0,2.0,2.0
300070274,2.0,4.0,4.0,4.0,4.0,1.0
300070275,3.0,2.0,4.0,3.0,3.0,3.0
300070276,2.0,2.0,4.0,4.0,4.0,3.0
300070277,1.0,2.0,3.0,3.0,3.0,1.0
300070278,2.0,2.0,4.0,4.0,3.0,2.0
300070279,2.0,2.0,3.0,4.0,3.0,2.0
300070280,2.0,2.0,3.0,4.0,3.0,3.0
300070281,2.0,3.0,4.0,4.0,4.0,2.0
300070282,2.0,4.0,4.0,4.0,4.0,2.0
300070283,2.0,3.0,3.0,3.0,3.0,3.0
300070284,2.0,-1.0,3.0,4.0,3.0,2.0
300070285,2.0,2.0,2.0,3.0,2.0,2.0
300070286,2.0,2.0,4.0,4.0,4.0,2.0
300070287,1.0,3.0,3.0,3.0,3.0,1.0
300070288,2.0,4.0,4.0,4.0,4.0,2.0
300070289,2.0,4.0,4.0,4.0,4.0,2.0
300070290,2.0,3.0,3.0,3.0,3.0,2.0
300070291,2.0,3.0,3.0,4.0,2.0,2.0
300070292,2.0,3.0,3.0,4.0,3.0,2.0
300070293,3.0,2.0,3.0,3.0,3.0,2.0
300070294,2.0,3.0,3.0,3.0,4.0,2.0
300070295,2.0,4.0,3.0,3.0,3.0,3.0
300070296,2.0,2.0,3.0,3.0,3.0,4.0
300070297,2.0,3.0,3.0,4.0,3.0,3.0
300070298,2.0,3.0,3.0,4.0,3.0,3.0
300070299,2.0,4.0,3.0,3.0,3.0,3.0
300070300,2.0,3.0,3.0,4.0,4.0,3.0
300070301,1.0,2.0,2.0,3.0,-1.0,-1.0
300070302,1.0,3.0,3.0,4.0,4.0,3.0
300070303,2.0,2.0,2.0,4.0,3.0,2.0
