D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
170071481,3,3,3,3,3
170071484,3,3,3,3,3
170071491,2,2,2,3,1
170071494,3,2,3,2,2
170071495,3,3,4,4,3
170071496,3,3,3,3,3
170071497,2,2,2,2,2
170071504,3,3,2,3,2
170071505,4,4,4,4,4
170071506,3,3,3,2,2
170071513,3,3,3,3,3
170071514,4,4,4,4,4
170071515,4,4,4,4,4
170071516,3,2,2,3,3
170071517,2,2,3,3,2
170071525,4,4,4,4,4
170071527,3,3,2,2,3
170071528,3,2,3,2,3
170071530,3,3,3,3,3
170071532,2,2,3,2,3
170071533,4,4,4,4,4
170071534,3,3,4,3,2
170071537,4,3,4,4,2
170071541,3,3,3,3,2
170071543,4,4,4,3,3
170071547,3,3,3,3,3
170071552,4,3,4,3,3
170071556,4,4,1,2,2
170071558,4,3,3,3,3
170071559,3,3,2,3,3
170071566,4,4,4,3,3
170071573,4,3,3,3,3
170071586,2,2,2,3,3
170071589,3,3,3,3,2
170071594,4,3,4,4,3
170071602,3,3,3,3,2
170071605,4,4,3,3,3
170071608,3,4,4,4,3
170071612,2,2,4,2,2
170071621,2,2,2,2,2
170071622,3,2,2,2,2
170071623,3,3,2,3,2
170071624,2,2,2,2,2
170071626,3,3,3,3,3
170071629,4,4,4,4,4
170071634,4,4,4,4,4
170071637,3,2,4,3,3
170071638,4,3,3,3,3
170071639,2,2,2,2,2
170071642,4,4,4,4,2
170071643,4,2,3,2,2
170071727,3,3,3,2,3
170071728,4,4,4,4,4
170071729,4,4,4,4,4
170071730,4,2,4,3,3
170071735,3,2,3,2,2
170071739,4,4,4,4,4
170071748,2,2,2,4,2
170071751,2,2,2,2,2
170071752,2,3,2,2,1
170071755,3,2,3,2,2
170071759,4,4,3,3,2
170071762,4,4,4,3,3
170071765,4,2,2,2,3
170071768,3,2,3,2,2
170071773,3,3,3,2,2
170071776,2,1,2,3,3
170071780,4,4,4,4,4
170071839,3,3,3,3,3
170071849,3,2,2,2,2
170071850,3,2,2,3,3
170071852,4,2,4,3,4
170071853,4,3,3,3,3
170071859,3,2,3,3,2
170071861,4,4,4,4,2
170071862,4,4,2,2,1
170071864,4,4,4,4,2
170071866,4,3,4,3,4
170071868,4,4,4,4,2
170071869,3,2,2,3,2
