D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
484070306,3.0,3.0,4.0,4.0,4.0,4.0,4.0
484070307,3.0,2.0,4.0,4.0,3.0,4.0,4.0
484070308,3.0,3.0,4.0,3.0,3.0,3.0,4.0
484070309,3.0,2.0,4.0,3.0,2.0,3.0,3.0
484070310,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070311,1.0,1.0,3.0,3.0,1.0,2.0,1.0
484070312,1.0,1.0,2.0,2.0,2.0,2.0,2.0
484070313,1.0,1.0,4.0,3.0,2.0,1.0,3.0
484070314,3.0,3.0,4.0,4.0,4.0,4.0,3.0
484070315,2.0,1.0,4.0,4.0,2.0,4.0,4.0
484070316,2.0,2.0,4.0,3.0,2.0,1.0,3.0
484070317,1.0,1.0,3.0,4.0,1.0,1.0,2.0
484070318,3.0,2.0,3.0,4.0,3.0,3.0,3.0
484070319,3.0,3.0,4.0,4.0,4.0,4.0,4.0
484070320,3.0,3.0,4.0,4.0,4.0,4.0,4.0
484070321,2.0,1.0,3.0,3.0,3.0,2.0,3.0
484070322,2.0,1.0,4.0,4.0,1.0,2.0,3.0
484070323,1.0,2.0,4.0,4.0,3.0,3.0,4.0
484070324,2.0,2.0,2.0,2.0,2.0,2.0,2.0
484070325,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484070326,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484070327,2.0,1.0,2.0,3.0,3.0,4.0,4.0
484070328,2.0,2.0,2.0,4.0,4.0,4.0,4.0
484070329,3.0,4.0,4.0,4.0,4.0,4.0,4.0
484070330,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484070331,2.0,2.0,3.0,4.0,4.0,3.0,3.0
484070332,2.0,3.0,3.0,3.0,4.0,4.0,4.0
484070333,4.0,2.0,2.0,4.0,4.0,2.0,2.0
484070334,4.0,1.0,3.0,4.0,4.0,1.0,4.0
484070335,2.0,1.0,4.0,4.0,4.0,2.0,4.0
484070336,3.0,1.0,4.0,4.0,4.0,3.0,4.0
484070337,1.0,1.0,3.0,3.0,1.0,3.0,2.0
484070338,1.0,1.0,1.0,4.0,1.0,1.0,2.0
484070339,2.0,1.0,2.0,3.0,1.0,1.0,2.0
484070340,1.0,1.0,1.0,2.0,1.0,1.0,1.0
484070341,3.0,3.0,4.0,4.0,3.0,3.0,3.0
484070342,1.0,3.0,4.0,2.0,4.0,2.0,2.0
484070343,2.0,2.0,3.0,3.0,4.0,4.0,4.0
484070344,3.0,1.0,3.0,1.0,1.0,1.0,1.0
484070345,1.0,3.0,3.0,3.0,1.0,2.0,2.0
484070346,2.0,2.0,1.0,4.0,1.0,4.0,4.0
