D_INTERVIEW,Q165,Q166,Q167,Q168
840072144,1,1,1,1
840072145,1,1,1,1
840072146,1,1,1,1
840072147,1,1,2,2
840072148,1,1,1,1
840072149,1,1,1,1
840072150,1,2,2,1
840072151,1,2,2,1
840072152,1,1,1,1
840072153,2,2,2,2
840072154,1,1,1,1
840072155,1,1,1,1
840072156,2,2,2,2
840072157,1,2,2,2
840072158,1,1,1,1
840072159,1,1,2,2
840072160,1,1,1,1
840072161,1,1,1,2
840072162,1,1,1,1
840072163,1,1,1,1
840072164,1,1,1,1
840072165,1,1,1,1
840072166,2,2,2,2
840072167,1,1,2,2
840072168,1,1,1,1
840072169,2,2,2,2
840072170,2,2,2,2
840072171,2,2,2,2
840072172,1,1,1,1
840072173,1,1,-2,-2
840072174,1,1,1,1
840072175,1,1,1,1
840072176,1,1,1,1
840072177,1,2,1,1
840072178,1,1,1,1
840072179,2,1,2,2
840072180,2,1,2,2
840072181,1,1,1,1
840072182,1,1,1,1
840072183,1,1,1,1
840072184,1,1,1,1
840072185,1,2,1,2
840072186,1,2,1,1
840072187,1,1,1,1
840072188,1,1,2,2
840072189,1,1,1,1
840072190,1,1,1,1
840072191,1,1,1,1
840072192,1,1,1,1
840072193,1,1,1,1
840072194,1,1,1,1
840072195,1,1,1,1
840072196,1,2,2,2
840072197,1,1,1,1
840072198,1,1,1,1
840072199,1,2,2,2
840072200,1,2,1,1
840072201,1,1,1,1
840072202,2,2,2,2
840072203,2,2,2,2
840072204,1,1,1,1
840072205,1,2,1,2
840072206,1,1,1,1
840072207,1,1,1,1
840072208,1,1,2,1
840072209,2,1,2,2
840072210,1,1,2,2
840072211,1,1,1,1
840072212,2,1,2,2
840072213,1,1,1,1
840072214,1,1,1,1
840072215,1,1,1,1
840072216,1,1,1,1
840072217,1,1,2,1
840072218,1,2,2,1
840072219,1,1,2,1
840072220,2,2,2,2
840072221,2,1,2,2
840072222,1,1,1,2
840072223,1,1,1,1
840072224,1,1,1,1
840072225,1,1,1,1
840072226,1,1,1,1
840072227,1,1,1,1
840072228,2,2,2,2
840072229,1,-2,-2,-2
840072230,2,2,2,2
840072231,1,1,1,1
840072232,1,1,1,1
840072233,1,1,1,1
840072234,1,2,2,2
840072235,1,1,2,1
840072236,2,1,2,2
840072237,1,2,1,1
840072238,1,1,2,1
840072239,1,1,2,2
840072240,2,2,2,2
840072241,1,1,-2,-2
840072242,2,2,2,2
840072243,1,1,1,1
840072244,1,1,1,1
840072245,1,1,1,1
840072246,1,1,1,1
840072247,1,2,2,2
840072248,1,1,2,2
840072249,2,2,2,2
840072250,2,2,2,2
840072251,1,1,1,1
840072252,1,1,1,1
840072253,1,1,1,2
840072254,1,1,1,1
840072255,2,2,2,2
840072256,1,1,1,1
840072257,1,1,1,1
840072258,2,2,2,2
840072259,2,1,2,2
840072260,1,1,2,2
840072261,1,1,1,1
840072262,1,1,2,1
840072263,1,1,1,1
840072264,1,1,1,1
840072265,2,2,2,2
840072266,1,2,1,1
840072267,1,1,1,1
840072268,1,2,1,1
840072269,2,2,2,2
840072270,1,2,1,1
840072271,1,1,1,1
840072272,1,1,1,1
840072273,1,2,1,2
840072274,2,1,2,2
840072275,2,2,2,2
840072276,2,2,2,2
840072277,1,1,1,1
840072278,1,1,1,1
840072279,1,2,1,1
840072280,1,2,1,1
840072281,1,-2,-2,1
840072282,2,2,2,2
840072283,-2,1,-2,-2
840072284,1,1,1,1
840072285,2,2,2,2
840072286,1,1,2,2
840072287,2,1,2,2
840072288,1,1,2,1
840072289,1,1,1,1
840072290,2,2,2,2
840072291,2,2,2,2
840072292,1,2,2,1
840072293,1,2,1,1
840072294,1,1,1,1
840072295,2,2,2,2
840072296,1,2,1,1
840072297,2,2,2,2
840072298,1,2,2,2
840072299,1,2,1,2
840072300,1,2,1,1
840072301,1,2,1,2
840072302,1,1,1,1
840072303,1,1,1,1
840072304,1,1,1,1
840072305,1,1,1,1
840072306,1,1,1,1
840072307,1,1,1,1
840072308,1,2,2,2
840072309,2,2,2,2
840072310,1,1,1,1
840072311,1,1,1,1
840072312,1,2,2,2
840072313,1,1,2,2
840072314,1,2,1,1
840072315,1,1,1,1
840072316,1,1,2,2
840072317,1,1,1,1
840072318,1,1,1,1
840072319,2,2,2,2
840072320,1,2,2,2
840072321,1,1,1,1
840072322,1,1,2,2
840072323,1,1,1,1
840072324,2,2,2,2
840072325,1,1,1,2
840072326,1,1,2,1
840072327,1,2,2,2
840072328,2,2,2,2
840072329,2,2,2,2
840072330,1,1,1,1
840072331,1,2,2,2
840072332,1,1,1,1
840072333,1,1,1,1
840072334,2,2,2,2
840072335,1,1,2,2
840072336,1,1,1,1
840072337,1,1,1,1
840072338,2,2,2,2
840072339,1,1,1,1
840072340,1,2,1,2
840072341,1,1,1,1
840072342,1,1,1,1
840072343,1,1,-2,1
840072344,1,1,1,1
840072345,2,2,2,2
840072346,1,2,1,-1
840072347,2,2,2,2
840072348,1,1,2,1
840072349,1,1,1,1
840072350,1,1,2,2
840072351,1,1,1,1
840072352,1,1,1,1
840072353,2,2,2,2
840072354,2,2,2,2
840072355,1,1,1,2
840072356,2,2,2,2
840072357,1,1,1,1
840072358,1,-2,-2,1
840072359,1,1,1,1
840072360,1,1,2,1
840072361,1,1,1,1
840072362,2,2,2,2
840072363,2,2,2,2
840072364,1,1,1,1
840072365,1,1,1,1
840072366,1,1,1,1
840072367,1,1,1,1
840072368,1,1,1,1
840072369,2,2,2,2
840072370,1,2,1,1
840072371,1,1,1,1
840072372,1,1,2,2
840072373,1,1,1,1
840072374,1,1,1,1
840072375,1,1,2,1
840072376,2,2,2,2
840072377,1,1,1,1
840072378,1,1,1,2
840072379,1,1,2,2
840072380,1,1,2,2
840072381,1,2,1,1
840072382,2,2,2,2
840072383,1,1,2,2
840072384,2,2,2,2
840072385,1,1,1,1
840072386,1,1,1,1
840072387,1,1,2,2
840072388,1,1,1,1
840072389,2,2,2,2
840072390,2,2,2,2
840072391,1,1,-2,1
840072392,2,2,2,2
840072393,1,1,1,1
840072394,1,1,2,2
840072395,2,2,2,2
840072396,2,2,2,2
840072397,1,2,2,2
840072398,2,2,2,2
840072399,2,1,1,1
840072400,2,2,2,2
840072401,1,1,1,1
840072402,1,1,1,2
840072403,1,1,1,1
840072404,1,1,1,1
840072405,2,1,2,2
840072406,1,1,2,1
840072407,2,2,2,2
840072408,2,2,1,1
840072409,2,2,2,2
840072410,1,1,1,1
840072411,-2,1,-2,-2
840072412,1,2,2,1
840072413,1,1,1,1
840072414,1,1,1,1
840072415,1,1,2,2
840072416,2,2,2,2
840072417,1,2,2,1
840072418,2,2,2,2
840072419,1,1,1,1
840072420,2,2,1,2
840072421,1,1,1,1
840072422,1,2,2,2
840072423,2,2,2,2
840072424,2,2,2,2
840072425,1,1,1,1
840072426,1,1,1,1
840072427,2,2,2,2
840072428,1,1,1,1
840072429,1,1,1,1
840072430,2,2,2,2
840072431,1,1,1,1
840072432,1,2,1,1
840072433,1,1,1,1
840072434,1,1,1,1
840072435,2,2,2,1
840072436,1,2,2,2
840072437,2,2,2,2
840072438,2,1,2,2
840072439,1,1,1,1
840072440,1,1,1,1
840072441,1,1,1,1
840072442,2,2,2,2
840072443,1,1,1,1
840072444,1,1,1,1
840072445,2,2,2,2
840072446,1,2,1,2
840072447,1,1,2,2
840072448,1,1,1,1
840072449,1,2,1,1
840072450,1,1,1,1
840072451,1,1,1,1
840072452,1,1,2,2
840072453,1,2,2,2
840072454,1,1,1,1
840072455,1,1,1,1
840072456,2,2,2,2
840072457,1,1,2,1
840072458,1,2,2,2
840072459,2,2,2,2
840072460,1,1,1,2
840072461,1,1,1,1
840072462,2,2,2,2
840072463,1,1,1,1
840072464,2,1,2,2
840072465,1,1,1,2
840072466,2,1,2,2
840072467,1,1,1,1
840072468,1,1,1,1
840072469,1,1,2,2
840072470,1,1,1,1
840072471,1,2,2,1
840072472,1,1,1,1
840072473,1,2,2,2
840072474,2,2,2,2
840072475,1,-2,-2,-2
840072476,2,2,2,2
840072477,-2,-2,-2,-2
840072478,2,2,2,2
840072479,1,1,1,1
840072480,2,-1,-1,-1
840072481,1,1,1,1
840072482,1,1,1,1
840072483,1,1,2,1
840072484,1,1,1,1
840072485,1,1,1,1
840072486,2,2,2,2
840072487,1,1,1,1
840072488,1,2,1,1
840072489,1,2,2,2
840072490,2,2,2,2
840072491,1,2,2,2
840072492,1,1,1,1
840072493,1,1,1,1
840072494,1,2,1,1
840072495,1,1,1,1
840072496,1,1,1,1
840072497,1,1,1,1
840072498,2,1,2,2
840072499,2,2,2,2
840072500,1,1,1,1
840072501,2,2,2,2
840072502,1,-2,-2,-2
840072503,1,1,1,1
840072504,2,1,2,2
840072505,2,2,2,2
840072506,1,1,1,1
840072507,1,2,1,1
840072508,1,1,1,1
840072509,1,1,1,1
840072510,1,1,1,1
840072511,1,1,1,1
840072512,1,-2,-2,-2
840072513,-2,2,2,2
840072514,1,2,1,2
840072515,1,1,1,1
840072516,2,1,2,2
840072517,2,2,2,2
840072518,-2,-2,-2,-2
840072519,1,1,2,2
840072520,2,2,2,2
840072521,2,2,2,2
840072522,1,2,2,2
840072523,2,1,2,2
840072524,1,1,1,1
840072525,1,2,2,2
840072526,2,1,2,2
840072527,2,2,2,2
840072528,2,2,2,2
840072529,1,1,2,1
840072530,2,2,2,2
840072531,1,1,1,1
840072532,1,1,1,1
840072533,1,1,1,1
840072534,1,1,2,1
840072535,2,2,2,2
840072536,2,2,2,2
840072537,1,1,1,1
840072538,1,1,1,2
840072539,2,2,2,2
840072540,1,1,1,1
840072541,2,1,2,2
840072542,1,1,1,1
840072543,1,2,2,2
840072544,2,2,2,-2
840072545,2,2,2,2
840072546,2,2,2,2
840072547,1,1,1,1
840072548,1,1,1,1
840072549,1,1,1,1
840072550,1,2,1,1
840072551,1,1,1,2
840072552,1,1,2,1
840072553,2,2,2,2
840072554,1,1,1,1
840072555,1,1,2,1
840072556,1,1,2,2
840072557,1,2,2,2
840072558,2,2,2,2
840072559,1,1,1,1
840072560,2,2,2,2
840072561,1,1,1,1
840072562,1,2,-2,2
840072563,1,1,1,1
840072564,1,1,2,1
840072565,2,2,2,2
840072566,2,2,2,2
840072567,1,1,2,1
840072568,2,2,2,2
840072569,1,1,1,1
840072570,1,1,1,1
840072571,2,2,2,2
840072572,1,1,1,1
840072573,1,1,1,1
840072574,1,1,1,1
840072575,1,2,1,1
840072576,2,2,2,2
840072577,1,2,2,2
840072578,1,1,1,1
840072579,2,2,2,2
840072580,1,1,1,1
840072581,1,2,2,2
840072582,1,2,2,2
840072583,2,2,2,2
840072584,2,2,2,2
840072585,1,1,1,1
840072586,1,1,1,1
840072587,1,1,1,1
840072588,1,1,1,1
840072589,1,1,1,1
840072590,1,2,2,2
840072591,1,1,2,2
840072592,2,2,2,2
840072593,1,1,1,2
840072594,1,1,1,1
840072595,1,1,1,1
840072596,2,1,2,2
840072597,1,1,1,1
840072598,1,1,2,1
840072599,1,1,1,2
840072600,2,2,2,2
840072601,1,1,1,1
840072602,1,1,1,1
840072603,1,1,1,1
840072604,1,1,1,1
840072605,1,1,2,1
840072606,1,1,1,1
840072607,1,1,2,2
840072608,2,2,2,2
840072609,1,1,1,1
840072610,1,2,1,1
840072611,-2,-2,-2,1
840072612,2,2,2,2
840072613,1,1,1,1
840072614,1,1,1,1
840072615,1,1,1,2
840072616,1,1,2,1
840072617,1,2,1,1
840072618,2,1,2,2
840072619,1,1,1,1
840072620,1,1,1,1
840072621,1,1,1,1
840072622,1,2,2,2
840072623,1,1,1,1
840072624,1,1,1,1
840072625,2,2,2,2
840072626,2,1,1,1
840072627,1,1,1,1
840072628,1,1,1,1
840072629,1,1,1,1
840072630,1,1,1,1
840072631,1,1,1,1
840072632,1,1,1,1
840072633,1,1,1,1
840072634,1,1,1,1
840072635,2,2,2,2
840072636,1,1,1,1
840072637,1,1,1,1
840072638,1,1,1,1
840072639,1,1,1,1
840072640,1,2,2,2
840072641,1,2,1,1
840072642,1,1,1,1
840072643,1,1,1,1
840072644,1,1,1,1
840072645,1,2,1,1
840072646,1,1,1,1
840072647,1,1,1,1
840072648,1,2,1,1
840072649,1,1,2,1
840072650,2,2,2,2
840072651,1,2,1,1
840072652,1,1,1,1
840072653,1,1,1,1
840072654,1,1,1,1
840072655,1,1,1,1
840072656,1,1,2,2
840072657,1,1,1,1
840072658,2,2,2,2
840072659,1,1,1,1
840072660,1,1,1,1
840072661,1,2,1,1
840072662,1,1,1,2
840072663,1,1,1,1
840072664,1,1,1,1
840072665,1,1,1,1
840072666,1,1,1,1
840072667,1,2,1,2
840072668,1,1,1,1
840072669,1,1,2,1
840072670,1,1,1,1
840072671,1,1,1,2
840072672,1,1,1,1
840072673,1,1,1,1
840072674,1,2,1,1
840072675,1,1,1,1
840072676,1,1,1,1
840072677,1,1,1,2
840072678,2,2,2,2
840072679,2,2,2,2
840072680,1,2,1,2
840072681,1,1,1,1
840072682,1,2,2,2
840072683,1,1,1,1
840072684,1,1,1,1
840072685,1,1,1,1
840072686,1,1,2,2
840072687,1,1,1,1
840072688,1,1,1,1
840072689,1,2,2,2
840072690,1,1,1,1
840072691,1,1,1,1
840072692,2,2,2,2
840072693,1,2,2,1
840072694,1,1,1,1
840072695,1,2,1,1
840072696,1,1,1,1
840072697,1,1,1,1
840072698,2,2,2,2
840072699,1,1,1,1
840072700,2,2,2,2
840072701,1,1,1,1
840072702,2,2,2,2
840072703,1,1,2,1
840072704,1,2,1,1
840072705,1,1,1,1
840072706,1,2,1,1
840072707,1,1,1,1
840072708,1,-2,1,1
840072709,1,1,1,1
840072710,1,2,2,2
840072711,1,2,2,2
840072712,1,1,1,1
840072713,1,1,1,1
840072714,1,2,1,1
840072715,1,1,1,2
840072716,2,2,2,2
840072717,1,1,1,1
840072718,1,2,1,1
840072719,1,-2,-2,2
840072720,1,2,1,1
840072721,1,1,1,1
840072722,1,1,1,1
840072723,1,1,1,1
840072724,1,1,1,1
840072725,1,1,1,1
840072726,1,1,1,1
840072727,2,2,2,2
840072728,1,1,2,2
840072729,1,1,1,1
840072730,1,1,1,1
840072731,1,1,1,1
840072732,1,1,1,1
840072733,1,1,1,1
840072734,1,1,1,1
840072735,1,1,1,1
840072736,1,1,1,1
840072737,1,1,1,1
840072738,1,1,1,2
840072739,1,1,1,2
840072740,1,1,1,1
840072741,1,1,2,2
840072742,1,1,1,1
840072743,1,1,1,1
840072744,1,1,1,1
840072745,1,1,1,1
840072746,1,1,1,1
840072747,1,1,1,1
840072748,1,2,1,2
840072749,1,1,1,1
840072750,1,1,1,1
840072751,1,1,1,1
840072752,1,1,1,1
840072753,1,1,1,1
840072754,1,1,1,1
840072755,2,2,2,2
840072756,1,1,1,1
840072757,1,2,1,1
840072758,2,2,2,2
840072759,2,2,2,2
840072760,1,1,1,1
840072761,1,1,1,1
840072762,1,2,2,2
840072763,1,1,1,1
840072764,1,1,1,1
840072765,1,1,1,1
840072766,1,1,1,1
840072767,1,1,1,1
840072768,1,1,1,1
840072769,1,1,1,1
840072770,1,1,1,1
840072771,1,1,1,1
840072772,1,1,1,1
840072773,1,2,1,1
840072774,1,1,1,1
840072775,1,1,1,1
840072776,1,1,1,1
840072777,1,1,1,1
840072778,1,1,1,1
840072779,1,2,2,2
840072780,1,1,1,1
840072781,1,1,2,1
840072782,2,2,2,2
840072783,1,1,1,1
840072784,2,2,2,2
840072785,1,1,1,1
840072786,1,1,1,1
840072787,1,1,1,1
840072788,1,1,1,1
840072789,1,1,1,1
840072790,1,1,1,1
840072791,1,1,1,1
840072792,1,1,1,1
840072793,1,1,1,2
840072794,1,1,1,1
840072795,1,1,1,1
840072796,1,1,1,1
840072797,1,1,1,1
840072798,1,1,1,1
840072799,1,1,2,1
840072800,1,1,1,1
840072801,1,1,1,1
840072802,2,2,1,2
840072803,1,1,1,1
840072804,1,1,1,1
840072805,2,1,2,2
840072806,1,1,1,1
840072807,2,2,2,2
840072808,1,2,2,2
840072809,1,1,1,1
840072810,1,1,1,1
840072811,1,1,1,1
840072812,1,1,1,1
840072813,1,-2,-2,1
840072814,1,1,1,1
840072815,1,2,1,1
840072816,1,1,1,1
840072817,2,2,2,2
840072818,1,1,1,2
840072819,1,1,1,2
840072820,1,1,1,1
840072821,2,2,2,2
840072822,2,2,2,2
840072823,2,2,2,2
840072824,1,1,1,1
840072825,1,1,1,1
840072826,2,2,2,2
840072827,2,2,2,2
840072828,1,2,1,1
840072829,2,1,2,2
840072830,1,1,2,2
840072831,1,1,1,1
840072832,1,1,1,1
840072833,1,1,1,1
840072834,1,1,1,1
840072835,2,2,2,2
840072836,1,2,2,1
840072837,2,2,2,2
840072838,2,2,2,2
840072839,1,1,1,1
840072840,1,1,1,1
840072841,1,1,1,1
840072842,1,1,1,1
840072843,1,1,1,1
840072844,1,1,1,1
840072845,1,1,1,1
840072846,2,2,2,2
840072847,1,1,2,2
840072848,2,1,2,2
840072849,1,1,1,1
840072850,1,1,2,1
840072851,1,1,1,1
840072852,1,1,1,1
840072853,1,1,2,2
840072854,1,1,1,1
840072855,2,2,2,2
840072856,1,1,1,1
840072857,1,2,2,2
840072858,1,1,1,2
840072859,2,2,2,2
840072860,2,2,2,2
840072861,1,1,2,1
840072862,1,1,1,1
840072863,1,1,1,1
840072864,1,1,1,1
840072865,1,1,2,1
840072866,1,1,1,1
840072867,1,1,1,1
840072868,-2,-2,2,1
840072869,1,1,2,1
840072870,1,-2,-2,-2
840072871,1,1,2,2
840072872,1,1,1,2
840072873,1,1,1,1
840072874,1,1,1,1
840072875,1,2,2,2
840072876,1,1,1,1
840072877,2,2,2,2
840072878,1,1,-2,-2
840072879,1,1,1,1
840072880,1,1,1,1
840072881,1,1,1,1
840072882,1,1,1,2
840072883,1,2,1,1
840072884,1,1,1,1
840072885,1,1,1,1
840072886,1,2,2,2
840072887,2,2,2,2
840072888,1,1,1,1
840072889,1,1,1,1
840072890,1,1,1,2
840072891,2,2,2,2
840072892,1,1,2,1
840072893,2,2,2,2
840072894,1,1,1,1
840072895,2,2,2,2
840072896,1,1,1,1
840072897,2,2,2,2
840072898,1,1,2,1
840072899,1,1,1,1
840072900,1,-2,1,1
840072901,1,1,1,2
840072902,2,2,2,2
840072903,2,2,2,2
840072904,1,1,1,1
840072905,1,1,1,1
840072906,1,1,1,1
840072907,1,1,1,1
840072908,2,2,2,2
840072909,1,1,1,1
840072910,2,1,1,1
840072911,1,1,1,2
840072912,1,1,1,1
840072913,1,1,1,1
840072914,1,1,1,1
840072915,2,2,2,2
840072916,1,2,2,2
840072917,2,2,2,2
840072918,1,1,1,1
840072919,1,1,1,2
840072920,2,2,2,2
840072921,1,-2,1,1
840072922,2,2,2,2
840072923,1,2,2,2
840072924,1,2,2,2
840072925,1,1,1,1
840072926,1,1,1,1
840072927,1,2,1,1
840072928,2,1,2,2
840072929,-2,-2,-2,-2
840072930,1,1,1,1
840072931,1,1,1,1
840072932,1,1,1,1
840072933,2,2,2,2
840072934,1,-2,-2,-2
840072935,1,2,2,2
840072936,1,1,1,1
840072937,1,2,2,2
840072938,1,1,1,1
840072939,1,1,1,1
840072940,1,1,1,1
840072941,1,1,1,1
840072942,1,1,1,2
840072943,1,1,1,1
840072944,1,1,1,1
840072945,1,1,1,1
840072946,1,1,1,1
840072947,1,-2,-2,-2
840072948,1,1,1,1
840072949,1,1,1,1
840072950,1,2,1,1
840072951,1,2,1,2
840072952,1,1,1,1
840072953,1,1,1,1
840072954,1,1,1,1
840072955,1,1,1,1
840072956,1,1,1,1
840072957,1,1,1,1
840072958,2,1,2,2
840072959,1,2,2,2
840072960,1,2,1,1
840072961,1,1,1,1
840072962,1,2,1,1
840072963,1,2,1,1
840072964,1,1,1,1
840072965,1,2,1,1
840072966,1,1,1,1
840072967,1,1,2,2
840072968,1,1,1,2
840072969,2,2,2,2
840072970,1,1,1,1
840072971,2,2,2,2
840072972,1,2,2,2
840072973,1,2,2,1
840072974,1,1,1,1
840072975,-2,2,2,2
840072976,1,2,1,1
840072977,1,1,1,1
840072978,1,1,2,1
840072979,1,1,1,1
840072980,1,1,1,1
840072981,1,1,1,1
840072982,1,2,2,2
840072983,2,2,2,2
840072984,1,2,1,1
840072985,1,1,1,1
840072986,1,1,1,1
840072987,1,1,2,2
840072988,1,2,2,2
840072989,1,1,2,1
840072990,1,1,1,1
840072991,2,2,2,2
840072992,1,1,1,2
840072993,1,1,1,2
840072994,1,1,1,1
840072995,1,1,1,1
840072996,1,1,1,1
840072997,1,1,1,1
840072998,1,1,1,1
840072999,2,2,2,2
840073000,1,1,1,1
840073001,2,1,2,2
840073002,1,-2,1,1
840073003,1,1,1,1
840073004,1,1,1,2
840073005,1,1,1,1
840073006,1,2,1,2
840073007,1,1,1,1
840073008,1,1,-2,-2
840073009,1,1,1,1
840073010,1,1,1,1
840073011,1,1,1,2
840073012,1,2,2,2
840073013,1,1,1,1
840073014,1,1,1,1
840073015,1,1,1,1
840073016,1,1,1,1
840073017,1,1,1,1
840073018,2,2,2,2
840073019,1,1,1,1
840073020,1,1,1,1
840073021,2,2,2,2
840073022,1,1,1,1
840073023,1,1,2,1
840073024,1,1,1,1
840073025,1,1,1,1
840073026,1,1,1,1
840073027,1,1,1,1
840073028,1,1,1,1
840073029,1,1,1,1
840073030,1,1,1,1
840073031,2,2,2,2
840073032,1,1,1,1
840073033,1,1,1,1
840073034,-2,1,-2,1
840073035,1,2,1,1
840073036,1,1,2,1
840073037,1,2,2,2
840073038,1,1,2,2
840073039,2,2,2,2
840073040,2,2,2,2
840073041,2,2,2,2
840073042,1,2,2,2
840073043,2,2,2,2
840073044,1,1,2,2
840073045,-2,-2,-2,-2
840073046,2,2,2,2
840073047,1,1,1,1
840073048,1,1,1,2
840073049,2,2,2,2
840073050,2,2,2,2
840073051,1,1,1,1
840073052,1,1,1,1
840073053,1,1,1,1
840073054,1,2,2,2
840073055,1,1,1,1
840073056,2,2,2,2
840073057,2,2,2,2
840073058,2,2,2,2
840073059,2,2,2,2
840073060,1,1,2,2
840073061,1,1,1,1
840073062,1,1,1,1
840073063,1,1,1,1
840073064,1,1,1,1
840073065,1,1,1,1
840073066,2,2,2,2
840073067,1,1,1,1
840073068,1,1,1,1
840073069,1,2,2,2
840073070,1,1,1,1
840073071,1,1,1,1
840073072,1,1,1,1
840073073,1,1,1,1
840073074,2,2,2,2
840073075,1,1,2,1
840073076,1,1,1,1
840073077,1,1,2,2
840073078,1,2,2,2
840073079,1,1,1,1
840073080,1,1,1,1
840073081,1,2,2,2
840073082,1,1,1,1
840073083,1,1,1,2
840073084,1,1,1,1
840073085,1,1,2,2
840073086,2,2,2,2
840073087,1,1,1,1
840073088,1,2,2,2
840073089,1,1,1,1
840073090,1,1,1,1
840073091,1,1,1,1
840073092,1,1,1,1
840073093,1,1,2,2
840073094,2,2,2,2
840073095,1,1,2,2
840073096,1,1,1,1
840073097,1,1,1,1
840073098,2,2,2,2
840073099,1,1,1,1
840073100,2,2,2,2
840073101,1,1,1,1
840073102,2,2,2,2
840073103,1,2,2,2
840073104,1,2,2,2
840073105,1,1,1,1
840073106,1,1,1,1
840073107,1,1,1,1
840073108,2,2,2,2
840073109,1,1,1,1
840073110,1,1,1,1
840073111,1,1,1,1
840073112,2,2,2,2
840073113,1,1,1,1
840073114,1,1,1,1
840073115,1,1,2,2
840073116,1,2,2,1
840073117,2,2,2,2
840073118,2,2,2,2
840073119,2,2,2,2
840073120,1,1,1,1
840073121,2,2,2,2
840073122,1,2,1,1
840073123,1,1,1,1
840073124,1,1,-2,1
840073125,1,1,1,1
840073126,1,1,1,2
840073127,2,2,2,2
840073128,1,1,2,2
840073129,-2,-2,-2,-2
840073130,2,2,2,2
840073131,2,2,2,2
840073132,1,2,2,2
840073133,1,1,2,1
840073134,1,1,1,1
840073135,1,1,1,1
840073136,1,1,1,1
840073137,1,1,1,1
840073138,2,2,2,2
840073139,2,2,2,2
840073140,2,2,2,2
840073141,1,1,1,1
840073142,1,1,1,1
840073143,1,1,1,1
840073144,1,-2,1,1
840073145,1,2,2,1
840073146,1,1,1,1
840073147,1,2,1,1
840073148,1,-2,-2,1
840073149,1,1,1,1
840073150,1,1,1,1
840073151,1,1,1,1
840073152,1,1,1,1
840073153,1,1,1,1
840073154,2,2,2,2
840073155,2,2,2,2
840073156,1,2,1,1
840073157,1,1,2,1
840073158,1,1,2,2
840073159,1,2,2,2
840073160,1,2,2,1
840073161,1,1,1,1
840073162,1,2,1,2
840073163,1,1,2,2
840073164,1,1,1,1
840073165,1,2,2,2
840073166,1,2,2,2
840073167,1,1,1,1
840073168,1,1,2,2
840073169,1,2,2,2
840073170,2,1,2,2
840073171,1,1,1,1
840073172,1,1,1,1
840073173,1,1,1,1
840073174,1,1,1,1
840073175,1,2,2,1
840073176,1,1,1,1
840073177,1,1,2,1
840073178,2,2,2,2
840073179,2,2,2,2
840073180,2,2,2,2
840073181,1,1,1,1
840073182,1,2,2,2
840073183,1,2,1,1
840073184,1,2,1,1
840073185,1,1,2,1
840073186,1,2,2,2
840073187,1,2,1,1
840073188,1,1,1,1
840073189,1,1,1,1
840073190,1,1,2,2
840073191,2,2,2,2
840073192,1,1,2,2
840073193,1,1,1,1
840073194,2,2,2,2
840073195,1,1,1,1
840073196,1,1,1,1
840073197,2,2,2,2
840073198,1,1,1,1
840073199,1,1,1,1
840073200,1,1,1,1
840073201,1,1,1,1
840073202,2,2,2,2
840073203,2,2,2,2
840073204,1,1,1,1
840073205,2,2,2,2
840073206,1,1,2,1
840073207,1,1,1,1
840073208,2,2,2,2
840073209,1,1,2,2
840073210,2,2,2,2
840073211,1,2,1,1
840073212,1,2,2,1
840073213,1,2,2,2
840073214,2,2,2,2
840073215,2,2,2,2
840073216,1,1,1,1
840073217,1,2,1,1
840073218,2,2,2,2
840073219,2,2,2,2
840073220,2,2,2,2
840073221,1,1,1,2
840073222,2,2,2,2
840073223,1,1,1,1
840073224,1,1,1,2
840073225,1,1,1,1
840073226,1,1,1,1
840073227,1,1,1,1
840073228,2,2,2,2
840073229,1,2,2,2
840073230,2,2,2,2
840073231,2,2,2,2
840073232,2,1,2,2
840073233,2,2,2,2
840073234,1,1,1,1
840073235,1,1,1,1
840073236,1,1,1,1
840073237,2,1,2,2
840073238,1,-2,-2,-2
840073239,1,2,2,2
840073240,1,1,1,1
840073241,1,2,2,2
840073242,1,1,1,1
840073243,1,1,1,1
840073244,2,2,2,2
840073245,2,2,2,2
840073246,1,2,2,2
840073247,1,2,2,2
840073248,1,1,2,1
840073249,2,2,2,2
840073250,1,1,1,2
840073251,1,1,1,1
840073252,1,2,2,2
840073253,2,2,2,2
840073254,1,2,1,1
840073255,1,1,1,1
840073256,2,2,2,2
840073257,1,1,1,1
840073258,1,1,1,1
840073259,1,2,2,2
840073260,1,1,2,2
840073261,1,1,1,1
840073262,2,2,2,2
840073263,2,2,2,2
840073264,1,1,1,1
840073265,-2,1,1,1
840073266,1,1,1,1
840073267,2,2,2,2
840073268,2,2,2,2
840073269,1,1,1,1
840073270,2,2,2,2
840073271,1,1,1,1
840073272,1,1,2,2
840073273,1,1,1,2
840073274,2,1,2,2
840073275,1,2,1,2
840073276,1,1,1,1
840073277,2,2,2,2
840073278,2,2,2,2
840073279,1,1,1,1
840073280,1,1,1,1
840073281,1,1,1,1
840073282,1,1,2,1
840073283,1,1,1,1
840073284,1,2,2,2
840073285,2,1,2,2
840073286,2,2,2,2
840073287,1,1,2,1
840073288,2,2,2,2
840073289,2,2,2,2
840073290,2,2,2,2
840073291,1,1,1,1
840073292,1,1,1,1
840073293,1,1,1,1
840073294,1,1,1,1
840073295,2,2,2,2
840073296,1,1,1,1
840073297,1,1,1,2
840073298,1,1,1,1
840073299,1,1,1,1
