D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
840071488,4,4,4,4,4,4,4
840071489,2,3,3,4,3,2,2
840071490,4,3,4,2,4,4,3
840071491,3,3,2,3,3,3,3
840071492,3,4,3,3,4,4,3
840071493,3,2,1,2,2,3,3
840071494,3,3,2,2,3,3,4
840071495,3,3,3,3,3,3,3
840071496,3,1,4,3,1,3,3
840071497,3,2,3,2,2,2,2
840071498,3,4,4,4,4,4,4
840071499,3,4,3,3,3,3,3
840071500,2,4,2,3,2,4,4
840071501,2,2,2,1,2,3,1
840071502,4,3,3,4,4,4,4
840071503,2,3,3,2,2,3,2
840071504,1,1,4,3,1,1,1
840071505,4,3,3,2,3,4,3
840071506,3,3,4,4,3,3,4
840071507,3,3,4,3,3,4,4
840071508,2,1,2,2,2,2,4
840071509,3,4,2,3,3,3,4
840071510,4,4,4,4,4,4,4
840071511,3,4,4,4,3,4,4
840071512,4,4,4,3,4,4,4
840071513,2,3,2,2,-2,3,3
840071514,3,3,4,3,3,4,4
840071515,3,2,3,3,3,4,4
840071516,3,4,3,2,3,3,2
840071517,3,3,3,2,3,3,3
840071518,3,3,4,3,3,4,3
840071519,4,4,4,3,4,4,4
840071520,3,3,3,3,3,3,2
840071521,2,1,2,3,1,1,1
840071522,1,2,3,1,1,1,1
840071523,3,2,3,3,3,3,3
840071524,3,3,3,2,3,3,3
840071525,2,1,2,1,1,2,1
840071526,3,3,3,3,3,3,3
840071527,3,2,3,2,3,2,3
840071528,2,3,4,3,2,3,3
840071529,2,3,3,2,3,4,3
840071530,2,2,3,3,2,3,3
840071531,3,3,4,3,3,3,3
840071532,3,2,3,1,2,4,3
840071533,1,1,1,4,1,1,1
840071534,3,4,3,3,4,3,3
840071535,3,2,1,1,1,1,2
840071536,2,1,3,3,2,3,3
840071537,3,3,3,3,3,3,3
840071538,3,3,2,3,2,3,3
840071539,3,4,4,4,4,4,4
840071540,3,2,3,3,1,3,3
840071541,3,2,2,1,3,3,2
840071542,4,3,4,4,3,3,3
840071543,3,4,3,3,3,3,3
840071544,3,3,3,3,3,3,3
840071545,4,4,4,4,4,4,4
840071546,3,3,3,4,4,4,4
840071547,1,1,1,3,2,1,1
840071548,4,3,4,2,3,4,3
840071549,3,2,-2,4,3,2,-2
840071550,3,4,4,3,3,3,4
840071551,3,2,3,3,3,3,3
840071552,1,2,2,2,1,2,3
840071553,3,3,3,3,4,4,3
840071554,2,2,2,1,2,1,2
840071555,2,4,4,4,-2,4,4
840071556,3,2,4,3,1,1,2
840071557,2,3,2,2,-2,2,2
840071558,3,3,3,4,4,3,3
840071559,3,3,2,1,2,2,2
840071560,3,4,4,3,4,4,4
840071561,4,4,4,4,4,4,4
840071562,3,4,4,3,4,4,4
840071563,2,3,2,2,2,2,2
840071564,2,2,1,1,1,3,2
840071565,1,2,3,2,2,3,2
840071566,2,3,2,4,2,4,2
840071567,2,2,3,3,3,3,3
840071568,4,4,3,3,4,3,4
840071569,2,2,1,3,2,1,4
840071570,4,3,4,3,3,3,3
840071571,3,3,3,2,3,3,3
840071572,4,4,4,4,4,4,4
840071573,4,2,1,2,2,2,4
840071574,4,4,4,4,4,4,4
840071575,1,1,1,1,1,1,2
840071576,2,2,3,3,2,3,2
840071577,3,3,4,4,4,4,4
840071578,1,1,3,1,1,1,2
840071579,3,3,4,3,3,3,3
840071580,3,4,4,3,4,3,3
840071581,1,1,1,1,1,2,1
840071582,2,2,3,2,2,3,2
840071583,4,3,3,3,3,3,3
840071584,2,1,2,2,1,2,2
840071585,4,4,4,4,4,4,4
840071586,3,3,3,4,4,4,4
840071587,3,3,3,3,2,3,3
840071588,4,4,4,4,4,4,4
840071589,2,2,4,4,3,3,3
840071590,2,3,3,3,2,3,3
840071591,3,4,3,4,4,4,4
840071592,4,2,2,1,2,2,2
840071593,2,2,3,3,3,3,3
840071594,3,2,2,2,2,2,3
840071595,2,4,3,2,2,2,2
840071596,4,4,4,3,4,4,4
840071597,2,3,3,3,3,3,3
840071598,3,2,3,3,1,3,3
840071599,4,3,4,4,4,4,4
840071600,3,4,4,4,4,4,4
840071601,2,4,3,3,3,3,4
840071602,3,3,2,3,2,3,2
840071603,3,4,4,3,3,4,4
840071604,4,4,4,4,4,4,4
840071605,4,4,3,3,2,3,3
840071606,4,4,3,3,3,3,3
840071607,3,3,4,4,3,4,4
840071608,3,3,3,3,3,3,3
840071609,2,2,3,2,2,3,3
840071610,3,2,3,4,4,4,4
840071611,2,1,4,2,1,3,1
840071612,3,3,4,3,4,4,4
840071613,4,4,4,4,4,4,4
840071614,3,3,4,4,4,4,4
840071615,3,3,3,3,2,2,3
840071616,3,3,3,3,3,3,3
840071617,2,1,4,1,1,1,1
840071618,4,4,4,4,4,4,4
840071619,3,2,3,3,3,3,3
840071620,2,2,2,1,2,2,1
840071621,4,2,3,3,3,3,3
840071622,3,3,3,3,3,3,3
840071623,4,4,3,3,3,2,2
840071624,3,3,2,3,3,3,3
840071625,3,3,4,4,4,4,4
840071626,4,4,4,4,4,4,4
840071627,3,2,3,3,3,3,3
840071628,3,3,3,2,3,3,3
840071629,2,3,3,3,3,3,3
840071630,2,3,2,3,2,3,3
840071631,3,3,3,2,3,3,3
840071632,2,2,3,3,3,3,3
840071633,2,4,4,4,1,4,3
840071634,3,3,3,4,3,4,4
840071635,3,3,3,2,3,3,3
840071636,4,4,3,3,4,4,3
840071637,4,4,4,4,4,4,4
840071638,4,4,4,4,4,4,4
840071639,3,3,3,2,3,3,3
840071640,2,2,2,2,2,2,2
840071641,2,1,3,3,2,3,2
840071642,3,3,2,3,4,3,3
840071643,3,3,3,4,4,4,4
840071644,4,3,4,3,4,4,4
840071645,3,2,3,3,3,3,3
840071646,4,3,3,3,3,4,4
840071647,3,3,4,4,3,4,4
840071648,4,4,4,3,2,3,3
840071649,2,2,3,2,1,2,2
840071650,1,2,3,2,2,1,2
840071651,3,3,3,3,2,2,2
840071652,2,1,2,1,1,1,1
840071653,3,3,3,3,3,3,3
840071654,3,2,4,3,1,2,2
840071655,2,3,3,1,2,2,3
840071656,4,4,4,2,4,4,4
840071657,3,4,3,4,4,4,4
840071658,3,4,4,4,4,4,4
840071659,3,2,2,1,1,1,3
840071660,2,2,3,2,1,2,2
840071661,3,2,3,3,2,3,3
840071662,3,3,3,3,3,2,3
840071663,3,3,4,4,2,3,3
840071664,2,2,3,2,3,3,3
840071665,3,3,4,3,3,3,3
840071666,2,2,2,2,2,2,2
840071667,3,3,3,3,3,3,3
840071668,4,4,4,4,4,4,4
840071669,3,1,4,2,3,4,4
840071670,3,3,3,3,3,3,2
840071671,2,3,3,3,2,3,3
840071672,2,4,4,3,4,4,4
840071673,3,3,3,3,4,4,4
840071674,2,2,3,3,1,2,3
840071675,2,3,3,2,3,3,3
840071676,2,3,3,3,2,3,3
840071677,3,4,4,4,4,4,4
840071678,3,2,3,3,1,3,2
840071679,4,4,3,2,2,3,3
840071680,2,3,3,3,3,3,3
840071681,2,4,3,2,1,2,3
840071682,4,4,4,4,4,4,4
840071683,3,3,4,4,4,4,4
840071684,2,-2,3,3,2,1,3
840071685,3,4,4,4,4,4,4
840071686,3,4,4,4,4,4,4
840071687,4,4,4,4,4,4,4
840071688,3,2,3,3,3,3,2
840071689,3,3,3,1,1,2,1
840071690,4,4,4,4,4,4,4
840071691,4,4,4,4,4,4,4
840071692,4,3,4,3,4,3,4
840071693,3,3,3,3,4,4,4
840071694,3,3,3,4,3,3,3
840071695,3,4,4,3,4,4,4
840071696,4,4,4,4,4,4,4
840071697,3,3,4,4,3,3,3
840071698,2,3,3,3,1,1,3
840071699,3,3,4,4,4,4,4
840071700,3,3,3,3,3,3,3
840071701,3,4,4,4,4,4,4
840071702,1,2,3,2,2,3,2
840071703,3,3,3,3,3,3,3
840071704,2,2,3,2,1,1,2
840071705,3,2,3,3,3,3,3
840071706,3,3,3,3,3,3,3
840071707,1,1,4,1,1,1,1
840071708,3,2,3,3,2,3,3
840071709,3,3,3,2,2,3,2
840071710,3,4,3,3,3,2,4
840071711,3,3,4,3,1,-2,3
840071712,3,4,4,4,4,4,4
840071713,4,4,4,4,4,4,3
840071714,3,3,3,3,3,3,3
840071715,3,3,3,3,3,3,3
840071716,3,3,3,3,4,4,4
840071717,3,3,3,3,3,3,4
840071718,3,3,3,3,3,3,3
840071719,4,4,4,4,4,4,4
840071720,4,4,3,3,4,4,2
840071721,3,3,4,4,3,4,4
840071722,3,3,4,4,4,4,4
840071723,4,2,4,4,4,4,4
840071724,4,3,4,3,4,4,4
840071725,2,3,4,3,4,4,4
840071726,1,3,3,4,3,4,4
840071727,4,4,4,4,4,4,4
840071728,3,3,4,3,3,3,3
840071729,1,2,2,2,1,2,3
840071730,3,2,2,3,3,2,2
840071731,4,3,3,2,3,4,4
840071732,4,4,4,4,4,4,4
840071733,4,4,4,4,4,4,4
840071734,1,1,4,-2,1,1,4
840071735,3,3,3,3,3,3,3
840071736,4,4,4,4,4,4,4
840071737,3,3,3,3,3,3,3
840071738,2,2,3,3,2,3,2
840071739,2,2,2,2,2,3,3
840071740,4,4,4,4,4,4,4
840071741,2,1,3,1,2,3,2
840071742,3,3,3,3,3,3,3
840071743,2,2,4,4,3,3,4
840071744,3,3,4,4,3,3,3
840071745,3,3,3,3,1,3,3
840071746,4,4,4,4,4,4,4
840071747,3,3,4,4,3,4,4
840071748,2,2,1,3,2,3,3
840071749,3,3,3,-2,-2,3,3
840071750,2,2,2,2,2,1,2
840071751,2,1,2,2,2,2,3
840071752,3,3,4,3,3,3,3
840071753,2,2,1,2,1,1,1
840071754,3,4,4,4,4,4,4
840071755,4,4,4,4,4,4,4
840071756,4,4,4,4,4,4,4
840071757,3,3,3,4,3,1,3
840071758,3,3,3,3,3,3,3
840071759,3,3,3,3,3,3,4
840071760,3,3,3,3,2,3,3
840071761,2,2,3,2,2,2,2
840071762,3,3,3,4,4,4,2
840071763,4,3,4,4,4,3,4
840071764,3,3,2,4,2,2,3
840071765,3,3,4,4,4,4,3
840071766,2,3,3,3,3,3,3
840071767,3,2,3,3,2,3,3
