D_INTERVIEW,Q1,Q2,Q3,Q4,Q5,Q6
170071484,1.0,1.0,1.0,1.0,1.0,1.0
170071491,1.0,1.0,1.0,3.0,2.0,1.0
170071494,1.0,2.0,2.0,4.0,1.0,1.0
170071495,1.0,2.0,2.0,3.0,1.0,3.0
170071496,1.0,1.0,1.0,1.0,1.0,1.0
170071497,1.0,2.0,2.0,3.0,1.0,3.0
170071504,1.0,1.0,3.0,2.0,2.0,2.0
170071505,1.0,2.0,2.0,4.0,1.0,1.0
170071506,2.0,1.0,1.0,1.0,2.0,2.0
170071513,1.0,3.0,1.0,3.0,1.0,3.0
170071514,1.0,2.0,2.0,4.0,2.0,3.0
170071515,1.0,2.0,2.0,4.0,1.0,2.0
170071516,1.0,2.0,2.0,3.0,2.0,2.0
170071517,2.0,3.0,3.0,3.0,2.0,2.0
170071525,1.0,3.0,1.0,4.0,1.0,1.0
170071527,1.0,2.0,4.0,3.0,1.0,3.0
170071528,1.0,2.0,2.0,2.0,2.0,3.0
170071530,1.0,3.0,4.0,4.0,1.0,1.0
170071532,2.0,1.0,2.0,3.0,1.0,2.0
170071533,1.0,2.0,1.0,1.0,1.0,1.0
170071534,1.0,3.0,2.0,4.0,1.0,1.0
170071537,1.0,3.0,4.0,4.0,1.0,1.0
170071541,1.0,2.0,2.0,3.0,1.0,1.0
170071543,1.0,4.0,1.0,2.0,1.0,1.0
170071547,1.0,2.0,3.0,4.0,1.0,1.0
170071552,1.0,1.0,2.0,4.0,1.0,1.0
170071556,1.0,1.0,1.0,1.0,1.0,1.0
170071558,2.0,1.0,2.0,2.0,1.0,2.0
170071559,1.0,1.0,3.0,3.0,1.0,3.0
170071566,1.0,1.0,1.0,4.0,2.0,2.0
170071573,1.0,1.0,2.0,4.0,1.0,1.0
170071586,1.0,3.0,1.0,3.0,1.0,1.0
170071589,1.0,4.0,3.0,3.0,2.0,3.0
170071594,1.0,3.0,1.0,4.0,1.0,1.0
170071602,1.0,1.0,1.0,1.0,1.0,1.0
170071605,2.0,2.0,1.0,4.0,1.0,1.0
170071608,1.0,2.0,3.0,1.0,1.0,1.0
170071612,1.0,2.0,3.0,4.0,1.0,2.0
170071621,1.0,1.0,1.0,3.0,1.0,1.0
170071622,1.0,3.0,1.0,3.0,2.0,1.0
170071623,1.0,3.0,1.0,3.0,1.0,1.0
170071624,1.0,2.0,1.0,1.0,1.0,1.0
170071626,1.0,3.0,2.0,2.0,2.0,4.0
170071629,1.0,3.0,2.0,3.0,1.0,1.0
