D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
300070157,5,2,5,5,5,3,5,2
300070158,2,1,2,5,5,5,5,2
300070159,4,1,1,5,5,1,5,1
300070160,5,2,1,5,5,5,5,2
300070161,4,1,4,1,4,1,5,1
300070162,2,1,2,1,-2,5,5,1
300070163,3,1,1,1,4,2,2,2
300070164,4,4,2,1,5,1,1,1
300070165,2,1,1,-2,3,1,2,1
300070166,1,1,1,2,5,5,5,2
300070167,3,1,2,1,3,1,1,2
300070168,2,3,1,1,5,1,1,1
300070169,2,1,1,1,2,1,1,1
300070170,3,1,2,1,5,1,1,1
300070171,5,1,1,2,5,5,5,1
300070172,2,1,1,1,1,1,1,1
300070173,3,1,2,1,1,1,1,1
300070174,5,2,2,1,5,1,1,2
300070175,3,1,1,1,1,1,1,2
300070176,2,2,1,1,2,1,1,1
300070177,2,1,1,1,1,1,1,1
300070178,2,5,2,1,1,1,1,1
300070179,5,4,2,1,2,1,1,1
300070180,4,2,2,1,1,1,1,1
300070181,5,1,2,5,5,1,5,2
300070182,5,1,1,1,5,1,1,2
300070183,3,1,1,5,-5,-5,-5,2
300070184,4,1,2,5,5,2,2,3
300070185,5,1,2,5,5,1,1,3
300070186,4,1,1,4,4,1,1,2
300070187,4,1,3,5,-5,-5,-5,2
300070188,4,1,2,5,5,2,3,3
300070189,5,1,2,2,4,2,1,2
300070190,4,1,1,2,5,2,2,2
300070191,2,1,1,5,5,1,5,1
300070192,2,1,1,5,5,1,5,1
300070193,4,1,1,5,5,5,5,1
300070194,4,1,1,5,5,5,5,5
300070195,2,1,1,1,2,1,1,1
300070196,4,1,1,5,5,1,5,1
300070197,1,1,1,5,5,1,5,1
300070198,4,1,1,5,5,2,2,1
300070199,2,1,1,1,5,1,1,1
300070200,2,1,2,5,5,1,5,1
300070201,5,1,5,2,5,4,4,2
300070202,2,2,3,5,5,5,5,2
300070203,5,5,5,5,5,5,5,2
300070204,2,1,2,5,5,5,5,1
300070205,2,5,1,5,5,5,5,1
300070206,2,1,5,1,5,5,5,1
300070207,5,1,1,5,5,2,1,1
300070208,2,1,2,4,5,4,4,1
300070209,2,2,1,5,5,5,5,2
300070210,5,5,4,5,5,5,5,2
300070211,5,1,5,5,5,5,5,2
300070212,2,2,1,5,5,5,5,2
300070213,5,5,5,5,5,2,1,4
300070214,5,5,5,5,5,5,5,2
300070215,5,3,5,5,5,5,5,4
300070216,2,5,2,5,5,2,5,1
300070217,4,5,2,4,5,5,5,2
300070218,4,1,1,2,4,2,2,1
300070219,4,4,4,4,4,4,4,3
300070220,5,1,2,5,5,5,5,2
300070221,5,5,5,5,5,5,5,2
300070222,5,5,5,5,5,5,5,2
300070223,3,2,2,5,5,5,5,5
300070224,5,5,5,5,5,5,5,5
300070225,5,4,5,5,5,5,5,3
300070226,4,1,5,5,5,5,5,1
300070227,5,2,4,5,5,5,5,1
300070228,2,2,4,2,2,2,2,1
300070229,4,4,3,5,2,1,1,1
300070230,5,5,3,5,5,5,5,3
300070231,5,5,2,5,5,5,5,4
300070232,4,3,4,5,5,5,5,1
300070233,5,5,4,5,5,2,2,1
300070234,5,5,5,5,5,5,5,2
300070235,5,2,2,5,5,5,5,2
300070236,4,5,5,4,5,5,5,2
300070237,5,2,2,5,5,3,5,2
300070238,5,5,4,5,5,5,5,2
300070239,5,5,5,5,5,5,5,2
300070240,4,5,5,5,5,4,4,2
300070241,5,2,5,5,5,1,1,5
300070242,4,2,4,4,5,2,2,4
300070243,5,2,3,5,5,2,4,5
300070244,2,1,1,1,3,1,1,2
300070245,5,2,2,5,5,2,2,3
300070246,3,2,2,4,5,4,4,2
300070247,5,1,2,5,5,1,1,2
300070248,2,1,2,5,5,2,5,3
300070249,1,1,1,5,-5,-5,-5,2
300070250,5,1,4,5,-5,-5,-5,2
300070251,3,1,1,5,-5,-5,-5,3
300070252,5,1,5,5,-5,-5,-5,2
300070253,5,4,1,1,1,1,1,1
300070254,5,4,4,1,1,1,1,1
300070255,3,1,3,5,5,1,1,1
300070256,4,1,2,5,-5,-5,-5,1
300070257,5,1,3,5,-5,-5,-5,2
300070258,3,1,3,5,-5,-5,-5,1
300070259,5,1,4,5,-5,-5,-5,3
300070260,5,1,3,5,-5,-5,-5,2
300070261,4,4,4,5,5,2,2,1
300070262,2,1,3,4,4,1,1,2
300070263,1,5,1,5,4,1,3,3
300070264,3,1,3,5,-5,-5,-5,2
300070265,4,1,2,5,5,1,1,2
300070266,3,2,2,1,4,1,1,3
300070267,5,1,1,5,-5,-5,-5,2
300070268,2,1,3,5,4,1,1,2
300070269,5,2,3,5,5,3,5,2
300070270,2,1,3,5,3,1,1,3
300070271,1,2,2,2,1,1,5,1
300070272,5,1,1,1,1,1,2,1
300070273,5,1,1,3,5,1,4,2
300070274,2,1,5,1,2,1,1,1
300070275,5,1,5,5,1,1,5,2
300070276,5,1,-2,-2,-2,1,1,2
300070277,1,1,5,5,2,2,5,1
300070278,5,1,1,1,1,1,1,1
300070279,5,1,1,5,5,2,5,1
300070280,1,1,1,5,2,2,4,2
300070281,5,1,1,5,5,1,1,2
300070282,5,1,1,5,5,5,5,5
300070283,5,1,1,5,-5,-5,-5,5
300070284,3,1,1,5,5,5,5,5
300070285,5,1,1,5,5,5,5,5
300070286,5,1,2,5,-5,-5,-5,5
300070287,5,1,5,5,5,5,5,5
300070288,5,1,1,5,5,5,5,5
300070289,5,1,1,5,5,5,5,5
300070290,3,1,1,5,5,1,5,1
300070291,3,1,2,4,4,1,1,2
300070292,2,1,2,4,4,1,5,2
300070293,2,1,2,5,-5,-5,-5,3
300070294,3,1,2,4,3,1,1,2
300070295,2,1,2,4,4,1,1,3
300070296,5,1,3,5,5,5,5,5
300070297,3,1,2,4,4,1,1,2
300070298,2,1,2,4,3,1,1,2
300070299,5,2,4,5,4,1,1,3
300070300,2,1,2,4,4,1,5,2
300070301,2,1,1,1,3,2,2,2
300070302,5,5,5,5,5,5,4,3
300070303,4,1,3,1,1,1,1,4
300070304,4,3,5,2,2,1,1,1
300070305,5,1,5,1,5,4,5,4
300070306,1,1,5,1,1,1,4,2
300070307,2,2,1,2,4,1,2,2
300070308,5,3,5,2,2,1,2,5
300070309,1,1,1,5,5,3,1,1
300070310,1,1,3,5,3,1,5,2
300070311,5,1,5,5,5,5,5,5
300070312,4,4,1,4,4,1,4,3
300070313,4,2,4,4,4,4,4,3
300070314,5,2,5,5,5,5,5,5
300070315,5,5,5,5,5,1,5,2
300070316,5,1,5,5,5,5,5,2
300070317,4,1,4,4,4,3,4,2
300070318,4,2,4,4,4,1,2,3
300070319,4,1,4,4,4,4,4,2
300070320,5,2,5,5,5,1,3,3
300070321,5,1,1,5,-5,-5,-5,2
300070322,5,5,5,5,5,5,5,3
300070323,2,1,5,5,5,5,5,2
300070324,5,3,5,5,5,5,5,1
300070325,4,1,2,4,5,2,5,3
300070326,3,1,5,5,5,5,5,2
300070327,5,2,5,2,5,2,2,2
300070328,5,1,5,5,5,5,5,2
300070329,5,2,5,5,4,3,3,2
300070330,5,3,5,5,5,5,5,3
300070331,5,3,3,5,5,1,5,2
300070332,5,5,5,5,5,1,2,2
300070333,5,2,2,5,5,1,1,5
300070334,5,5,5,5,5,1,2,2
300070335,5,5,5,5,5,5,5,3
300070336,5,1,5,5,5,5,5,5
300070337,5,1,5,5,5,1,2,5
300070338,1,1,5,5,5,5,5,1
300070339,5,5,5,5,5,2,2,2
300070340,5,1,5,5,5,5,5,2
300070341,1,1,1,5,5,1,2,1
300070342,5,5,5,5,5,1,5,2
300070343,5,5,5,5,5,5,5,1
300070344,3,1,2,5,5,5,5,2
300070345,5,1,5,5,5,5,5,2
300070346,5,2,5,5,5,5,5,2
300070347,5,5,5,5,1,1,5,2
300070348,5,1,5,5,5,5,5,2
300070349,5,4,4,4,5,3,5,2
300070350,5,2,5,1,2,1,1,1
300070351,5,2,2,5,5,5,5,2
300070352,5,5,5,5,5,5,5,2
300070353,4,5,4,5,5,4,4,2
300070354,5,5,5,5,5,5,5,3
300070355,5,1,5,5,5,5,5,2
300070356,2,2,3,5,5,5,5,1
300070357,5,5,5,5,5,5,5,2
300070358,3,2,1,5,5,5,5,2
300070359,5,5,5,5,5,5,5,1
300070360,4,5,2,5,5,5,5,2
300070361,5,1,5,2,-5,-5,-5,1
300070362,2,1,1,1,1,1,1,1
300070363,2,1,4,1,2,2,2,2
300070364,2,1,2,1,1,1,1,1
300070365,4,3,1,2,4,4,4,2
300070366,5,1,5,4,-5,-5,-5,2
300070367,4,1,3,2,2,2,2,2
300070368,5,3,1,3,2,2,2,2
300070369,5,2,5,2,5,2,2,2
300070370,4,1,4,1,1,1,1,2
300070371,2,1,1,2,2,1,1,2
300070372,5,1,2,3,3,2,2,2
300070373,3,1,1,5,-5,-5,-5,3
300070374,5,3,3,4,4,4,4,4
300070375,5,2,5,1,3,1,2,3
300070376,5,1,1,4,-5,-5,-5,2
300070377,2,1,1,5,-5,-5,-5,2
300070378,4,1,1,3,-5,-5,-5,3
300070379,5,1,1,3,-5,-5,-5,2
300070380,5,1,5,2,5,2,2,2
300070381,5,4,4,1,1,1,1,2
300070382,1,1,1,5,5,1,5,3
300070383,2,3,5,1,1,1,1,1
300070384,4,1,5,2,5,2,5,1
300070385,4,1,5,2,2,1,2,2
300070386,5,1,1,2,2,1,1,2
300070387,5,1,5,1,5,5,5,1
300070388,5,1,1,2,2,1,1,1
300070389,1,1,4,5,5,5,5,2
300070390,2,1,4,5,5,2,5,2
300070391,5,5,2,1,1,1,5,2
300070392,1,1,1,1,1,1,1,1
300070393,4,1,1,1,1,1,1,4
300070394,5,5,5,5,5,1,5,2
300070395,5,1,2,2,1,1,5,5
300070396,1,1,1,5,-5,-5,-5,1
300070397,5,1,5,5,-5,-5,-5,2
300070398,5,1,1,5,5,5,5,1
300070399,5,1,1,1,1,1,5,1
300070400,5,1,1,5,5,5,5,2
300070401,5,4,4,1,3,1,1,4
300070402,5,1,1,5,5,5,5,5
300070403,4,1,2,1,1,1,1,1
300070404,5,1,1,5,-5,-5,-5,5
300070405,4,3,2,1,2,1,1,1
300070406,4,1,1,5,-5,-5,-5,3
300070407,5,1,1,5,-5,-5,-5,5
300070408,2,1,1,5,-5,-5,-5,3
300070409,2,1,1,5,-5,-5,-5,5
300070410,5,5,1,1,1,1,1,2
300070411,4,1,1,5,5,5,5,2
300070412,5,1,1,1,2,1,1,1
300070413,4,1,5,5,5,5,5,2
300070414,1,2,1,1,1,1,3,1
300070415,2,1,3,5,5,5,5,1
300070416,4,1,2,5,5,2,5,1
300070417,5,1,1,5,5,5,5,1
300070418,5,1,5,2,5,2,1,1
300070419,4,1,1,1,2,1,1,1
300070420,4,1,4,1,1,1,4,1
300070421,5,1,5,5,2,1,5,2
300070422,5,1,5,5,5,5,5,2
300070423,5,1,5,1,2,1,1,1
300070424,3,1,1,1,4,1,1,1
300070425,5,1,5,5,5,5,5,3
300070426,4,1,1,5,5,5,5,1
300070427,5,1,5,5,5,5,5,2
300070428,5,1,5,5,5,5,5,5
300070429,5,1,5,5,5,5,5,5
300070430,5,1,5,1,2,1,1,2
300070431,4,1,4,2,2,2,5,2
300070432,2,5,5,5,5,1,5,1
300070433,5,2,5,5,5,5,5,2
300070434,5,1,5,5,5,5,5,5
300070435,5,1,1,5,5,5,5,1
300070436,5,1,5,5,-5,-5,-5,1
300070437,4,1,1,1,5,5,5,1
300070438,5,1,5,5,5,5,5,1
300070439,5,1,2,2,4,2,2,2
300070440,4,1,5,5,5,5,5,2
300070441,4,3,4,2,2,2,2,2
300070442,4,5,1,3,4,3,1,1
300070443,5,1,5,5,5,5,5,2
300070444,1,2,5,5,5,5,5,3
300070445,2,1,4,5,5,3,5,1
300070446,4,1,4,5,5,5,5,2
300070447,4,2,4,5,5,1,5,3
300070448,5,3,4,1,2,1,2,2
300070449,5,1,4,5,5,5,5,1
300070450,3,2,2,5,5,2,5,2
300070451,5,2,4,1,1,1,1,1
300070452,1,1,2,1,1,1,1,2
300070453,4,2,5,2,2,1,1,1
300070454,5,2,4,3,5,1,1,2
300070455,4,2,4,3,4,2,3,1
300070456,4,1,4,5,5,5,5,1
300070457,3,1,4,5,5,5,5,1
300070458,4,2,3,2,2,2,1,1
300070459,4,3,5,5,4,2,2,2
300070460,5,1,4,5,5,5,5,2
300070461,5,5,5,5,5,2,2,5
300070462,5,1,4,5,5,5,5,5
300070463,5,5,5,5,5,3,5,5
300070464,5,2,5,5,5,3,5,4
300070465,5,5,5,5,5,1,1,4
300070466,5,2,5,5,5,5,5,5
300070467,5,5,5,5,5,5,5,5
300070468,5,2,5,5,5,5,5,3
300070469,5,5,5,5,5,3,5,5
300070470,5,5,5,5,5,4,5,5
300070471,5,5,5,5,5,5,5,5
300070472,5,5,5,5,5,5,5,5
300070473,5,4,5,5,5,2,5,4
300070474,5,5,5,5,5,5,5,4
300070475,5,5,5,5,5,5,5,5
300070476,5,4,5,5,5,5,5,4
300070477,5,5,5,5,5,5,5,4
300070478,5,5,5,5,5,5,5,4
300070479,5,5,5,5,5,4,5,4
300070480,5,5,5,5,5,5,5,5
300070481,5,2,5,5,5,5,5,4
300070482,5,5,5,5,5,5,5,5
300070483,5,5,5,5,5,5,5,5
300070484,5,5,5,5,5,5,5,5
300070485,5,2,5,5,5,3,3,5
300070486,5,5,5,5,5,5,5,4
300070487,5,5,5,5,5,5,5,4
300070488,5,4,5,5,5,5,5,4
300070489,5,5,5,5,5,3,5,4
300070490,5,4,5,5,5,5,5,4
300070491,5,2,5,5,5,5,5,3
300070492,5,5,5,5,5,5,5,4
300070493,5,5,5,5,5,5,5,5
300070494,5,5,5,5,5,5,5,4
300070495,5,4,5,5,5,5,5,5
300070496,5,5,5,5,5,5,5,5
300070497,5,5,5,5,5,4,5,4
300070498,5,5,5,5,5,5,5,5
300070499,5,5,5,5,5,5,5,4
300070500,5,5,5,5,5,5,5,5
300070501,5,2,1,1,2,1,1,2
300070502,5,2,5,1,4,1,1,4
300070503,5,1,5,1,5,1,1,1
300070504,2,2,2,1,2,1,1,1
300070505,5,1,1,5,5,5,5,5
300070506,5,5,5,1,2,1,1,2
300070507,4,1,1,1,4,1,1,2
300070508,2,1,1,5,5,5,2,2
300070509,2,1,1,1,5,1,1,1
300070510,5,1,1,1,4,1,5,1
300070511,4,3,2,1,1,1,1,5
300070512,2,3,2,1,1,1,1,4
300070513,5,2,2,1,1,1,1,5
300070514,2,2,2,1,1,1,1,4
300070515,3,2,2,1,1,1,1,4
300070516,2,2,2,1,1,1,1,4
300070517,3,3,2,1,1,1,1,4
300070518,3,2,2,1,1,1,1,4
300070519,3,2,2,1,1,1,1,4
300070520,2,2,3,1,1,1,1,4
300070521,5,2,4,3,5,2,2,4
300070522,5,4,4,2,5,1,2,3
300070523,5,2,4,2,4,2,2,3
300070524,5,4,5,5,5,5,4,5
300070525,5,2,4,4,5,3,2,4
300070526,4,1,4,5,5,5,5,3
300070527,4,1,3,5,5,5,5,2
300070528,5,2,4,1,4,1,2,1
300070529,5,1,5,5,5,5,5,5
300070530,5,4,4,4,5,3,3,2
300070531,5,1,5,5,5,5,5,5
300070532,2,1,1,5,5,5,5,5
300070533,5,1,5,5,5,5,5,5
300070534,5,1,5,5,5,5,5,5
300070535,5,2,2,5,5,1,1,2
300070536,5,1,5,1,5,1,1,2
300070537,5,1,2,1,5,1,1,1
300070538,5,2,5,5,5,2,5,1
300070539,5,5,5,5,5,1,5,2
300070540,5,1,2,1,5,1,1,1
300070541,5,2,2,1,1,1,1,1
300070542,5,1,3,1,5,1,1,2
300070543,2,1,1,5,5,5,5,5
300070544,5,1,5,1,3,1,1,3
300070545,5,1,1,1,1,1,1,1
300070546,4,1,4,1,1,1,1,1
300070547,2,1,1,5,4,1,5,1
300070548,3,1,1,1,4,1,2,3
300070549,2,1,5,5,5,5,5,5
300070550,4,1,2,1,4,1,1,3
300070551,5,2,2,1,5,1,2,1
300070552,4,1,2,1,5,5,5,2
300070553,3,2,2,5,3,1,1,2
300070554,5,1,2,1,1,1,5,1
300070555,5,1,2,1,5,5,5,2
300070556,2,1,1,1,3,3,5,1
300070557,4,1,1,1,5,2,5,2
300070558,5,5,5,1,2,1,1,1
300070559,5,1,2,1,2,1,1,1
300070560,1,1,1,1,5,5,5,1
300070561,2,1,1,3,5,1,1,1
300070562,1,1,1,1,1,1,1,1
300070563,4,1,2,1,5,3,3,3
300070564,5,1,2,1,5,5,5,2
300070565,2,1,1,1,4,4,5,2
300070566,4,1,2,1,5,5,5,4
300070567,2,1,2,1,2,1,1,1
300070568,2,1,1,1,2,1,1,1
300070569,1,1,1,1,1,1,1,1
300070570,1,1,1,1,1,1,1,1
300070571,2,1,4,5,5,5,5,4
300070572,2,1,2,5,-5,-5,-5,2
300070573,2,1,1,5,5,3,5,1
300070574,5,2,2,1,2,1,1,2
300070575,5,2,2,1,1,1,1,1
300070576,5,1,2,1,1,1,1,2
300070577,5,2,2,1,1,1,1,3
