D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
840071299,2,3,3,4,3,2
840071300,1,3,3,3,3,2
840071301,1,3,3,3,3,2
840071302,3,4,4,3,3,4
840071303,2,3,2,3,3,1
840071304,2,4,4,4,4,2
840071305,2,4,4,4,4,1
840071306,2,3,4,4,4,1
840071307,2,3,4,4,4,2
840071308,1,4,4,4,4,3
840071309,1,3,3,3,3,2
840071310,2,3,3,3,3,3
840071311,2,2,3,4,4,3
840071312,3,3,3,3,3,3
840071313,1,3,3,3,3,3
840071314,3,3,3,3,3,3
840071315,2,3,2,3,3,2
840071316,1,3,3,3,3,2
840071317,1,1,1,1,1,1
840071318,1,3,3,3,3,2
840071319,2,3,3,3,3,2
840071320,3,4,2,3,3,1
840071321,1,1,2,1,1,1
840071322,2,3,3,3,3,3
840071323,2,3,4,3,4,3
840071324,1,2,4,3,4,1
840071325,2,3,2,2,2,1
840071326,2,2,2,2,3,2
840071327,3,3,3,3,3,1
840071328,1,3,4,3,4,4
840071329,1,3,4,4,4,1
840071330,1,3,2,4,2,3
840071331,2,3,4,4,4,1
840071332,2,2,3,3,3,2
840071333,2,2,3,3,3,2
840071334,2,2,3,3,3,2
840071335,2,4,3,4,4,3
840071336,1,2,3,3,4,1
840071337,2,3,4,4,4,2
840071338,2,3,3,3,3,3
840071339,2,2,3,4,3,3
840071340,4,4,4,4,4,4
840071341,1,2,4,4,4,3
840071342,2,3,3,3,3,3
840071343,1,2,3,3,3,1
840071344,3,4,2,2,1,3
840071345,2,2,3,3,3,2
840071346,2,3,4,4,4,3
840071347,1,3,3,3,3,2
840071348,2,3,3,3,3,4
840071349,2,3,3,3,3,2
840071350,2,3,1,3,2,2
840071351,2,3,3,3,2,1
840071352,2,3,3,3,3,3
840071353,2,3,3,3,3,3
840071354,1,4,3,3,3,1
840071355,2,4,4,4,4,2
840071356,2,2,3,4,4,1
840071357,2,3,4,4,4,2
840071358,2,3,2,3,2,1
840071359,3,3,3,3,3,2
840071360,2,3,3,3,3,3
840071361,2,2,1,2,2,1
840071362,1,3,4,4,4,1
840071363,1,4,3,4,4,3
840071364,2,4,3,4,3,3
840071365,1,2,2,3,3,3
840071366,2,4,4,4,4,1
840071367,2,2,3,4,3,2
840071368,2,3,3,4,4,2
840071369,2,3,3,3,2,2
840071370,2,2,3,3,3,3
840071371,3,3,3,3,3,2
840071372,2,4,2,2,3,3
840071373,1,4,4,4,4,4
840071374,2,3,2,2,2,3
840071375,3,4,3,4,3,3
840071376,2,3,3,3,3,2
840071377,1,3,4,4,4,2
