D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
51070339,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070340,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070341,4.0,2.0,3.0,4.0,4.0,4.0,4.0
51070342,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070343,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070344,4.0,3.0,-1.0,-1.0,-1.0,4.0,-1.0
51070345,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070346,2.0,4.0,4.0,4.0,-1.0,4.0,-1.0
51070347,3.0,3.0,3.0,2.0,4.0,2.0,3.0
51070348,2.0,2.0,2.0,2.0,4.0,2.0,4.0
51070349,2.0,3.0,3.0,3.0,4.0,3.0,4.0
51070350,2.0,4.0,4.0,4.0,4.0,4.0,4.0
51070351,4.0,3.0,4.0,4.0,4.0,3.0,4.0
51070352,4.0,3.0,4.0,4.0,-1.0,4.0,4.0
51070353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070354,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070355,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070356,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070357,2.0,2.0,2.0,4.0,2.0,2.0,3.0
51070358,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070359,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070360,4.0,3.0,4.0,4.0,4.0,4.0,4.0
51070361,4.0,2.0,4.0,3.0,3.0,3.0,4.0
51070362,4.0,3.0,-2.0,4.0,4.0,4.0,-2.0
51070363,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0
51070364,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070365,4.0,3.0,2.0,4.0,4.0,3.0,4.0
51070366,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070367,3.0,4.0,4.0,4.0,4.0,4.0,4.0
51070368,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070369,3.0,4.0,4.0,4.0,4.0,4.0,4.0
51070370,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070371,3.0,4.0,4.0,4.0,4.0,4.0,4.0
51070372,4.0,4.0,3.0,4.0,4.0,3.0,4.0
51070373,3.0,2.0,4.0,4.0,4.0,4.0,4.0
51070374,2.0,4.0,4.0,4.0,4.0,4.0,4.0
51070375,4.0,4.0,3.0,4.0,4.0,3.0,4.0
51070376,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070377,2.0,4.0,4.0,4.0,4.0,4.0,4.0
51070378,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070379,1.0,1.0,4.0,2.0,1.0,1.0,1.0
51070380,4.0,4.0,1.0,4.0,4.0,4.0,4.0
51070381,2.0,2.0,4.0,4.0,4.0,4.0,4.0
51070382,4.0,4.0,4.0,4.0,4.0,3.0,4.0
51070383,1.0,1.0,4.0,4.0,4.0,2.0,4.0
51070384,2.0,4.0,-1.0,4.0,3.0,4.0,4.0
51070385,4.0,4.0,-1.0,-1.0,4.0,4.0,4.0
51070386,4.0,4.0,4.0,4.0,4.0,2.0,4.0
51070387,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070388,4.0,2.0,4.0,4.0,4.0,1.0,4.0
51070389,1.0,1.0,-1.0,1.0,-1.0,4.0,4.0
51070390,2.0,4.0,4.0,4.0,4.0,4.0,4.0
51070391,4.0,1.0,-1.0,4.0,3.0,2.0,2.0
51070392,3.0,2.0,-1.0,4.0,4.0,1.0,4.0
51070393,1.0,2.0,-1.0,4.0,4.0,4.0,4.0
51070394,4.0,2.0,4.0,4.0,4.0,4.0,4.0
51070395,3.0,3.0,3.0,3.0,4.0,4.0,4.0
51070396,3.0,4.0,3.0,1.0,4.0,1.0,4.0
51070397,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070398,3.0,4.0,4.0,4.0,4.0,4.0,4.0
51070399,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070400,3.0,2.0,2.0,3.0,4.0,3.0,4.0
51070401,-1.0,4.0,4.0,4.0,4.0,4.0,4.0
51070402,4.0,1.0,3.0,4.0,4.0,3.0,4.0
51070403,4.0,3.0,3.0,4.0,4.0,3.0,-1.0
51070404,-1.0,3.0,-1.0,-1.0,4.0,-1.0,-1.0
51070405,-1.0,4.0,2.0,2.0,4.0,3.0,4.0
51070406,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070407,4.0,1.0,3.0,4.0,4.0,2.0,4.0
51070408,3.0,2.0,3.0,4.0,4.0,4.0,4.0
51070409,2.0,4.0,4.0,4.0,-1.0,3.0,4.0
51070410,3.0,3.0,3.0,4.0,4.0,4.0,4.0
51070411,1.0,1.0,2.0,4.0,4.0,3.0,3.0
51070412,4.0,4.0,4.0,4.0,4.0,2.0,4.0
51070413,1.0,4.0,4.0,4.0,4.0,4.0,4.0
51070414,4.0,-1.0,4.0,4.0,4.0,4.0,4.0
51070415,2.0,4.0,4.0,4.0,4.0,4.0,2.0
51070416,1.0,4.0,4.0,4.0,4.0,4.0,4.0
51070417,1.0,2.0,4.0,4.0,-1.0,2.0,-2.0
