D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
170071191,1,3,3,3,3,1,3,3,3,3,3,2,3,2,2,2,1,1
170071216,1,1,1,1,1,1,3,3,3,3,3,1,3,1,1,3,1,2
170071219,1,4,3,3,3,2,3,2,3,3,3,1,3,1,3,3,1,3
170071222,1,1,3,3,3,2,3,1,4,3,4,1,3,1,3,2,3,3
170071225,1,4,3,3,3,1,3,2,3,3,2,3,1,2,3,4,4,3
170071226,1,1,3,3,3,1,3,3,3,3,3,1,1,3,1,1,1,1
170071230,1,3,3,4,4,2,4,4,4,4,4,1,4,2,4,2,2,1
170071231,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
170071234,1,1,1,3,3,1,3,3,3,3,3,1,3,3,3,2,2,2
170071248,2,2,3,3,2,1,3,4,3,4,3,2,3,3,3,3,2,3
170071249,2,2,3,3,4,3,3,3,4,4,3,3,3,3,3,2,2,2
170071252,1,3,2,2,3,3,3,4,4,4,4,3,4,3,3,2,2,3
170071255,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
170071258,1,1,3,3,3,4,1,2,1,1,1,1,3,1,1,1,1,1
170071259,1,2,2,2,3,2,2,2,2,2,2,1,2,2,3,2,2,2
170071261,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
170071263,1,2,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1
170071264,3,3,3,3,4,3,3,4,4,4,4,4,4,3,3,3,3,4
170071265,2,1,4,4,4,3,3,3,3,4,4,1,4,1,3,3,3,3
170071276,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2
170071279,1,3,1,3,3,1,1,3,1,1,4,1,1,1,3,1,1,3
170071284,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3
170071296,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
170071297,3,4,4,3,3,4,3,3,4,4,3,3,4,4,3,3,3,3
170071302,3,4,4,4,4,3,4,3,4,4,4,1,4,2,1,1,2,4
170071303,2,4,3,1,3,3,3,3,3,3,3,1,3,1,1,1,1,1
170071304,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,2
170071305,3,3,3,1,3,3,3,3,3,3,3,1,3,2,1,1,2,2
170071306,3,3,1,1,4,4,4,4,4,4,4,3,3,3,3,4,3,3
170071307,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2
170071308,2,2,3,3,3,2,2,2,3,3,3,2,3,2,2,2,2,1
170071309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170071310,2,2,3,3,2,3,4,4,4,4,4,2,2,2,2,2,2,2
170071311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170071313,1,1,1,3,4,1,2,3,4,3,3,1,1,2,2,2,2,3
170071317,2,2,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,1
170071320,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
170071327,1,1,2,3,1,3,3,3,3,3,1,1,3,3,3,1,1,1
170071429,2,3,3,3,3,4,3,3,4,4,4,2,3,3,2,2,2,2
170071432,4,4,4,3,4,3,4,4,4,4,4,3,4,1,1,1,1,2
170071433,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
170071444,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170071448,1,1,3,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1
170071454,1,1,3,3,3,1,4,3,3,3,2,1,2,1,1,2,2,2
170071463,1,3,3,3,4,4,4,3,3,4,4,3,3,1,3,3,4,3
170071472,1,3,1,3,3,3,2,2,3,3,4,2,3,3,2,3,2,2
170071473,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
170071474,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
170071481,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,1,3
170071484,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170071491,1,3,4,3,3,4,4,3,3,3,3,1,3,3,3,1,3,3
170071494,1,1,3,3,3,2,1,3,4,3,3,2,4,1,2,2,2,2
170071495,3,2,2,2,4,3,3,3,3,3,4,3,3,3,3,2,3,3
170071496,2,3,3,3,3,3,4,4,4,4,4,3,4,4,4,3,3,3
170071497,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2
170071504,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2
170071505,3,2,3,4,4,4,4,4,4,4,4,2,4,3,3,4,4,4
170071506,1,1,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,3
170071513,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
170071514,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4
170071515,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
170071516,2,2,3,3,3,2,3,3,3,3,3,2,3,2,2,3,4,3
170071517,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3
170071525,3,4,3,3,3,4,4,4,4,4,4,2,4,1,3,2,2,2
170071527,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,3,3,3
170071528,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2
170071530,1,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1
170071532,3,2,3,3,3,3,3,3,3,3,3,1,3,3,2,1,1,1
170071533,3,3,3,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1
170071534,3,3,2,2,4,3,3,3,3,3,3,1,3,2,1,1,2,2
170071537,1,4,4,3,4,3,3,4,4,4,4,2,4,2,3,2,3,3
170071541,1,1,3,3,3,2,4,3,3,3,3,1,3,2,1,2,1,1
170071543,1,1,3,2,3,2,2,4,4,4,4,4,4,4,3,3,2,3
170071547,1,1,2,2,3,3,3,3,3,3,3,2,3,3,2,3,1,3
170071552,1,1,3,3,3,1,3,3,4,4,4,1,3,3,1,1,2,2
170071556,1,4,4,1,1,3,4,1,4,4,4,1,1,4,4,1,1,2
170071558,1,2,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3
170071559,3,3,4,4,4,3,4,4,4,4,3,3,4,3,3,3,3,3
170071566,1,2,3,2,4,3,3,3,4,4,4,2,4,4,2,4,4,4
170071573,1,2,2,2,4,3,3,3,4,4,4,2,3,3,3,3,3,3
170071586,1,4,3,3,3,2,4,3,3,3,4,4,4,4,4,3,2,1
170071589,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,2
170071594,1,3,3,3,3,3,3,4,4,4,4,2,3,3,2,1,1,3
