D_INTERVIEW,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104
300070079,0,0,0,0,0,0,0,0,0,0,0
300070080,0,0,0,0,0,0,0,0,0,0,0
300070081,0,0,0,0,0,0,0,0,0,0,0
300070082,1,0,0,0,0,0,0,0,0,0,0
300070083,0,0,0,0,0,0,0,0,0,0,0
300070084,0,0,0,0,0,0,0,0,0,0,0
300070085,0,0,0,0,0,0,0,0,0,0,0
300070086,0,0,0,0,0,0,0,0,0,0,0
300070087,0,0,0,0,0,0,0,0,0,0,0
300070088,0,0,0,0,0,0,2,0,0,0,1
300070089,0,0,0,0,0,0,0,0,0,0,0
300070090,0,0,0,0,0,0,0,0,0,0,0
300070091,0,0,0,0,0,0,0,0,0,0,0
300070092,0,0,0,0,0,0,0,0,0,0,0
300070093,0,0,0,0,0,0,0,0,0,0,0
300070094,0,0,0,0,0,0,0,0,0,0,0
300070095,0,0,0,0,0,0,0,0,0,0,0
300070096,0,0,0,0,0,0,0,0,0,0,0
300070097,0,0,0,0,0,0,0,0,0,0,0
300070098,0,0,0,0,0,0,0,0,0,0,0
300070099,0,0,0,0,0,0,0,0,0,0,0
300070100,0,0,0,0,0,0,0,0,0,0,0
300070101,0,0,0,0,2,0,0,0,0,0,0
300070102,0,0,0,0,0,0,0,0,0,0,0
300070103,0,0,0,0,0,0,0,0,0,0,0
300070104,0,0,0,0,0,0,0,2,0,2,0
300070105,0,0,0,0,0,0,1,0,0,0,0
300070106,0,0,0,0,0,0,0,0,0,0,0
300070107,0,1,0,0,0,0,0,0,0,0,0
300070108,0,0,0,0,0,0,0,0,0,0,0
300070109,0,0,0,0,0,0,0,0,0,0,0
300070110,0,0,0,0,0,0,0,0,0,0,0
300070111,0,0,0,0,0,0,0,0,0,0,0
300070112,0,0,2,0,0,0,0,0,0,0,0
300070113,0,0,0,0,0,2,2,0,0,2,0
300070114,0,0,0,0,0,0,0,0,0,0,0
300070115,0,0,0,0,0,0,0,0,0,0,0
300070116,0,0,2,0,2,2,0,0,0,0,0
300070117,0,2,2,0,0,0,0,0,0,0,0
300070118,0,0,0,0,0,0,0,0,0,0,0
300070119,0,0,0,0,0,0,0,0,0,0,0
300070120,0,0,0,0,0,0,0,0,0,0,0
300070121,0,2,0,0,0,0,0,0,0,0,0
300070122,0,2,0,0,0,0,0,0,0,0,0
300070123,0,0,0,0,0,0,0,0,0,0,0
300070124,0,0,0,0,0,0,0,0,0,0,0
300070125,0,0,0,0,0,0,0,0,0,0,0
300070126,0,1,1,0,0,0,1,1,0,1,0
300070127,0,0,1,0,0,2,0,2,2,0,0
300070128,0,0,0,0,2,0,0,0,0,0,0
300070129,0,0,0,0,0,0,0,0,0,0,0
300070130,0,0,0,0,2,0,0,0,0,0,0
300070131,0,0,0,0,0,0,0,0,0,0,0
300070132,0,0,0,0,0,0,0,0,0,0,0
300070133,0,0,0,0,0,0,0,0,0,0,0
300070134,0,0,0,0,0,0,0,0,0,0,0
300070135,0,0,0,0,0,0,0,0,0,0,0
300070136,0,0,0,0,0,0,0,0,0,0,0
300070137,1,0,0,0,0,0,0,0,0,0,0
300070138,0,0,0,0,0,0,0,0,0,0,0
300070139,0,0,0,0,0,0,0,0,0,0,0
300070140,0,0,0,0,0,0,0,0,0,0,0
300070141,0,0,0,0,0,0,0,0,0,0,0
300070142,0,0,0,0,0,0,0,0,0,0,0
300070143,0,0,0,0,0,0,0,0,0,0,0
300070144,0,0,0,0,0,0,0,0,0,0,0
300070145,0,0,0,0,0,0,0,0,0,0,0
300070146,0,0,0,0,0,0,0,0,0,0,0
300070147,0,2,0,0,0,0,0,0,0,0,0
300070148,0,0,0,0,0,0,0,0,0,0,0
300070149,0,0,0,0,0,0,0,0,0,0,0
300070150,0,0,2,0,0,0,0,0,0,0,0
300070151,0,0,0,0,0,0,0,0,0,0,0
300070152,0,0,0,0,0,0,0,0,0,0,0
300070153,0,0,0,0,0,0,0,0,0,0,0
300070154,0,0,0,0,0,0,0,0,0,0,0
300070155,0,0,0,0,0,0,0,0,0,0,0
300070156,0,0,0,0,0,0,0,0,0,0,0
300070157,0,0,0,0,1,0,0,0,0,0,0
300070158,0,0,0,0,0,0,0,0,0,0,0
300070159,0,0,0,0,0,0,0,0,0,0,0
300070160,0,0,0,0,0,0,0,0,0,0,0
300070161,0,0,0,0,0,0,0,0,0,0,0
300070162,0,0,0,0,0,0,0,0,0,0,0
300070163,0,0,2,0,0,2,0,0,0,0,0
300070164,0,2,0,2,2,0,0,0,0,0,0
300070165,0,0,0,1,0,0,0,0,0,0,0
300070166,1,0,0,0,0,0,0,0,0,0,1
300070167,0,0,0,0,0,0,1,0,0,0,0
300070168,0,0,2,1,0,0,0,0,0,0,0
300070169,0,0,0,0,0,0,2,0,0,0,0
300070170,0,0,0,0,0,0,0,0,0,0,0
300070171,0,0,1,0,0,0,0,0,0,0,0
300070172,0,0,0,0,0,0,0,0,0,0,0
300070173,0,0,0,0,0,0,0,0,0,0,0
300070174,0,2,0,0,0,0,0,0,0,0,0
300070175,1,2,0,0,0,0,0,0,0,2,2
300070176,0,2,2,0,0,2,2,2,0,0,2
300070177,0,0,1,0,0,0,1,0,0,0,0
300070178,0,2,0,0,0,0,0,1,0,0,1
300070179,0,0,0,1,0,0,0,0,0,0,0
300070180,0,0,0,0,0,0,0,0,0,0,0
300070181,0,0,0,0,0,0,1,0,0,0,0
300070182,0,0,0,2,0,0,0,0,0,0,0
300070183,0,0,0,2,0,0,0,0,0,0,0
300070184,0,0,0,0,0,0,0,0,0,0,0
300070185,0,0,0,0,0,0,0,0,0,0,0
300070186,0,0,0,2,0,0,0,0,0,0,0
300070187,0,0,0,0,0,0,0,0,0,0,0
300070188,0,0,0,0,0,0,0,0,0,0,0
300070189,0,0,0,0,0,0,0,0,0,0,0
300070190,0,0,0,0,0,0,2,0,0,0,0
300070191,0,0,0,1,0,0,0,0,0,0,0
300070192,0,0,0,2,0,0,0,0,0,0,0
300070193,0,0,0,0,0,0,0,0,0,0,0
300070194,0,0,0,0,0,0,0,0,0,0,0
300070195,0,0,0,0,0,0,0,0,0,0,0
300070196,0,0,0,0,0,0,0,0,0,0,0
300070197,0,0,0,0,0,0,0,0,0,0,0
300070198,0,0,0,0,0,0,0,0,0,0,0
300070199,0,0,0,0,0,0,0,0,0,0,0
300070200,0,0,0,0,0,0,0,0,0,0,0
300070201,1,0,0,0,0,0,0,0,0,0,0
300070202,0,0,0,0,0,0,0,0,0,0,0
300070203,0,0,0,0,0,0,0,0,0,0,0
300070204,0,0,0,0,0,0,0,0,0,0,0
300070205,0,0,0,0,0,0,0,0,0,0,0
300070206,1,1,0,0,1,0,0,1,0,0,0
300070207,0,0,0,0,0,0,1,0,0,0,0
300070208,0,2,0,0,1,0,0,0,0,0,0
300070209,1,0,0,0,0,0,0,0,0,0,0
300070210,0,0,0,0,0,0,0,0,0,0,0
300070211,0,0,0,0,0,0,0,0,0,0,0
300070212,0,1,0,0,0,0,0,0,0,0,0
300070213,0,0,0,0,0,0,0,0,0,0,0
300070214,0,0,0,0,0,0,0,0,0,0,0
300070215,0,0,0,0,0,0,0,0,0,0,0
300070216,0,0,0,1,1,0,0,0,0,0,0
300070217,0,0,0,0,0,0,0,0,0,0,0
300070218,0,0,0,0,0,0,0,0,0,0,0
300070219,0,0,0,1,0,0,0,0,0,0,0
300070220,0,0,0,0,0,0,0,0,0,0,0
300070221,0,0,0,0,0,0,0,0,0,0,0
300070222,0,0,0,0,0,0,0,0,0,0,0
300070223,0,0,0,0,0,0,0,0,0,0,0
300070224,0,0,0,0,0,0,0,0,0,0,0
300070225,0,0,0,0,0,0,0,0,0,0,0
300070226,0,0,0,0,0,0,0,0,0,0,0
300070227,0,0,0,0,0,0,0,0,1,1,0
300070228,0,0,1,1,0,0,0,0,0,0,0
300070229,0,0,0,0,0,0,0,0,0,0,0
300070230,0,0,0,0,0,0,0,0,0,0,0
300070231,0,0,0,0,0,0,0,0,0,0,0
300070232,0,0,0,0,0,0,0,0,0,0,0
300070233,0,0,0,0,0,0,0,0,0,0,0
300070234,0,0,0,0,0,0,0,0,0,0,0
300070235,0,0,0,0,0,0,0,0,0,0,0
300070236,0,0,0,0,0,0,0,0,0,0,0
300070237,0,0,0,0,0,0,0,0,0,0,0
300070238,0,0,0,0,0,0,0,0,0,0,0
300070239,0,0,0,0,0,0,0,0,0,0,0
300070240,0,1,0,0,0,0,0,0,0,0,0
300070241,0,0,0,0,0,0,0,0,0,0,0
300070242,0,0,0,0,0,0,0,0,0,0,0
300070243,0,0,0,0,0,0,0,0,0,0,0
300070244,0,2,1,0,0,1,1,0,0,0,0
300070245,0,0,0,0,0,0,0,0,0,0,0
300070246,0,2,0,2,0,0,0,0,0,0,0
300070247,0,1,0,0,0,0,0,0,0,0,0
300070248,0,0,2,0,1,0,0,0,0,0,0
300070249,0,0,0,0,0,0,0,0,0,0,0
300070250,0,0,0,0,0,0,0,0,0,0,0
300070251,0,0,0,0,0,0,0,0,0,0,0
300070252,0,0,0,0,0,0,0,0,0,0,0
300070253,0,0,2,0,0,0,0,0,0,0,0
300070254,0,0,0,0,0,0,0,0,0,0,0
300070255,0,0,0,0,0,0,0,0,0,0,0
300070256,0,0,0,0,0,0,0,0,0,0,0
300070257,0,0,0,0,0,0,0,0,0,0,0
300070258,0,0,0,0,0,0,0,0,0,0,0
300070259,0,0,0,0,0,0,0,0,0,0,0
300070260,0,0,0,0,0,0,0,0,0,0,0
300070261,0,0,0,0,0,0,0,0,0,0,0
300070262,0,0,0,2,0,0,2,0,0,0,0
300070263,0,0,0,0,0,0,0,0,0,0,0
300070264,0,0,0,0,0,0,0,0,0,0,0
300070265,0,0,0,0,0,0,0,0,0,0,0
300070266,0,0,0,0,0,0,0,0,0,0,0
300070267,0,0,0,0,0,0,0,0,0,0,0
300070268,0,0,0,0,0,0,0,0,0,0,0
300070269,0,0,0,0,0,0,0,0,0,0,0
300070270,0,0,0,0,0,0,0,0,0,0,0
300070271,0,0,0,0,0,2,1,2,0,0,0
300070272,0,0,0,0,0,0,0,0,0,0,0
300070273,0,0,0,0,0,0,0,0,0,0,0
300070274,2,0,2,0,0,0,0,0,0,0,0
300070275,0,0,0,0,0,0,1,0,0,0,0
300070276,0,0,0,0,0,0,0,0,0,0,0
300070277,0,0,0,0,0,0,0,0,0,0,0
300070278,0,0,0,0,2,0,0,0,0,0,0
300070279,0,0,0,0,0,0,0,0,0,0,0
300070280,0,0,0,0,0,0,0,0,0,0,0
300070281,0,0,0,0,0,0,0,0,0,0,0
300070282,0,0,0,0,0,0,0,0,0,0,0
300070283,0,0,0,0,0,0,0,0,0,0,0
300070284,0,0,0,0,0,0,0,0,0,0,0
300070285,0,0,0,0,0,0,0,0,0,0,0
300070286,0,0,0,0,0,0,0,0,0,0,0
300070287,0,0,0,0,0,0,0,0,0,0,0
300070288,0,0,0,1,0,0,0,0,0,0,0
300070289,0,0,0,0,0,0,0,0,0,0,0
300070290,0,0,0,2,0,0,0,0,0,0,0
300070291,1,1,1,1,1,1,2,1,1,1,1
300070292,0,0,0,0,0,0,2,0,0,0,0
300070293,0,0,0,0,0,0,0,0,0,0,0
300070294,0,0,0,0,0,0,0,0,0,0,0
300070295,0,0,0,0,0,0,2,0,0,0,0
300070296,0,0,0,0,0,0,0,0,0,0,0
300070297,0,0,0,0,0,0,0,0,0,0,0
300070298,0,0,0,0,0,0,2,0,0,0,0
300070299,0,0,0,0,0,0,0,0,0,0,0
300070300,0,0,2,0,0,0,0,0,0,0,0
300070301,0,0,0,0,0,0,0,0,1,1,1
300070302,0,0,0,0,0,0,0,2,0,0,0
300070303,0,1,0,0,0,0,0,0,0,0,0
300070304,0,0,0,0,0,0,2,0,1,1,0
300070305,0,2,0,1,0,0,0,0,0,0,0
300070306,0,0,0,0,0,0,0,0,0,0,0
300070307,0,0,0,0,0,0,0,0,0,0,0
300070308,0,0,0,0,0,0,0,0,0,0,0
300070309,0,0,2,0,0,0,0,0,0,0,0
300070310,0,0,0,0,0,0,2,0,0,0,0
300070311,0,0,0,0,0,0,0,0,0,0,0
300070312,0,0,0,0,0,0,0,0,0,0,0
300070313,0,0,0,0,0,0,0,0,0,0,0
300070314,0,0,0,0,0,0,0,0,0,0,0
300070315,0,0,0,0,0,0,0,1,0,1,0
300070316,0,0,0,0,0,0,0,0,0,0,0
300070317,0,0,0,0,0,0,0,0,0,0,0
300070318,0,0,0,0,0,0,0,0,0,0,0
300070319,0,0,0,2,0,0,0,0,0,0,0
300070320,0,0,0,0,0,0,0,1,0,1,0
300070321,0,1,0,0,0,0,0,0,0,0,0
300070322,0,0,0,0,0,0,0,0,0,0,0
300070323,0,0,0,0,1,0,0,0,0,0,0
300070324,0,0,0,0,0,0,0,0,0,0,0
300070325,0,0,0,0,0,0,0,0,0,0,0
300070326,0,0,0,0,0,0,0,0,0,0,0
300070327,0,1,0,0,0,0,0,0,0,0,0
300070328,0,0,0,0,0,0,0,0,0,0,0
300070329,0,0,0,0,0,0,0,0,0,0,0
300070330,0,0,0,0,0,0,0,0,0,0,0
300070331,0,0,0,0,0,0,0,0,0,0,0
300070332,0,0,0,0,0,0,0,0,0,0,0
300070333,0,0,0,0,0,0,0,0,0,0,0
300070334,0,0,0,0,0,0,0,0,0,0,0
300070335,0,0,0,0,0,0,0,0,0,0,0
300070336,0,0,0,0,0,0,0,0,0,0,0
300070337,0,0,1,0,0,0,1,0,0,0,0
300070338,0,0,0,0,0,0,0,0,0,0,0
300070339,0,0,0,0,0,0,2,0,0,0,0
300070340,0,0,0,0,0,0,0,0,0,0,0
300070341,0,1,0,2,1,0,0,0,0,0,0
300070342,0,0,0,0,0,0,0,0,0,0,0
300070343,0,0,0,0,0,0,0,0,0,0,0
300070344,0,0,0,0,0,0,0,0,0,0,0
300070345,0,0,0,0,0,0,0,0,0,0,0
300070346,0,0,0,0,0,0,0,0,0,0,0
300070347,0,0,0,0,0,0,0,0,0,0,0
300070348,0,0,0,0,0,0,0,0,0,0,0
300070349,0,1,0,2,0,0,0,0,0,0,0
300070350,0,0,0,0,0,0,0,0,0,0,0
300070351,0,0,0,0,0,0,0,0,0,2,0
300070352,0,0,0,0,0,0,0,0,0,0,0
300070353,0,0,0,0,0,0,0,0,0,0,0
300070354,0,0,0,0,0,0,0,0,0,0,0
300070355,0,0,0,0,0,0,0,0,0,0,0
300070356,1,0,0,0,0,0,0,0,0,0,0
300070357,0,0,0,0,0,0,0,0,0,0,0
300070358,0,2,0,0,0,0,0,0,0,0,0
300070359,0,0,0,0,0,0,0,0,0,0,0
300070360,0,0,0,0,0,0,0,0,0,0,0
300070361,0,0,0,0,0,0,0,0,0,0,0
300070362,0,0,2,0,0,0,0,0,0,0,0
300070363,0,0,0,0,0,0,0,0,0,0,0
300070364,0,0,0,0,0,0,0,0,0,0,0
300070365,0,0,0,0,0,0,0,0,0,0,0
300070366,0,0,0,0,0,0,0,0,0,0,0
300070367,0,0,0,0,1,0,0,0,0,0,0
300070368,0,0,0,0,0,0,0,0,0,0,0
300070369,0,0,0,0,0,0,0,0,0,0,0
300070370,0,0,0,0,0,0,0,0,0,0,0
300070371,0,0,0,0,0,0,0,0,0,0,0
300070372,0,0,0,0,0,0,0,0,0,0,0
300070373,0,0,0,0,0,0,0,0,0,0,0
300070374,0,0,0,0,0,0,0,0,0,0,0
300070375,0,0,0,0,0,0,0,0,0,0,0
300070376,0,0,0,0,0,0,0,0,0,0,0
300070377,0,0,0,0,0,0,0,0,0,0,0
300070378,0,0,0,0,0,0,0,0,0,0,0
300070379,0,0,0,0,0,0,0,0,0,0,0
300070380,0,0,0,0,0,0,0,0,0,0,0
300070381,0,2,0,0,0,0,0,0,0,0,0
300070382,0,0,0,1,0,0,1,0,0,0,0
300070383,0,1,0,0,0,0,0,0,0,0,0
300070384,0,0,0,0,0,0,0,0,0,0,0
300070385,0,0,0,0,0,0,0,0,0,0,0
300070386,0,0,0,0,0,0,0,0,0,0,0
300070387,0,0,0,0,0,0,0,0,0,0,0
300070388,0,2,0,0,0,0,0,0,0,0,0
300070389,0,0,0,0,0,0,0,0,0,0,0
300070390,0,0,0,0,0,1,0,0,0,0,0
300070391,0,0,0,0,0,0,1,0,0,0,0
300070392,0,0,0,1,0,0,1,0,0,0,0
300070393,0,0,0,0,0,0,0,0,0,0,0
300070394,0,0,0,0,0,0,0,0,0,0,0
300070395,0,0,0,0,0,0,0,0,0,0,0
300070396,0,1,0,0,0,0,0,0,0,0,0
300070397,0,2,2,2,1,0,0,0,0,0,0
300070398,0,0,0,0,0,0,0,0,0,0,0
300070399,0,0,0,0,0,0,0,0,0,0,0
300070400,0,0,0,0,0,0,0,0,0,0,0
300070401,0,0,0,0,0,0,0,0,0,0,0
300070402,0,0,0,0,0,0,0,0,0,0,0
300070403,0,0,0,0,0,0,0,0,0,0,0
300070404,0,0,0,0,0,0,0,0,0,0,0
300070405,0,0,0,0,0,0,0,0,0,0,0
300070406,0,0,0,0,0,0,0,0,0,0,0
300070407,1,0,2,0,0,0,0,0,0,0,0
300070408,0,0,0,0,0,0,0,0,0,0,0
300070409,0,0,2,0,0,0,0,0,0,0,0
300070410,0,0,0,0,0,0,0,0,0,0,0
300070411,0,0,0,0,0,0,0,1,0,0,0
300070412,0,0,0,0,0,0,0,0,0,0,0
300070413,0,0,0,0,0,0,0,0,0,0,0
300070414,0,0,0,0,0,0,0,0,0,0,0
300070415,0,0,1,0,0,0,1,0,0,0,0
300070416,0,0,0,0,0,0,0,0,0,0,0
300070417,0,0,0,0,0,0,0,0,0,0,0
300070418,0,0,0,0,0,0,0,0,0,0,0
300070419,0,0,0,0,0,0,0,0,0,0,0
300070420,0,0,0,0,0,0,0,0,0,0,0
300070421,0,0,0,0,0,0,0,0,0,0,0
300070422,0,0,0,0,0,0,0,0,0,0,0
300070423,0,2,0,0,0,0,0,0,0,0,0
300070424,0,0,0,0,0,0,0,0,0,0,0
300070425,0,0,0,0,0,0,0,0,0,0,0
300070426,0,0,0,0,0,0,0,0,0,0,0
300070427,0,0,0,0,0,0,0,0,0,0,0
300070428,0,0,0,0,0,0,0,0,0,0,0
300070429,0,0,0,0,0,0,0,0,0,0,0
300070430,0,0,0,0,0,0,0,0,0,0,1
300070431,0,0,0,0,0,0,0,0,0,0,0
300070432,0,0,0,0,0,0,0,0,0,0,0
300070433,0,2,0,0,0,0,0,0,0,0,2
300070434,0,0,0,0,0,0,0,0,0,0,0
300070435,0,0,0,0,0,0,0,0,0,0,0
300070436,0,0,0,0,0,0,0,0,0,0,0
300070437,0,0,0,0,0,0,0,0,0,0,0
300070438,0,0,0,0,0,0,0,0,0,0,0
300070439,0,2,0,0,0,0,0,0,0,0,0
300070440,0,2,2,0,0,0,0,2,0,0,0
300070441,0,0,0,0,0,0,0,0,0,0,0
300070442,0,0,2,0,0,0,0,0,0,0,0
300070443,0,0,0,0,0,0,0,0,0,0,0
300070444,0,0,0,0,0,0,0,0,0,0,0
300070445,2,0,0,0,0,0,0,0,0,0,0
300070446,0,0,0,0,0,0,0,0,0,0,0
300070447,0,0,0,0,0,0,0,0,0,0,0
300070448,0,0,0,0,0,0,0,0,0,0,0
300070449,0,0,0,0,0,0,0,0,0,0,0
300070450,0,0,0,0,0,0,0,0,0,0,0
300070451,0,0,0,0,0,0,0,0,0,0,0
300070452,0,0,0,0,0,0,0,0,0,0,0
300070453,0,0,0,0,0,0,0,0,0,0,0
300070454,0,0,0,0,0,0,0,0,0,0,0
300070455,0,0,0,0,0,0,0,0,0,0,0
300070456,0,0,0,0,0,0,0,0,0,0,0
300070457,0,0,0,0,0,0,0,0,0,0,0
300070458,0,0,0,0,0,0,0,0,0,0,0
300070459,0,0,0,0,0,0,0,0,0,0,0
300070460,0,0,0,0,0,0,0,0,0,0,0
300070461,0,0,0,0,0,0,0,0,0,0,0
300070462,0,0,0,0,0,0,0,0,0,0,0
300070463,0,0,0,0,0,0,0,0,0,0,0
300070464,0,0,0,0,0,0,0,0,0,0,0
300070465,0,0,0,0,0,0,0,0,0,0,0
300070466,0,0,0,0,0,0,0,0,0,0,0
300070467,0,0,0,0,0,0,0,0,0,0,0
300070468,0,0,0,0,0,0,0,0,0,0,0
300070469,0,0,0,0,0,0,0,0,0,0,0
300070470,0,0,0,0,0,0,0,0,0,0,0
300070471,0,0,0,0,0,0,0,0,0,0,0
300070472,0,0,0,0,0,0,0,0,0,0,0
300070473,0,0,0,0,0,0,0,0,0,0,0
300070474,0,0,0,0,0,0,0,0,0,0,0
300070475,0,0,0,0,0,0,0,0,0,0,0
300070476,0,0,0,0,0,0,0,0,0,0,0
300070477,0,0,0,0,0,0,0,0,0,0,0
300070478,0,0,0,0,0,0,0,0,0,0,0
300070479,0,0,0,0,0,0,0,0,0,0,0
300070480,0,0,0,0,0,0,0,0,0,0,0
300070481,0,0,0,0,0,0,0,0,0,0,0
300070482,0,0,0,0,0,0,0,0,0,0,0
300070483,0,0,0,0,0,0,0,0,0,0,0
300070484,0,0,0,0,0,0,0,0,0,0,0
300070485,0,0,0,0,0,0,0,0,0,0,0
300070486,0,0,0,0,0,0,0,0,0,0,0
300070487,0,0,0,0,0,0,0,0,0,0,0
300070488,0,0,0,0,0,0,0,0,0,0,0
300070489,0,0,0,0,0,0,0,0,0,0,0
300070490,0,0,0,0,0,0,0,0,0,0,0
300070491,0,0,0,0,0,0,0,0,0,0,0
300070492,0,0,0,0,0,0,0,0,0,0,0
300070493,0,0,0,0,0,0,0,0,0,0,0
300070494,0,0,0,0,0,0,0,0,0,0,0
300070495,0,0,0,0,0,0,0,0,0,0,0
300070496,0,0,0,0,0,0,0,0,0,0,0
300070497,0,0,0,0,0,0,0,0,0,0,0
300070498,0,0,0,0,0,0,0,0,0,0,0
300070499,0,0,0,0,0,0,0,0,0,0,0
300070500,0,0,0,0,0,0,0,0,0,0,0
300070501,0,0,0,0,0,1,0,1,1,1,0
300070502,0,0,0,0,0,0,0,0,0,0,0
300070503,0,0,0,0,0,0,0,0,0,0,0
300070504,2,0,2,0,0,0,0,0,0,0,0
300070505,0,0,0,0,0,0,0,0,0,0,0
300070506,0,2,1,0,0,1,0,1,0,0,0
300070507,0,0,2,0,0,0,0,0,0,1,0
300070508,0,0,0,0,0,0,0,0,0,0,0
300070509,0,0,0,0,0,0,0,0,0,0,0
300070510,0,0,0,0,0,0,0,0,0,0,0
300070511,0,0,0,0,0,0,0,0,0,0,0
300070512,0,0,0,0,0,0,0,0,0,0,0
300070513,0,0,0,0,0,0,0,0,0,0,0
300070514,0,0,0,0,0,0,0,0,0,0,0
300070515,0,0,0,0,0,0,0,0,0,0,0
300070516,0,0,0,0,0,0,0,0,0,0,0
300070517,0,0,0,0,0,0,0,0,0,0,0
300070518,0,0,0,0,0,0,0,0,0,0,0
300070519,0,0,0,0,0,0,0,0,0,0,0
300070520,0,0,0,0,0,0,0,0,0,0,0
300070521,0,0,0,0,0,0,0,0,0,0,0
300070522,0,0,0,0,0,0,0,0,0,0,0
300070523,0,0,0,0,0,0,0,0,0,0,0
300070524,0,0,0,0,0,0,0,0,0,0,0
300070525,0,0,0,0,0,0,0,0,0,0,0
300070526,0,0,0,0,1,0,0,0,0,0,0
300070527,0,0,0,0,0,0,0,0,0,0,0
300070528,0,0,0,0,0,0,0,0,0,0,0
300070529,0,0,0,0,0,0,0,0,0,0,0
300070530,0,0,0,0,0,0,0,0,0,0,0
300070531,0,0,0,0,0,0,0,0,0,0,0
300070532,0,0,0,0,0,0,0,0,0,0,0
300070533,0,0,0,0,0,0,0,0,0,0,0
300070534,0,0,0,0,0,0,0,0,0,0,0
