D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
840071323,1,1,1,1,1,5,5,5,5,9,1,9,1,1,1,1,9,1,9
840071324,10,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,7
840071325,5,6,5,7,5,1,1,1,1,6,1,6,6,1,1,5,5,1,10
840071326,4,5,2,2,1,8,5,5,7,8,7,6,1,1,1,1,6,2,6
840071327,1,1,1,1,1,1,1,1,5,1,4,4,1,1,1,1,1,1,1
840071328,2,3,1,2,1,7,6,8,8,5,5,5,1,7,4,5,7,4,7
840071329,1,1,1,1,1,6,1,2,10,7,1,6,1,1,1,1,7,1,10
840071330,3,1,1,1,1,1,1,1,1,5,1,3,1,1,1,1,1,1,4
840071331,7,5,1,1,8,10,1,5,9,8,1,3,1,1,1,1,1,1,5
840071332,2,2,5,1,1,7,2,2,6,5,1,4,1,1,3,1,4,1,4
840071333,2,4,1,1,1,9,3,4,9,6,5,3,1,1,3,1,10,2,1
840071334,1,1,1,1,1,10,1,1,7,3,1,5,1,2,1,1,1,1,3
840071335,3,6,1,5,1,8,5,6,8,8,6,9,1,3,5,3,7,5,8
840071336,10,7,4,3,9,5,1,3,3,10,1,4,8,1,2,5,1,1,1
840071337,1,6,1,1,1,10,1,9,10,10,10,10,1,1,1,1,8,1,6
840071338,1,5,1,1,1,4,1,5,2,9,5,5,1,1,1,5,9,5,10
840071339,5,3,2,2,1,10,4,9,3,6,1,9,1,3,5,1,9,2,9
840071340,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
840071341,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
840071342,1,1,1,1,1,10,5,6,5,8,1,5,1,5,1,1,5,1,10
840071343,4,5,3,3,3,4,1,5,5,5,2,2,2,3,3,3,5,3,5
840071344,4,4,5,4,7,3,4,4,5,2,3,3,8,5,9,8,1,3,10
840071345,3,4,1,1,1,1,1,4,1,6,1,1,1,6,5,1,4,1,6
840071346,1,1,1,1,1,8,1,10,8,9,1,8,1,1,1,1,8,1,9
840071347,5,5,1,1,5,10,4,5,7,7,1,5,1,3,1,1,10,5,5
840071348,5,5,1,1,3,1,5,2,7,7,1,1,1,2,6,6,5,6,1
840071349,2,5,1,5,4,1,7,6,8,8,5,7,3,5,5,1,8,2,9
840071350,1,4,1,2,4,1,1,4,1,1,3,3,1,1,1,1,1,1,4
840071351,6,6,4,4,4,9,4,4,7,7,4,5,1,2,2,2,3,3,6
840071352,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,8
840071353,2,5,5,5,3,8,7,8,8,8,8,8,5,1,8,1,8,3,5
840071354,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1
840071355,3,3,1,1,1,10,1,5,10,8,1,8,1,1,1,1,9,1,8
840071356,1,1,1,1,1,6,1,1,5,4,1,1,1,1,1,1,3,1,1
840071357,1,3,1,1,1,10,3,5,8,10,3,4,1,1,1,1,8,1,6
840071358,1,7,1,1,1,7,6,3,3,9,4,10,1,1,5,1,5,1,6
840071359,2,2,2,2,2,10,9,9,9,10,9,9,1,1,1,1,10,1,2
840071360,1,1,1,1,1,5,1,6,5,3,1,1,1,2,1,5,2,1,5
840071361,3,3,3,3,1,1,1,1,4,5,1,1,1,1,1,1,2,1,3
840071362,1,1,1,1,1,1,1,5,5,1,1,1,-2,1,1,1,1,1,3
840071363,4,7,3,3,3,5,2,1,2,1,1,3,1,1,1,1,1,1,2
840071364,2,5,1,2,1,10,5,5,5,5,1,1,1,2,1,1,5,5,1
840071365,3,1,4,4,4,5,7,2,8,10,2,1,1,1,2,1,10,4,10
840071366,1,4,5,1,5,1,-2,1,7,1,9,1,7,1,7,3,7,2,8
840071367,1,1,1,1,1,4,1,1,5,9,3,2,1,1,1,1,8,1,3
840071368,3,4,2,2,2,10,3,7,7,8,4,7,1,1,2,1,3,1,2
840071369,2,2,2,1,2,10,10,2,3,2,1,8,1,2,1,1,1,2,8
840071370,1,1,1,1,1,1,1,3,3,1,1,3,1,3,1,1,1,1,5
840071371,1,1,1,1,1,5,1,5,8,5,1,8,1,5,5,1,7,1,10
840071372,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,5
840071373,1,1,3,1,2,10,4,5,5,5,3,5,1,1,1,1,5,1,5
840071374,1,1,1,1,1,1,1,5,7,10,1,7,1,1,5,1,10,1,8
840071375,1,1,1,2,2,2,5,1,5,10,2,3,1,-2,2,1,10,5,1
840071376,3,3,1,1,3,10,3,3,6,5,1,3,1,1,1,2,6,1,8
840071377,6,7,7,6,6,4,5,1,8,10,8,10,1,1,4,6,10,7,10
840071378,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,4
840071379,1,4,4,2,1,10,3,5,5,5,1,2,1,2,2,1,8,2,9
840071380,1,2,1,5,1,10,3,3,4,5,1,2,1,9,3,2,5,1,3
840071381,10,1,1,1,1,3,1,5,7,10,2,5,1,1,1,1,2,1,7
840071382,5,10,1,1,2,8,1,10,4,8,3,5,1,8,3,1,6,1,4
840071383,2,2,1,2,1,9,9,9,5,7,2,2,1,1,1,1,5,1,4
840071384,1,1,1,1,1,5,3,1,6,5,1,5,1,1,5,1,5,5,10
840071385,3,4,2,5,4,10,7,6,9,8,5,5,3,1,6,2,6,3,3
840071386,1,1,1,1,1,5,5,2,10,8,1,1,1,1,2,1,8,1,10
840071387,5,6,1,2,2,8,6,8,7,7,6,2,2,2,3,1,7,3,3
840071388,1,2,1,1,1,10,2,5,10,10,1,3,1,1,2,1,10,1,8
840071389,1,1,1,1,1,7,1,4,8,8,4,3,1,1,1,1,3,1,6
840071390,7,6,7,7,8,8,3,8,8,-2,7,8,9,6,8,2,3,7,7
840071391,4,5,3,3,10,10,1,4,3,6,1,1,1,1,10,1,10,1,1
840071392,1,4,2,2,2,6,3,2,6,9,5,7,1,1,4,1,7,3,4
840071393,1,5,1,1,1,5,1,2,3,7,1,2,2,1,5,1,5,1,5
840071394,-2,-2,1,1,1,7,4,1,7,7,1,4,1,1,1,1,7,1,1
840071395,2,5,1,1,1,9,6,8,8,7,5,2,1,4,3,2,5,3,5
840071396,1,1,-2,1,1,10,3,8,10,7,4,6,1,1,1,1,6,3,9
840071397,5,6,3,1,4,7,4,1,7,8,5,7,1,1,6,1,7,1,10
840071398,2,5,1,1,2,7,1,7,8,10,3,8,1,1,2,1,7,2,6
840071399,1,3,2,4,2,10,7,8,7,10,5,8,1,1,1,1,10,1,7
840071400,3,3,1,5,1,5,5,5,7,7,1,1,1,1,1,1,6,1,1
840071401,1,1,1,3,1,3,4,1,3,4,1,7,1,1,1,1,6,1,8
840071402,6,6,3,1,3,7,5,7,5,8,3,6,3,3,3,3,8,4,5
840071403,1,1,1,1,1,1,1,5,3,1,1,7,1,1,5,1,1,1,8
840071404,5,4,1,5,2,5,5,7,4,5,4,9,1,1,5,3,5,-2,10
840071405,4,6,6,4,5,9,8,8,8,9,8,8,1,1,5,3,8,7,6
840071406,1,1,1,1,1,1,7,1,9,6,1,5,1,5,7,1,5,4,10
840071407,2,5,2,5,1,7,6,5,7,7,1,9,1,1,2,1,8,2,8
840071408,4,6,2,1,2,10,8,8,8,9,8,8,4,3,3,1,8,3,6
840071409,3,3,1,1,1,9,7,10,10,10,9,10,1,1,1,1,7,1,1
840071410,6,1,1,5,10,9,1,5,10,6,7,10,1,1,1,1,6,1,1
840071411,1,5,1,2,1,10,5,7,10,9,5,10,1,1,1,1,4,1,8
840071412,2,6,2,2,2,10,2,7,7,8,2,3,1,1,2,1,8,1,1
840071413,1,7,1,1,1,1,4,1,8,7,1,1,1,1,1,1,4,1,1
840071414,2,2,2,1,2,8,3,8,8,8,5,5,1,1,2,1,5,5,2
840071415,1,1,1,1,1,7,1,1,2,2,1,1,1,1,1,1,1,1,5
840071416,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
840071417,1,1,1,1,1,10,1,1,10,5,8,8,1,1,5,1,1,5,10
840071418,6,7,5,8,7,7,6,8,7,6,6,7,8,7,7,6,8,7,7
840071419,1,1,1,1,1,5,1,5,8,10,5,5,1,1,1,1,5,1,1
840071420,1,1,1,1,1,8,5,7,7,7,7,5,1,1,1,1,7,1,8
840071421,1,1,1,2,1,10,5,10,10,10,1,10,1,1,1,1,10,5,2
840071422,1,1,1,1,1,5,1,5,5,5,1,1,1,1,1,1,6,1,1
840071423,5,5,5,5,5,5,5,5,5,5,1,2,1,2,2,1,5,5,5
840071424,1,1,1,1,1,8,1,8,10,10,1,8,1,1,1,1,6,1,8
840071425,1,1,1,1,1,5,5,5,8,5,6,8,1,1,7,1,6,1,10
840071426,1,1,1,1,1,1,1,7,8,10,1,8,1,1,7,1,8,1,8
840071427,1,1,1,1,1,5,5,5,5,7,1,7,1,1,5,1,5,6,7
840071428,1,1,1,1,1,10,7,7,10,10,1,5,1,1,1,1,10,1,5
840071429,1,1,1,1,1,10,3,10,3,7,1,7,1,1,1,1,3,1,8
840071430,1,4,1,1,1,10,1,8,8,9,1,8,1,1,1,1,9,1,7
840071431,5,3,2,1,3,9,5,5,5,5,5,5,1,4,1,1,6,2,3
840071432,7,6,1,2,1,7,9,2,5,5,1,2,1,2,2,1,5,1,2
840071433,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
840071434,7,3,1,1,1,1,2,5,7,6,1,3,1,1,1,1,2,2,7
840071435,2,4,4,4,2,9,5,10,10,9,2,4,4,6,5,2,8,2,2
840071436,9,4,8,3,4,4,4,9,2,4,4,8,4,10,3,3,4,4,4
840071437,2,1,1,1,1,5,4,5,10,8,1,1,1,1,1,1,8,1,8
840071438,2,2,1,1,1,10,1,6,8,10,1,5,1,1,1,1,10,1,5
840071439,4,8,1,3,2,5,1,1,5,5,1,1,1,5,3,5,4,2,4
840071440,5,5,1,1,1,2,2,1,10,1,5,5,1,1,1,1,2,2,1
840071441,5,6,8,7,2,3,5,6,7,6,5,2,8,8,8,8,5,5,8
840071442,5,6,1,5,5,7,5,5,5,5,8,3,5,6,5,3,5,5,5
840071443,1,5,1,5,1,5,5,5,7,10,1,6,1,1,1,1,5,1,10
840071444,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
840071445,7,5,5,5,5,7,7,7,7,7,7,7,7,8,8,8,5,5,5
840071446,6,1,1,1,5,5,7,6,6,10,1,1,1,1,1,1,8,1,10
840071447,3,2,2,2,2,6,6,8,7,9,2,7,2,2,3,2,8,3,8
840071448,2,2,1,2,2,2,2,6,8,8,5,3,1,1,4,1,9,5,9
840071449,3,3,2,2,2,10,5,9,9,10,4,8,2,1,4,2,6,5,4
840071450,5,3,2,3,1,10,7,9,9,10,2,9,1,1,1,1,9,1,2
840071451,1,1,1,1,1,10,7,8,10,10,5,5,1,1,7,1,9,1,7
840071452,2,2,2,2,2,9,4,3,6,10,3,2,1,3,3,1,8,2,7
840071453,4,1,1,1,1,10,2,10,10,8,6,5,1,1,1,1,8,1,2
840071454,8,10,1,10,5,5,2,5,5,5,1,5,1,7,8,1,8,3,5
840071455,3,5,1,5,1,10,5,6,7,8,1,1,1,5,7,1,10,3,10
840071456,1,1,1,1,1,10,1,5,10,10,1,10,1,1,1,1,10,1,10
840071457,5,5,1,5,2,5,5,5,5,5,2,5,2,5,5,1,5,1,5
840071458,1,6,1,1,1,10,6,3,5,5,3,3,1,1,1,1,5,1,6
840071459,1,3,1,3,3,8,1,2,4,8,1,7,1,1,1,1,5,1,9
840071460,7,7,3,5,3,8,7,8,8,8,6,9,3,7,7,3,9,3,8
840071461,4,3,3,2,4,10,7,9,7,9,6,8,1,1,2,2,8,2,6
840071462,5,4,1,2,1,7,1,1,5,6,1,2,1,1,5,1,6,4,8
840071463,1,3,2,5,2,5,5,5,7,5,5,6,4,4,6,2,6,3,4
840071464,1,1,1,1,1,1,8,2,7,3,1,1,3,4,7,3,3,4,9
840071465,-2,4,9,8,9,3,4,8,4,3,4,9,4,4,8,8,9,5,5
840071466,2,2,1,2,1,9,2,4,4,8,6,9,1,1,1,1,6,2,10
840071467,7,1,1,1,1,9,6,5,5,10,5,10,1,5,5,1,10,1,10
840071468,5,-2,1,2,3,5,2,1,5,7,5,2,1,7,2,4,6,4,2
840071469,6,5,5,5,5,5,5,6,6,5,5,5,6,5,6,6,5,4,5
840071470,5,5,5,5,2,10,10,10,10,10,5,7,1,1,1,1,10,4,5
840071471,6,4,4,4,4,9,9,8,8,10,8,8,1,1,2,1,10,4,5
840071472,1,1,1,1,1,8,1,5,8,8,1,8,1,1,1,1,7,1,1
840071473,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
840071474,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,5
840071475,10,7,10,8,8,10,9,10,9,6,10,7,4,9,7,10,8,5,10
840071476,4,5,1,1,1,10,10,10,10,10,8,10,1,1,1,1,10,1,5
840071477,4,3,1,1,2,9,2,8,8,10,2,5,1,6,5,1,9,1,5
840071478,1,7,3,4,3,10,4,10,10,10,8,10,1,1,1,1,10,4,10
840071479,5,8,1,8,1,8,1,1,5,5,1,1,1,1,1,1,1,1,1
840071480,1,1,1,1,1,10,1,10,10,10,1,10,1,5,1,1,10,1,10
840071481,1,1,1,1,1,10,8,8,8,10,1,10,1,1,6,1,7,1,5
840071482,4,4,4,4,2,10,10,8,8,10,4,8,1,2,2,1,10,2,1
840071483,1,6,2,1,1,10,8,8,8,9,2,2,2,8,8,2,9,7,9
840071484,1,1,1,1,1,10,1,2,5,3,1,5,1,3,5,1,1,1,5
840071485,2,4,1,1,2,10,2,5,2,5,1,3,1,1,1,1,9,1,7
840071486,2,1,1,1,1,10,5,2,5,5,5,5,1,2,4,1,6,2,5
840071487,1,4,1,1,1,10,5,6,10,10,5,5,1,1,1,1,10,1,10
840071488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
840071489,5,6,1,5,4,5,5,5,7,3,5,7,2,8,1,1,3,1,5
840071490,1,2,1,2,1,10,3,9,9,10,2,10,1,1,1,1,10,1,3
840071491,1,5,1,1,1,10,5,5,5,10,7,10,1,1,1,1,9,1,5
840071492,1,1,1,1,1,10,5,5,7,7,2,8,1,1,1,1,8,1,3
840071493,1,6,1,1,1,1,6,5,10,-2,1,3,1,10,10,1,10,1,1
840071494,1,5,1,1,1,10,10,10,10,10,1,10,1,1,5,1,10,1,6
840071495,1,3,1,1,1,3,1,3,3,8,1,2,1,1,1,1,5,1,8
840071496,7,7,3,7,3,9,10,10,10,10,8,9,3,2,8,7,10,5,5
840071497,1,1,1,1,1,10,1,8,10,10,1,10,1,1,1,1,10,1,5
840071498,1,3,1,1,1,8,1,3,7,8,1,10,1,1,1,1,5,1,8
840071499,1,5,5,5,1,10,5,5,10,10,10,10,1,1,1,1,10,1,1
840071500,1,5,1,1,1,10,4,5,5,7,5,5,1,1,1,1,1,1,5
840071501,2,2,2,2,2,10,10,9,10,10,6,9,1,7,5,1,10,1,8
840071502,2,4,1,1,2,1,2,1,1,5,1,1,1,1,1,1,10,5,1
840071503,1,1,1,1,1,10,6,9,10,10,6,10,1,1,1,1,10,1,6
840071504,3,4,1,1,1,10,1,5,5,8,3,5,1,1,1,1,5,1,7
840071505,2,4,2,2,1,10,8,10,9,10,3,6,1,1,3,1,8,3,5
840071506,2,2,1,2,1,5,3,2,3,7,3,7,1,1,2,1,8,2,7
840071507,1,1,1,1,1,8,4,6,2,7,4,8,1,1,6,1,7,1,9
840071508,1,1,1,1,1,10,6,10,10,10,5,10,1,1,1,1,10,7,10
840071509,1,1,1,1,1,9,2,9,6,8,5,7,1,1,1,1,5,1,1
840071510,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,7
840071511,1,1,1,1,1,5,8,8,9,7,3,2,1,1,1,1,4,1,3
840071512,5,5,1,1,1,5,1,5,5,5,1,1,1,1,1,1,1,1,10
840071513,5,6,1,4,1,10,5,5,7,6,1,7,1,1,7,1,6,5,8
840071514,2,2,1,2,1,1,1,2,5,2,2,1,1,2,2,1,1,1,5
840071515,1,7,1,1,1,10,7,9,9,9,5,5,1,1,8,1,7,7,6
840071516,1,5,4,2,1,10,5,10,10,10,3,5,1,1,1,1,10,1,2
840071517,1,5,1,1,1,10,9,10,5,10,5,10,1,7,5,1,10,1,8
840071518,5,10,6,4,1,10,8,10,10,10,7,6,1,6,3,1,10,1,3
840071519,1,5,1,7,1,10,1,10,10,10,10,10,1,1,1,1,8,1,7
840071520,1,5,3,1,1,10,5,10,10,10,5,6,1,1,2,1,10,1,5
840071521,5,7,1,1,1,10,3,8,10,8,1,8,1,5,4,3,7,1,8
840071522,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,5,1,10
840071523,1,1,1,1,1,10,1,10,10,10,1,5,1,1,1,1,10,1,1
840071524,3,1,1,3,2,10,8,10,10,10,8,8,1,1,1,1,8,1,6
840071525,1,2,1,1,1,10,7,8,9,10,5,8,1,1,2,1,9,1,5
840071526,1,5,1,3,3,2,2,4,2,2,2,2,1,1,1,1,5,1,10
840071527,1,2,1,1,1,10,1,10,5,10,5,5,1,2,1,1,10,1,7
840071528,2,5,2,2,2,9,3,5,4,7,3,4,1,5,5,1,4,3,7
840071529,1,5,1,1,5,10,5,10,10,10,5,10,1,1,1,1,10,1,10
840071530,1,1,1,1,1,5,7,6,7,6,4,7,1,1,1,1,5,1,5
840071531,3,3,3,3,3,10,7,8,8,8,7,6,1,1,2,1,10,2,2
840071532,8,7,7,6,2,10,10,10,10,9,2,4,1,1,3,1,10,3,5
840071533,1,1,1,10,1,1,10,10,10,10,10,10,10,10,1,1,10,10,10
840071534,1,1,1,1,1,10,6,10,10,10,5,10,1,1,1,1,10,9,9
840071535,1,1,1,1,1,1,1,5,5,7,1,3,1,1,1,1,5,1,5
840071536,3,3,1,1,1,10,10,10,10,10,10,8,1,1,1,1,6,1,1
840071537,1,1,1,1,1,5,3,5,10,5,1,1,1,3,5,1,10,10,10
840071538,5,10,4,1,4,9,7,8,8,10,9,10,1,1,1,1,10,1,9
840071539,2,2,2,2,2,9,3,8,8,10,3,10,1,1,2,1,10,4,5
840071540,1,3,1,2,1,2,4,2,4,5,2,4,1,1,2,1,5,1,8
840071541,3,1,1,1,1,10,8,10,9,10,10,10,1,1,1,1,10,1,9
840071542,1,1,1,1,1,5,2,5,5,9,5,8,1,2,2,1,8,1,5
840071543,9,2,1,1,1,5,1,9,9,8,1,7,1,1,1,1,6,1,8
840071544,1,1,1,2,1,9,5,9,6,6,1,5,1,1,1,1,5,1,1
840071545,3,3,3,3,-2,-2,-2,-2,4,4,4,4,1,1,1,1,-2,-2,1
840071546,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,4,1,10
840071547,1,1,1,1,2,2,5,5,5,1,1,5,1,5,7,1,4,1,5
840071548,1,1,1,1,1,10,4,8,7,10,1,8,1,1,1,1,7,1,4
840071549,-2,2,10,-2,2,10,10,10,9,10,4,10,10,8,10,8,8,2,8
840071550,1,1,1,1,1,10,6,6,8,7,8,8,1,1,8,1,6,8,6
840071551,1,1,1,1,1,3,1,1,3,3,3,3,1,1,1,1,3,3,8
840071552,2,3,5,2,3,1,3,1,2,8,3,3,7,2,2,7,2,2,2
840071553,3,3,3,2,1,10,6,9,10,10,4,8,1,1,1,1,10,1,1
840071554,10,7,6,7,2,3,2,2,8,5,1,4,6,9,2,3,8,8,2
840071555,6,2,1,10,10,1,1,4,6,1,10,10,1,1,1,1,10,6,10
840071556,1,1,1,2,1,10,5,3,8,10,10,10,1,8,3,1,8,3,10
840071557,2,2,3,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2
840071558,9,6,6,7,7,5,1,7,2,6,1,1,1,1,1,4,4,4,1
840071559,6,5,8,1,6,5,7,8,6,1,5,5,10,10,9,10,5,7,10
840071560,4,3,1,1,1,5,5,6,8,6,3,4,1,4,1,1,3,2,8
840071561,3,3,1,1,1,10,2,10,10,10,8,10,1,1,3,1,10,1,1
840071562,7,1,1,2,1,4,5,2,3,8,2,8,1,1,2,1,4,1,7
840071563,7,6,1,2,1,10,3,8,9,10,8,9,1,2,5,1,10,1,6
840071564,1,2,1,1,1,10,8,10,10,10,5,8,1,1,3,1,8,2,8
840071565,4,6,1,2,2,2,1,1,3,3,1,2,1,1,1,1,2,1,1
840071566,1,1,1,1,1,1,2,1,5,1,1,1,1,5,5,1,1,-2,5
840071567,1,1,1,1,1,8,2,1,3,3,1,1,1,1,4,1,3,3,3
840071568,5,5,6,4,5,8,4,9,9,9,7,7,2,2,6,2,8,5,7
840071569,4,1,10,10,2,6,8,8,5,3,6,4,6,5,5,5,3,5,5
840071570,1,1,3,2,1,8,1,1,3,2,4,5,2,1,1,1,2,2,2
840071571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7
840071572,4,5,1,5,5,3,1,5,3,5,5,3,1,1,1,4,5,5,5
840071573,2,3,3,9,10,4,4,5,9,1,7,2,4,4,9,2,4,10,3
840071574,1,1,1,1,1,10,6,6,8,8,8,8,1,1,6,1,7,1,3
840071575,1,1,1,1,1,5,1,5,5,5,1,6,1,1,1,1,5,1,6
840071576,4,5,1,1,1,5,2,5,10,10,1,6,1,1,1,1,10,4,7
840071577,1,2,1,1,1,5,5,5,7,7,2,1,1,2,3,1,5,2,5
840071578,1,1,1,1,1,9,1,3,5,6,1,7,1,1,1,1,7,1,7
840071579,1,2,2,1,1,1,1,1,4,1,1,4,1,4,3,1,1,3,8
840071580,1,3,1,1,1,8,8,9,9,9,4,9,1,4,1,1,6,1,9
840071581,9,4,6,9,3,4,10,4,4,4,10,3,1,3,3,1,3,3,4
840071582,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,2,8
840071583,1,6,1,1,3,5,2,3,5,5,5,1,4,1,5,1,1,1,6
840071584,7,7,3,3,4,10,2,4,5,7,5,7,1,5,1,2,8,1,2
840071585,1,1,1,1,1,10,5,5,5,5,5,5,1,1,1,1,5,1,6
840071586,8,7,1,1,3,1,1,10,6,10,1,7,1,5,3,1,10,1,4
840071587,7,5,6,5,5,6,2,5,5,7,4,4,1,1,3,1,8,2,2
840071588,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8
840071589,1,2,1,2,1,1,2,5,8,7,1,2,1,3,3,2,7,2,10
840071590,2,5,1,1,1,1,2,3,7,8,10,5,1,2,3,1,6,4,7
840071591,4,6,1,1,1,1,1,2,4,4,1,3,1,1,1,1,2,1,10
840071592,1,4,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,5,5
840071593,2,6,2,1,2,10,1,10,10,6,1,1,1,1,1,1,6,1,7
840071594,4,6,4,4,4,5,7,7,8,6,6,6,1,6,6,3,6,5,4
840071595,1,8,1,1,1,8,3,5,5,7,1,4,1,1,1,1,4,1,6
840071596,1,1,1,1,3,10,6,7,8,10,1,6,1,1,1,1,7,1,6
840071597,1,3,1,1,-2,10,1,1,7,10,1,4,1,2,2,1,10,1,10
840071598,4,4,1,1,2,7,5,5,5,5,5,6,1,1,3,1,5,1,7
840071599,1,1,1,4,1,10,5,1,10,10,3,10,1,1,1,1,10,1,6
840071600,1,1,1,1,1,4,1,2,10,4,5,4,1,1,1,1,5,1,10
840071601,1,1,1,1,1,1,1,1,3,7,1,1,1,1,5,1,5,3,1
840071602,5,4,7,6,5,5,8,5,7,5,4,5,5,5,3,7,4,5,3
840071603,1,5,1,1,1,9,4,5,8,10,5,8,1,1,1,1,8,1,5
840071604,1,2,2,1,1,-2,-2,8,8,2,1,4,1,1,1,1,1,1,9
840071605,1,1,1,1,1,7,2,5,5,5,1,5,1,1,1,1,4,1,5
840071606,4,3,1,1,1,1,1,1,5,5,1,5,1,1,1,1,5,1,9
840071607,2,4,1,7,2,5,5,3,10,10,8,8,1,1,1,1,10,3,5
840071608,1,1,1,1,2,5,1,5,6,5,3,3,1,1,1,1,4,1,4
840071609,1,1,1,1,1,1,2,2,5,3,6,6,1,1,2,1,3,5,10
840071610,1,1,1,1,1,5,5,1,9,9,8,10,1,3,8,1,3,1,10
840071611,1,5,1,1,4,3,1,5,4,7,1,10,1,1,1,1,10,1,9
840071612,1,1,1,1,1,3,2,1,5,8,1,1,1,1,1,1,8,4,8
840071613,1,1,1,1,1,5,1,4,8,9,5,3,1,1,1,1,5,3,2
840071614,1,3,1,3,1,2,2,8,7,7,7,10,1,1,1,1,6,1,9
840071615,4,6,3,2,2,10,4,3,9,6,4,7,1,1,4,1,6,4,6
840071616,7,6,6,5,3,9,3,5,3,4,2,2,2,2,2,3,2,3,3
840071617,3,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5
840071618,2,3,1,2,3,4,1,1,3,4,2,1,1,1,1,1,2,1,5
840071619,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
840071620,1,6,4,3,4,3,7,5,9,6,1,6,3,10,3,1,7,4,6
840071621,4,4,3,2,2,1,2,2,4,5,1,1,1,6,4,4,2,3,1
840071622,5,5,5,5,5,5,5,2,5,5,2,5,2,2,2,1,5,5,5
840071623,5,5,5,5,5,5,5,5,5,5,2,5,1,1,1,1,5,1,3
840071624,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,1,5
840071625,5,5,5,5,5,7,3,2,7,7,4,6,1,1,4,3,6,5,6
840071626,5,4,1,1,1,10,2,6,5,6,1,6,1,1,1,1,4,3,5
840071627,1,5,1,1,1,6,1,6,7,6,1,1,1,1,1,1,5,1,10
840071628,1,2,2,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,4
840071629,1,1,1,1,1,1,5,5,8,5,1,7,1,1,1,1,5,1,5
840071630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840071631,6,5,1,1,1,5,5,4,5,6,1,5,1,1,3,1,5,1,7
840071632,6,6,3,2,2,5,4,2,7,6,3,8,1,1,3,2,6,3,8
840071633,1,1,1,1,2,9,2,6,8,9,2,9,1,1,2,1,6,1,7
840071634,10,5,1,3,1,8,3,10,10,5,1,5,1,1,1,1,5,1,6
840071635,3,3,3,3,2,9,5,5,5,5,5,5,1,1,1,1,5,3,5
840071636,2,2,1,1,1,8,2,8,9,8,5,8,1,1,2,1,5,2,5
840071637,1,1,1,1,1,10,3,5,5,5,1,7,1,1,1,1,5,1,5
840071638,5,4,2,2,2,7,5,7,5,5,5,5,2,2,2,2,5,5,5
840071639,2,2,2,2,2,1,2,5,5,5,5,5,1,5,2,2,5,3,10
840071640,7,6,6,6,6,7,5,1,10,7,1,1,4,5,4,5,5,5,5
840071641,1,1,1,1,1,8,1,3,6,7,1,7,1,1,2,1,1,1,10
840071642,6,5,2,5,5,5,1,1,7,5,1,4,1,1,1,3,7,2,7
840071643,1,1,1,1,1,5,5,1,5,5,1,1,1,1,1,1,1,1,5
840071644,1,1,1,1,1,10,1,5,5,10,5,5,1,1,5,1,10,1,5
840071645,6,2,10,4,1,5,5,8,5,8,5,9,1,1,5,1,6,2,8
840071646,1,2,1,1,1,5,1,2,5,5,1,10,1,1,1,1,3,1,10
840071647,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,9
840071648,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,3
840071649,4,5,3,4,3,6,4,6,3,6,4,7,4,5,4,5,3,5,3
840071650,4,3,2,2,2,2,2,2,5,5,1,5,1,1,2,1,2,1,5
840071651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840071652,1,1,1,1,1,5,1,5,5,5,5,5,3,3,-2,5,5,5,5
