D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
300070226,1,2,3,2,1,2,-2
300070227,1,2,3,2,1,1,1
300070228,1,2,2,3,1,1,2
300070229,2,2,4,2,2,2,3
300070230,1,1,3,2,1,1,1
300070231,1,2,2,1,1,1,2
300070232,1,1,3,3,2,2,3
300070233,1,1,2,1,1,2,1
300070234,1,1,2,1,1,1,1
300070235,1,2,3,3,2,2,2
300070236,1,2,2,1,1,2,2
300070237,1,1,3,2,1,3,1
300070238,2,1,3,2,1,2,1
300070239,1,1,1,3,1,1,2
300070240,2,3,3,2,2,2,3
300070241,4,4,4,4,4,4,4
300070242,2,3,4,3,4,4,4
300070243,3,4,4,4,4,4,-1
300070244,3,3,4,2,3,4,3
300070245,4,4,4,4,4,4,4
300070246,2,2,4,3,3,4,4
300070247,3,3,4,4,2,3,3
300070248,2,3,4,4,4,4,4
300070249,2,3,4,4,3,3,4
300070250,3,3,4,3,4,4,-1
300070251,3,3,4,2,3,4,4
300070252,2,4,4,2,4,4,4
300070253,3,3,4,2,3,4,4
300070254,2,4,4,4,4,4,4
300070255,2,-1,4,3,4,4,4
300070256,2,3,4,3,4,4,4
300070257,3,3,4,2,4,4,4
300070258,3,3,4,4,4,4,-1
300070259,2,4,4,3,-1,4,-1
300070260,3,3,4,3,3,4,3
300070261,3,3,4,3,2,4,4
300070262,3,3,4,3,3,3,3
300070263,3,3,4,3,4,4,3
300070264,3,4,4,3,3,3,3
300070265,3,3,4,3,3,4,3
300070266,4,4,4,3,4,4,4
300070267,2,4,4,4,4,4,4
300070268,3,3,4,3,3,4,3
300070269,3,4,4,4,4,4,4
300070270,3,3,4,3,3,3,3
300070271,3,4,4,4,4,4,4
300070272,2,4,4,4,3,4,4
300070273,2,4,4,4,4,4,3
300070274,2,4,4,4,4,4,4
300070275,3,-1,4,4,-1,-1,-1
300070276,2,4,4,4,4,4,4
300070277,3,4,4,4,4,4,4
300070278,4,4,4,4,4,4,4
300070279,2,4,4,4,4,4,4
300070280,3,4,4,4,4,4,4
300070281,2,3,4,4,4,4,4
300070282,3,4,4,4,4,4,4
300070283,4,3,4,4,4,4,4
300070284,3,3,4,4,4,4,4
300070285,3,3,4,4,4,4,4
300070286,3,3,4,4,4,4,4
300070287,3,3,4,4,4,4,4
300070288,3,4,4,4,4,4,4
300070289,3,3,4,4,4,4,4
300070290,4,4,4,4,4,4,4
300070291,3,3,4,3,3,3,3
300070292,3,3,4,4,3,3,3
